time phi1_2 psi1_2 phi2_3 psi2_3 phi2_4 psi2_4
426340.0 -1.007118 2.237369 0.910005 3.101596 -1.256842 2.569817
426350.0 -1.273989 2.303756 1.112101 -3.108318 -1.180177 2.265906
426360.0 -1.258396 2.085644 0.939185 -2.917492 -1.258953 2.341875
426370.0 -1.104345 2.182668 1.028827 -3.110041 -1.204411 2.38477
426380.0 -1.196774 2.17907 0.949866 -3.071051 -1.317792 2.454697
426390.0 -1.13986 2.121819 0.857026 -2.921047 -1.388089 2.566549
426400.0 -1.338502 2.193185 0.699024 -3.031191 -1.426983 2.556844
426410.0 -1.197675 2.037378 0.95931 -3.053817 -1.053211 2.541031
426420.0 -1.412555 2.016613 1.130092 -2.954917 -1.031507 2.908741
426430.0 -1.097008 2.163158 0.910164 -3.115781 -1.358286 2.38625
426440.0 -1.384216 2.216584 1.005506 -3.052585 -1.080468 2.455838
426450.0 -1.099414 1.937561 0.883223 -3.045731 -1.395679 2.398388
426460.0 -0.938887 1.865547 0.954586 -2.814217 -1.347881 2.389037
426470.0 -1.103858 2.085592 0.793839 -3.064647 -1.157241 2.454958
426480.0 -1.150356 2.162206 1.246544 -2.863865 -1.148355 2.380997
426490.0 -0.983588 1.984871 1.188781 2.940698 -1.449811 2.559567
426500.0 -1.344984 1.988099 1.045978 -3.026239 -1.07709 2.463145
426510.0 -0.953003 1.931362 0.946642 -3.063991 -1.171836 2.364049
426520.0 -1.123171 2.042452 0.743162 2.985759 -1.459414 2.562672
426530.0 -1.213456 2.022311 0.794127 2.809739 -1.293013 2.362319
426540.0 -0.662542 2.066243 0.965707 -3.135083 -1.06672 2.359534
426550.0 -1.006645 2.188358 1.020341 -2.97965 -1.027403 2.325988
426560.0 -1.187977 2.33457 1.133557 -2.823503 -1.390404 1.544663
426570.0 -1.101852 1.986276 1.062421 3.066705 -1.296912 2.456696
426580.0 -1.139361 1.992688 0.848 -2.719341 -1.074055 2.341899
426590.0 -1.319218 2.161598 0.654732 -2.879374 -1.161386 2.538048
426600.0 -1.239047 2.183918 0.979796 -2.962163 -1.076345 2.314149
426610.0 -1.363094 2.213229 0.88918 3.094038 -1.219221 2.545416
426620.0 -1.144323 1.701036 1.126514 -2.985249 -1.035575 2.455444
426630.0 -1.280493 1.952481 0.918792 3.056469 -1.396236 2.659596
426640.0 -1.176028 2.155518 1.191224 -2.547697 -1.611649 1.140257
426650.0 -0.946789 2.038012 0.928076 3.089261 -1.419314 2.428388
426660.0 -1.080753 2.064221 1.007644 -3.08885 -1.058356 2.466481
426670.0 -0.770336 2.24138 0.794845 -3.044727 -1.370398 2.210165
426680.0 -0.871989 2.126719 0.929834 3.089375 -1.085601 2.613329
426690.0 -1.415708 2.222754 1.040599 3.052549 -1.152999 2.329549
426700.0 -1.459461 2.39299 1.191527 -2.798889 -0.948999 2.46563
426710.0 -0.974723 2.078711 1.053103 -2.854713 -0.986428 2.27988
426720.0 -1.147532 2.167845 1.046791 -3.123216 -0.974562 2.431212
426730.0 -1.168273 2.164863 0.906559 -3.065358 -1.211053 2.592202
426740.0 -1.082388 1.902225 0.684282 -2.921371 -1.171071 2.445146
426750.0 -0.947084 -0.712256 1.091461 -2.968191 -1.223897 2.52827
426760.0 -1.187651 2.160359 0.92962 3.105027 -1.175217 2.343639
426770.0 -1.210685 2.297719 1.366643 -2.578495 -1.096827 2.045631
426780.0 -1.507254 2.000715 1.251872 -2.894804 -1.25541 2.560267
426790.0 -1.27013 2.316077 0.774382 3.137013 -1.368031 2.434136
426800.0 -1.17417 1.76359 0.892602 -2.951841 -1.232916 2.458597
426810.0 -1.433086 2.373387 1.442809 -2.793465 -1.510877 2.609395
426820.0 -1.351079 2.41637 1.112028 -2.928231 -1.206367 2.694303
426830.0 -1.266891 2.310493 1.040703 -2.98141 -0.891772 2.269694
426840.0 -1.139879 1.936664 1.009926 3.097314 -1.209828 2.491467
426850.0 -1.089857 2.275183 1.320723 -2.609462 -0.939463 2.404681
426860.0 -0.956064 2.022736 0.827708 -2.98381 -1.402399 2.46962
426870.0 -1.006056 1.992341 0.908757 -2.952307 -1.100304 2.454954
426880.0 -1.117521 2.123808 0.94716 -3.065908 -0.984273 2.33701
426890.0 -1.515306 2.236311 0.948927 2.836401 -1.223817 2.516522
426900.0 -1.21294 2.011904 0.863197 -2.830436 -0.937672 2.713992
426910.0 -1.247605 1.916203 1.116959 -2.972766 -1.080444 2.449242
426920.0 -1.120442 2.135439 1.012324 -2.968544 -1.096633 2.189799
426930.0 -1.239338 -0.146164 0.770619 -2.877521 -1.294398 2.431628
426940.0 -1.016093 -0.473184 0.917909 -2.942558 -1.171765 2.32823
426950.0 -1.499252 2.395422 0.931237 2.845083 -1.199262 2.478063
426960.0 -1.265327 1.972305 0.842037 -2.945636 -1.320383 2.594279
426970.0 -0.843551 -0.661281 1.162987 -2.821451 -1.055603 2.523909
426980.0 -0.972662 2.441336 0.973578 -3.092076 -1.38161 2.704387
426990.0 -1.09771 1.931407 1.059367 3.123021 -1.417506 2.517567
427000.0 -1.164217 -0.539451 0.90098 -3.040061 -0.904632 2.474687
427010.0 -0.917249 -0.501392 0.944149 2.952656 -1.482133 2.601317
427020.0 -1.214053 -0.302712 1.373848 3.016747 -1.428009 2.399794
427030.0 -0.940913 1.992198 0.851575 -2.831235 -1.098119 2.120917
427040.0 -1.063724 2.292459 0.914714 -3.099047 -1.252725 2.495375
427050.0 -1.146043 2.246726 0.66436 -2.984835 -1.356208 2.6192
427060.0 -1.25857 2.008064 1.053865 -2.484968 -1.21862 1.360746
427070.0 -1.455471 2.460651 1.036865 3.08693 -1.459416 2.432007
427080.0 -1.250035 1.901287 0.824924 -3.083998 -0.960114 2.562855
427090.0 -1.292092 2.477287 0.925308 -2.694671 -0.898167 2.534556
427100.0 -1.31263 1.942905 1.141576 -2.94821 -1.186267 2.438211
427110.0 -1.293639 -0.638787 1.130778 3.009506 -0.946648 2.220823
427120.0 -1.217946 2.210879 1.087031 3.122965 -1.086325 2.370558
427130.0 -1.513954 -0.708687 0.688987 -3.105103 -1.298643 2.416368
427140.0 -0.998985 -0.679649 0.996254 -2.809671 -1.071349 2.259303
427150.0 -0.913904 1.926132 1.131842 3.032523 -1.470892 2.371468
427160.0 -1.236307 2.258765 0.905611 -2.872827 -1.310407 2.544275
427170.0 -1.087069 2.174448 1.02481 3.111255 -1.110524 2.51174
427180.0 -1.171475 2.073957 1.015066 -2.662517 -1.48115 2.026581
427190.0 -1.246745 1.942065 0.905456 -2.973539 -1.30083 2.412341
427200.0 -1.104505 2.267228 1.269816 3.134854 -1.24739 2.33363
427210.0 -1.05916 2.011324 0.952759 -3.045448 -1.083197 2.244411
427220.0 -1.161704 -0.179827 0.89162 -3.095572 -1.35222 2.33581
427230.0 -0.693183 1.884453 1.06115 -2.70663 -0.982461 2.538804
427240.0 -1.047277 2.410945 1.003489 -3.13227 -1.327249 2.202525
427250.0 -0.912629 2.263415 1.134987 2.992638 -0.92298 2.625421
427260.0 -1.118128 2.048898 0.841395 3.095155 -1.370171 2.759134
427270.0 -1.393936 2.177872 0.983771 -2.969052 -1.246986 2.370067
427280.0 -1.323918 2.209323 1.004434 2.956327 -1.353697 2.479224
427290.0 -1.286908 1.86975 0.983503 -2.902606 -1.134613 2.500966
427300.0 -1.109861 2.261302 0.537868 -2.900816 -0.987819 2.461456
427310.0 -1.121898 -0.607386 0.782571 -2.961446 -1.153086 2.268317
427320.0 -1.059094 2.238156 0.929284 3.016246 -0.946582 2.414828
427330.0 -1.060818 1.983688 0.896543 -2.984766 -1.283326 2.257106
427340.0 -1.494553 -0.846828 0.899012 3.123901 -1.244997 2.338958
427350.0 -1.626804 -0.970511 1.102754 3.010212 -1.157029 2.584898
427360.0 -1.282131 2.20718 1.053716 -2.876985 -1.231698 2.606355
427370.0 -1.143511 -0.78695 0.592644 -2.86675 -1.311343 2.399353
427380.0 -1.12985 1.930942 0.854335 -2.96365 -1.123944 2.401748
427390.0 -1.209225 -0.953786 0.894445 -3.04215 -1.114197 2.017915
427400.0 -1.278124 -1.039926 0.683937 -3.039029 -1.374683 2.630564
427410.0 -0.77691 1.919108 1.365378 -2.99909 -1.266897 2.49363
427420.0 -1.274873 -0.648301 0.803857 -2.89908 -1.312419 2.232197
427430.0 -1.547017 -0.774596 0.935287 3.088925 -1.082402 2.217672
427440.0 -1.48544 2.309941 1.02434 -3.12759 -1.217784 2.436869
427450.0 -1.079734 1.941673 1.067127 -2.991425 -1.157337 2.494761
427460.0 -1.097649 -0.654954 0.812842 -2.960166 -1.081366 2.372171
427470.0 -1.251648 2.065161 1.169883 -3.041622 -1.07666 2.370824
427480.0 -1.13472 1.79136 1.125901 2.971029 -1.260533 2.648268
427490.0 -1.185984 2.218521 0.884294 3.093277 -1.323313 2.651462
427500.0 -1.218589 1.951048 0.980164 2.951729 -1.109697 2.401802
427510.0 -0.950695 2.103163 0.919295 -3.052401 -1.140928 2.309841
427520.0 -1.108779 2.195673 0.790516 -2.878283 -1.101116 2.405253
427530.0 -1.169904 2.107512 1.143863 3.124443 -1.169923 2.364069
427540.0 -1.478166 2.139219 0.793938 -2.961526 -1.359644 2.480997
427550.0 -1.181717 2.1393 1.071974 -3.038623 -1.206895 2.303197
427560.0 -1.080876 2.048256 1.022955 3.076631 -1.296151 2.572949
427570.0 -1.147229 2.113835 0.959022 -3.019434 -1.345191 2.378954
427580.0 -1.125856 2.227728 0.839943 -2.886199 -1.045821 2.446121
427590.0 -1.35218 2.118703 1.211306 3.113827 -1.215086 2.332399
427600.0 -1.215373 2.275726 0.927451 3.049223 -0.958291 2.534148
427610.0 -1.163977 2.143709 1.219356 -3.00493 -1.071764 2.383567
427620.0 -1.073559 2.278647 1.006749 3.129937 -1.257515 2.356654
427630.0 -1.180403 2.034156 1.076306 -3.075375 -1.236933 2.362992
427640.0 -1.156701 1.833376 0.896827 -3.113795 -1.408559 2.532584
427650.0 -0.845408 1.811635 1.00355 -3.015957 -1.002696 2.348145
427660.0 -1.288721 2.002964 0.76036 -2.896819 -1.404664 2.505607
427670.0 -1.151125 2.127982 1.012101 -3.025665 -1.234987 2.420482
427680.0 -0.974721 1.934694 0.908819 -3.116478 -1.436863 2.488826
427690.0 -1.396012 -0.92809 0.989741 3.085337 -2.067259 1.572756
427700.0 -1.166017 1.693346 0.728768 -2.892551 -1.055966 2.588442
427710.0 -1.081633 2.008166 1.091371 3.136629 -1.159718 2.528305
427720.0 -0.936361 2.10469 1.08674 -3.045883 -1.171529 2.400276
427730.0 -1.103663 1.797688 1.029945 2.946009 -1.268934 2.651695
427740.0 -1.261945 2.390175 1.030354 -3.054214 -1.082286 2.481324
427750.0 -1.044124 2.227712 0.84896 3.110799 -0.908849 2.351211
427760.0 -1.2314 1.994138 1.328243 2.974012 -1.087966 2.693747
427770.0 -1.350373 2.308876 1.183285 -2.960758 -1.059365 2.373588
427780.0 -1.538418 2.365653 0.847567 -3.067177 -0.929326 2.342279
427790.0 -1.310234 2.046865 0.957402 3.131033 -1.265109 2.635572
427800.0 -1.459461 1.719479 1.078313 -3.073589 -1.093671 2.354917
427810.0 -1.230336 2.04175 0.886435 -3.081976 -1.418116 2.429109
427820.0 -1.021142 2.023229 0.958501 -3.047125 -0.920321 2.429541
427830.0 -1.304027 2.094116 0.935324 -3.072037 -1.344492 2.609552
427840.0 -0.794428 1.795289 0.78379 -2.947825 -1.203247 2.468473
427850.0 -1.154154 2.164556 1.033197 -3.113205 -1.31778 2.61364
427860.0 -1.206513 2.158741 1.030306 2.949918 -1.35665 2.608718
427870.0 -1.043569 1.987747 0.988022 -3.05319 -1.172112 2.304047
427880.0 -1.363528 2.304287 0.690157 -2.971593 -1.321345 2.618145
427890.0 -0.878895 2.076175 1.154239 3.073697 -1.192657 2.336456
427900.0 -1.119112 2.303487 0.984155 -2.923617 -1.30487 2.338396
427910.0 -1.287675 2.255728 1.159632 -3.132689 -1.35617 2.317101
427920.0 -1.316032 1.824853 0.737543 -2.918139 -1.152716 2.543826
427930.0 -1.037513 1.976928 1.003727 -3.122801 -1.324509 2.288528
427940.0 -1.261221 2.05616 0.905139 3.12053 -1.204698 2.496009
427950.0 -1.222884 1.923603 1.016706 -2.821268 -1.080555 2.416665
427960.0 -1.459403 2.289091 0.997635 -3.129487 -1.139009 2.183547
427970.0 -1.385251 2.246838 1.088575 -3.119771 -0.994593 2.729806
427980.0 -1.286436 1.970588 1.241455 3.046978 -1.173959 2.406464
427990.0 -1.320739 2.304141 0.915067 -2.972596 -1.236415 2.294748
428000.0 -1.089049 1.912952 1.001727 -2.928613 -1.150992 2.540973
428010.0 -1.184892 1.998257 1.30094 -2.839145 -0.903207 2.22421
428020.0 -1.232184 2.313245 0.929583 -2.944954 -1.214588 2.451428
428030.0 -1.2575 2.243714 0.823898 -2.939771 -1.141388 2.391284
428040.0 -1.022541 1.917373 0.904352 3.109782 -1.24381 2.512411
428050.0 -1.164415 2.068137 1.120045 -2.836697 -0.926928 2.759123
428060.0 -1.173893 -1.322665 1.019832 -3.099255 -1.16112 2.462224
428070.0 -1.474311 2.215872 0.900319 3.079512 -1.358957 2.427928
428080.0 -1.177596 2.230173 1.000874 3.007956 -1.30719 2.414706
428090.0 -0.989376 1.957126 0.910124 -2.982383 -0.982488 2.310475
428100.0 -1.1128 2.023331 1.20631 2.907112 -1.298852 2.34086
428110.0 -1.349213 1.69675 0.873176 -2.958193 -1.285933 2.706425
428120.0 -1.195268 2.152744 0.45253 -3.033564 -1.317895 2.5114
428130.0 -1.136411 2.1334 1.043843 3.068439 -1.381316 2.388723
428140.0 -1.057917 2.294067 1.045438 3.133121 -1.146346 2.381317
428150.0 -1.134553 2.105111 0.912878 -3.050405 -1.28459 2.433553
428160.0 -0.953573 2.078636 0.933431 -3.085032 -1.208119 2.37328
428170.0 -0.976295 1.911191 0.993583 -3.077236 -1.159086 2.434498
428180.0 -1.24801 2.313122 0.996375 3.116194 -1.33062 2.350789
428190.0 -1.222824 2.15363 1.033065 -3.119909 -0.985421 2.361961
428200.0 -1.162876 2.267166 0.944588 -3.081941 -1.310687 2.43089
428210.0 -1.130147 2.214719 1.011548 -3.001933 -1.192364 2.774857
428220.0 -1.163478 2.034514 1.001643 3.134089 -1.195825 2.297615
428230.0 -1.446208 1.524451 0.960549 -2.928336 -0.949489 2.492247
428240.0 -1.001191 2.401105 1.031457 3.038431 -1.340113 2.501784
428250.0 -1.162538 1.821239 0.824875 -2.776308 -0.9177 2.611012
428260.0 -0.964539 1.829887 0.8798 -3.032095 -1.357807 2.549622
428270.0 -0.961831 1.918786 0.950603 3.099424 -1.278201 2.752861
428280.0 -1.187453 2.444706 0.923912 -2.813432 -1.331606 2.65803
428290.0 -1.15041 2.081184 0.648008 -2.934038 -1.214064 2.532957
428300.0 -0.98117 1.839875 0.976132 -3.100825 -1.019336 2.531148
428310.0 -1.234193 2.046066 0.77625 -2.944429 -1.32727 2.591649
428320.0 -1.022507 2.385013 0.683083 -2.800732 -1.040686 2.476819
428330.0 -1.185703 2.173837 0.998891 -3.050659 -1.188027 2.428867
428340.0 -1.272586 2.092753 0.982923 -2.933039 -1.058655 2.426064
428350.0 -1.279517 2.297183 0.821871 -2.951611 -1.166973 2.488055
428360.0 -0.935837 2.039109 0.83913 -3.103923 -1.439586 2.746266
428370.0 -0.955761 2.094664 1.12668 3.125522 -0.931582 2.577396
428380.0 -1.633795 2.409342 1.057556 3.066219 -1.180413 2.342262
428390.0 -1.235404 2.184127 1.266847 -2.845051 -1.261841 2.501224
428400.0 -1.170263 2.258991 1.065066 2.981366 -1.474933 2.345064
428410.0 -0.987113 2.111018 1.165958 -3.088381 -1.103537 2.343588
428420.0 -1.262745 1.696502 0.881659 -2.988835 -0.849741 2.727933
428430.0 -1.186132 2.265742 0.829248 -2.898146 -1.193533 2.447457
428440.0 -0.852516 2.027407 1.164379 3.114217 -1.232039 2.424976
428450.0 -1.174844 2.372621 0.839333 -3.115622 -1.23288 2.490886
428460.0 -1.254634 2.193771 1.05187 -3.127686 -1.206968 2.604445
428470.0 -0.89708 1.996934 1.002109 3.062888 -1.156951 2.534182
428480.0 -1.117407 2.090097 1.01157 2.971755 -1.381245 2.596681
428490.0 -1.398706 2.132618 0.805298 3.066032 -1.368779 2.64856
428500.0 -1.135495 2.187381 0.959686 -2.759466 -1.178827 2.594201
428510.0 -0.962894 2.130991 1.012897 -3.078299 -1.186206 2.549998
428520.0 -1.139083 2.469684 0.878793 -3.111388 -1.499009 2.582235
428530.0 -1.357458 2.210599 1.089163 2.91128 -1.516679 2.466421
428540.0 -0.935975 2.060899 0.94719 3.13938 -1.199376 2.271435
428550.0 -1.279017 2.037859 1.09298 -3.131505 -1.308742 2.649788
428560.0 -1.086381 2.007173 0.952503 -2.980042 -1.144597 2.233783
428570.0 -1.352545 1.786282 1.24821 -3.017909 -1.038925 2.266583
428580.0 -0.455403 1.704786 1.133214 3.089064 -0.98113 2.452989
428590.0 -0.993365 2.197615 1.004575 -3.107652 -1.016186 2.39697
428600.0 -0.951474 2.309949 0.751218 -2.909142 -1.223944 2.250012
428610.0 -1.187057 2.356102 0.815029 3.123646 -1.33328 2.554467
428620.0 -1.19561 2.534204 1.018047 -2.985617 -1.410466 2.53757
428630.0 -1.163151 2.194971 1.09992 -3.13145 -1.239509 2.418441
428640.0 -1.346088 2.000572 0.995529 -3.118026 -1.180012 2.574319
428650.0 -1.188755 1.925502 0.779271 -2.952716 -1.176806 2.421569
428660.0 -0.917469 -0.87987 0.936103 -3.000388 -1.390969 2.379593
428670.0 -1.21736 2.017546 2.090096 -3.065019 -1.025525 2.977496
428680.0 -1.193733 2.075952 1.118926 -2.703456 -0.991907 2.480735
428690.0 -0.989832 1.650326 1.001534 -3.064614 -0.978952 2.490234
428700.0 -1.433128 2.029871 0.768292 -2.85518 -1.079771 2.416552
428710.0 -0.874772 2.10253 1.041226 2.967896 -1.364123 2.488117
428720.0 -1.183539 2.279092 0.871606 2.899311 -1.26502 2.388184
428730.0 -0.997477 1.947385 1.175514 -3.079532 -1.194257 2.428759
428740.0 -1.379292 2.305482 1.134919 -2.929987 -1.07697 2.132088
428750.0 -1.364031 2.492875 0.819272 3.140824 -1.268695 2.412899
428760.0 -1.544823 2.302051 0.99731 -2.748763 -1.172726 2.43796
428770.0 -1.529215 -1.331382 0.972322 3.055429 -1.036564 2.491648
428780.0 -1.245939 2.147694 0.779678 -2.976297 -1.110037 2.377714
428790.0 -1.353971 2.445257 1.19071 3.130684 -1.143416 2.307987
428800.0 -1.521035 -0.750793 0.837934 3.038013 -1.211149 2.557904
428810.0 -0.932081 2.09741 0.956737 -3.042749 -1.086998 2.434405
428820.0 -1.096762 -0.543768 1.046049 -3.100577 -1.086527 2.301203
428830.0 -1.031427 2.206075 1.256638 2.978918 -1.354484 2.047281
428840.0 -1.128971 2.003421 0.973449 -3.044464 -1.131969 2.510122
428850.0 -0.98801 2.048055 1.075502 -2.982526 -0.891265 2.436815
428860.0 -1.399509 2.436755 1.028392 -3.016946 -1.37972 2.45008
428870.0 -1.109054 2.313176 0.835552 -3.048364 -1.215359 2.383869
428880.0 -1.012802 1.940151 0.945503 -3.016952 -1.164049 2.545717
428890.0 -1.274942 2.401067 0.977623 3.067173 -1.437599 2.528976
428900.0 -1.189559 2.295767 1.020899 3.113969 -1.336434 2.421079
428910.0 -1.426975 2.352976 0.908526 2.92622 -1.286415 2.427356
428920.0 -1.392222 1.987098 0.949931 -3.073266 -1.360332 2.406252
428930.0 -1.340011 -0.616153 1.450145 -2.879833 -1.117788 2.420076
428940.0 -1.181076 2.168784 0.99229 3.007484 -1.278557 2.583593
428950.0 -1.21112 2.176154 1.057779 3.034837 -1.239893 2.323459
428960.0 -1.264852 2.229302 0.884383 -2.907178 -1.052349 2.478954
428970.0 -1.27619 2.056999 1.048718 2.921038 -1.259028 2.550378
428980.0 -1.205319 2.221091 0.951897 -3.094267 -1.39076 2.503437
428990.0 -1.076232 -0.706704 1.086015 3.047546 -1.152686 2.208861
429000.0 -1.039964 1.987167 0.882643 -3.083143 -1.29297 2.557704
429010.0 -0.924025 2.386429 0.823939 -3.130084 -1.217026 2.42736
429020.0 -1.298252 2.321442 1.03928 -3.040756 -1.146635 2.471068
429030.0 -0.996087 2.039101 0.932095 -3.015579 -1.236212 2.501602
429040.0 -1.079993 -0.593887 1.777837 -3.088801 -1.169837 2.392199
429050.0 -1.121933 2.054779 0.81909 -3.061705 -1.225089 2.408463
429060.0 -1.065779 2.367691 0.768281 -2.900877 -1.24786 2.462242
429070.0 -1.024657 2.181064 0.918455 3.003464 -1.218697 2.410554
429080.0 -1.138708 -0.705799 0.877225 3.089738 -1.345815 2.377758
429090.0 -0.983749 2.171508 1.008729 2.929347 -1.30563 2.375394
429100.0 -1.109202 1.947178 0.995293 -2.923106 -1.032708 2.342995
429110.0 -1.37271 2.10468 1.345255 -3.120624 -1.318506 2.443296
429120.0 -0.958609 2.332403 0.944904 3.135079 -1.337981 2.342035
429130.0 -1.203895 2.625372 0.869236 -3.032109 -1.195274 2.563926
429140.0 -1.301973 2.169441 0.905796 3.005228 -1.370514 2.569836
429150.0 -1.30394 2.378042 0.968265 -3.119496 -1.57211 2.5785
429160.0 -1.274582 2.127217 0.952547 -2.881498 -1.183667 2.559894
429170.0 -1.010881 2.089205 1.110366 3.052262 -1.141397 2.45394
429180.0 -1.128933 2.265792 0.892271 -3.059972 -1.24275 2.611774
429190.0 -1.154821 2.349833 1.107958 -3.105477 -1.161249 2.384471
429200.0 -1.131755 2.016163 0.973284 3.06458 -1.232735 2.422036
429210.0 -1.230892 2.141985 0.538648 2.909622 -1.433261 2.350716
429220.0 -1.121959 2.257725 1.19391 2.994689 -1.329952 2.418754
429230.0 -0.945821 -0.620176 0.90309 -3.127715 -1.158058 2.404631
429240.0 -1.176928 2.061625 1.090328 -3.133094 -1.258978 2.381512
429250.0 -1.164353 2.235924 1.005606 3.127422 -1.126953 2.471216
429260.0 -1.236967 2.149909 0.776068 -3.12461 -1.036365 2.446735
429270.0 -1.025085 2.313239 0.978734 -3.078054 -1.018868 2.431776
429280.0 -1.182165 2.194702 1.165829 -2.880207 -0.974029 2.398082
429290.0 -1.132896 2.097625 1.109759 3.098332 -1.46559 2.553951
429300.0 -1.155829 2.153022 1.054942 -3.110217 -1.386496 2.590139
429310.0 -0.991815 2.123125 0.952463 -3.076449 -1.290792 2.142654
429320.0 -1.410551 -1.188599 1.063489 -3.050368 -1.181159 2.462078
429330.0 -1.242719 2.085179 0.670803 -2.997976 -1.284703 2.565319
429340.0 -1.203021 -0.976001 1.192902 2.952729 -1.582782 2.418812
429350.0 -1.083102 2.19795 1.02161 3.124201 -1.145865 2.412917
429360.0 -1.082232 -0.546691 0.815805 -2.979629 -1.230465 2.476428
429370.0 -1.03792 2.168426 0.714347 -2.992285 -1.222153 2.260124
429380.0 -0.934035 1.902486 0.68089 -3.010555 -1.225599 2.732069
429390.0 -1.25952 -0.874045 0.910313 -3.060465 -1.416445 2.501997
429400.0 -1.335608 2.077253 0.729182 -2.709485 -1.064335 2.47068
429410.0 -1.52103 2.398771 1.196679 -2.96862 -0.787274 2.354138
429420.0 -1.367739 -0.710635 0.997506 -3.110556 -1.363513 2.473182
429430.0 -1.297235 2.140832 1.233941 2.967228 -1.069937 2.466767
429440.0 -1.347215 -0.442599 0.80941 -2.864265 -0.934509 2.329782
429450.0 -1.088141 -1.232379 1.025349 3.070818 -1.507851 2.506663
429460.0 -1.010666 1.934967 1.03639 -3.042017 -1.128936 2.316691
429470.0 -1.269532 1.807701 1.145065 -2.81371 -1.107135 2.407307
429480.0 -0.970216 -0.63068 1.050332 -3.058528 -1.195839 2.268177
429490.0 -1.160707 -0.639406 0.912347 3.062191 -1.190839 2.273881
429500.0 -0.853251 -0.911961 1.027282 -3.045225 -1.275631 2.25766
429510.0 -0.818242 2.154705 0.831783 3.134974 -1.492876 2.495657
429520.0 -0.991241 2.059706 1.120792 -2.942658 -1.107474 2.269044
429530.0 -1.26653 -0.962773 0.892753 -3.072988 -1.135101 2.541897
429540.0 -1.276476 2.336043 0.947603 2.938714 -1.301327 2.646985
429550.0 -0.995811 2.11515 0.811466 -2.865104 -1.459023 2.541858
429560.0 -1.089492 2.14417 1.160585 3.03938 -1.027579 2.348092
429570.0 -1.071292 2.153279 1.069732 -2.973733 -1.284816 2.37927
429580.0 -1.344609 -1.060137 0.988775 -3.038542 -1.242065 2.329876
429590.0 -1.194606 1.923921 0.92085 -3.119635 -1.104696 2.601091
429600.0 -1.110167 -0.895657 0.763423 -3.091289 -1.265877 2.326601
429610.0 -1.271113 2.260155 0.813052 2.950905 -1.561971 2.678192
429620.0 -1.23235 1.986071 0.909624 3.084235 -1.129644 2.435987
429630.0 -1.094473 1.771778 0.996414 3.111829 -1.325469 2.562848
429640.0 -1.038868 2.048528 0.913597 3.00187 -1.418157 2.453932
429650.0 -1.030907 2.019077 0.913969 -3.067431 -1.0128 2.579513
429660.0 -1.492644 -1.301606 1.144679 3.012099 -1.484434 2.530485
429670.0 -1.275833 2.047773 0.901774 2.9836 -1.316991 2.473287
429680.0 -1.554754 -0.912088 0.934148 -3.134383 -1.215817 2.621666
429690.0 -1.171628 2.261671 1.122698 3.112913 -1.355255 2.625471
429700.0 -1.211249 2.200005 0.758445 -3.068262 -1.073367 2.742791
429710.0 -0.938075 -0.660456 0.848275 -3.043371 -1.442525 2.382123
429720.0 -1.351174 2.228489 1.12634 3.1193 -1.230082 2.448816
429730.0 -1.055196 2.206435 1.057894 -2.985514 -1.070155 2.348675
429740.0 -1.28744 2.185657 0.946954 -3.087566 -0.982381 2.458667
429750.0 -1.302758 2.210396 0.73208 -3.125299 -1.417436 2.667476
429760.0 -1.48657 2.42538 1.131441 2.884934 -1.443839 2.699987
429770.0 -1.299795 2.043592 0.864298 -3.032876 -1.068003 2.620267
429780.0 -1.185823 -0.150392 0.867318 -3.039345 -1.289783 2.330121
429790.0 -1.014401 1.996541 0.979163 3.095609 -1.239801 2.647526
429800.0 -1.523312 2.169881 1.310925 3.008544 -1.394707 2.296565
429810.0 -1.133853 2.395791 1.248642 -2.984301 -1.075749 2.357586
429820.0 -0.871245 2.216602 0.839536 -2.913367 -1.242206 2.460858
429830.0 -1.233694 1.942226 0.930308 -2.610096 -1.08573 2.537695
429840.0 -1.38137 2.143321 1.046881 3.083793 -1.240704 2.645999
429850.0 -1.13693 2.165782 0.982607 -3.07931 -1.249153 2.456036
429860.0 -0.934165 2.33268 1.159425 -2.804895 -1.995151 1.561874
429870.0 -0.982503 2.072445 0.768909 -2.976534 -1.323988 2.602427
429880.0 -1.17547 1.852221 0.987422 -2.952272 -1.164004 2.367723
429890.0 -1.278401 2.013958 0.914349 -2.894427 -1.181471 2.562654
429900.0 -0.930748 2.1808 1.000835 -3.055948 -1.121986 2.424279
429910.0 -1.119081 2.07733 0.798574 -2.983689 -1.201368 2.317474
429920.0 -1.349251 2.382599 0.941331 2.937832 -1.342694 2.313164
429930.0 -1.295414 1.924573 0.859615 2.918126 -1.224215 2.452669
429940.0 -1.216842 2.107048 0.970477 3.028925 -1.328897 2.499886
429950.0 -0.940846 2.122247 0.774884 -3.023619 -1.250602 2.339787
429960.0 -0.998875 2.054855 0.886053 -3.061235 -1.219111 2.552676
429970.0 -1.165633 2.252976 1.206877 -3.101916 -1.286442 2.29912
429980.0 -0.794848 2.266888 0.908217 -2.993783 -1.25643 2.356828
429990.0 -1.392225 2.234212 1.099431 -3.003433 -1.007387 2.399804
430000.0 -0.901782 1.907536 0.967333 3.113447 -1.131574 2.500394
430010.0 -1.010205 1.940047 0.976259 -3.131639 -1.249977 2.471718
430020.0 -1.103845 2.295987 0.942595 -3.067662 -1.209957 2.076949
