time phi1_2 psi1_2 omega1_2 phi1_3 psi1_3
103430.0 1.233782 2.90131 -2.614485 -1.000685 -2.627995
103440.0 0.938725 -2.816606 3.013367 -1.135314 -2.654066
103450.0 0.958041 -2.968268 -2.968908 -1.01448 -1.906651
103460.0 1.278555 -2.701167 -2.672051 -0.999362 -2.187395
103470.0 1.150846 -2.61396 -2.840603 -1.286638 -2.067583
103480.0 1.258641 -2.998657 -2.749731 -1.249903 -2.403793
103490.0 0.914382 -2.705359 -2.610394 -1.310985 -2.561254
103500.0 1.377345 -2.842876 -3.087912 -1.447448 -3.084661
103510.0 1.143428 -2.743688 -2.765074 -1.433843 3.098957
103520.0 0.870202 2.472584 -3.035025 -1.1772 -2.333947
103530.0 1.005815 -3.122053 -1.082333 -1.073125 -2.672949
103540.0 1.471926 -2.91693 -3.01791 -1.08626 -2.19689
103550.0 0.802458 3.115704 -2.915644 -1.440301 -2.644705
103560.0 0.955906 3.041333 -2.885786 -1.539707 -2.823782
103570.0 1.291542 -2.900951 -2.662966 -1.113388 -2.220153
103580.0 1.130967 -2.567832 -3.13731 -1.234317 -2.580069
103590.0 1.127271 -3.138844 -2.776764 -1.167569 -2.179984
103600.0 1.13863 -2.856665 -2.910193 -1.191782 -2.230211
103610.0 1.264241 -2.884411 -2.865328 -0.961058 -2.09784
103620.0 1.226345 -2.715394 -2.830757 -1.363896 -2.321262
103630.0 0.965916 2.264827 -2.915934 -0.970085 -2.480956
103640.0 1.133598 -3.064299 -3.029668 -1.073261 -2.171184
103650.0 1.322477 -2.783964 -2.832348 -1.134996 -2.450458
103660.0 0.998931 2.981014 -2.790288 -1.147327 -2.437371
103670.0 1.26771 -2.759896 -3.011127 -1.207108 -2.512266
103680.0 1.33676 -2.970605 -2.982368 -1.189086 -2.420164
103690.0 0.991504 -2.922347 -3.021492 -1.272656 -2.517279
103700.0 1.115183 2.960122 -2.894018 -1.015743 -2.316713
103710.0 1.028191 3.109062 -3.057419 -1.344376 -2.367342
103720.0 1.478956 -2.772908 3.136199 -1.448075 -2.918451
103730.0 1.191784 3.049271 -2.968579 -0.898636 -2.429184
103740.0 1.174137 -3.002083 -3.029448 -1.144741 -1.659529
103750.0 1.311025 -2.954655 -3.071403 -1.043241 -1.490931
103760.0 1.236265 -2.86688 -2.794128 -1.646741 -3.110509
103770.0 1.276177 -2.849364 -2.969446 -1.163683 -2.386207
103780.0 0.93439 -2.769595 -2.65373 -1.296149 -2.502464
103790.0 1.127441 -2.672269 -2.869378 -0.869691 -2.394967
103800.0 1.121102 3.077194 3.060441 -0.981024 -1.967944
103810.0 1.089742 -2.722698 -2.843108 -1.148364 -2.32872
103820.0 1.130145 -2.820741 -2.938012 -1.3689 -3.013458
103830.0 1.045768 -3.127725 -2.683811 -1.333736 -2.315185
103840.0 1.345358 -2.828944 -3.094782 -1.09046 -2.127491
103850.0 1.276863 -2.861218 -3.087927 -1.148763 -1.906973
103860.0 0.954697 -2.447098 -2.856661 -1.263198 -2.606348
103870.0 1.360146 -2.936771 -2.737689 -1.189777 -2.353581
103880.0 1.501232 -3.141534 -2.964541 -1.576945 -3.123466
103890.0 1.18791 -2.57715 -2.872459 -1.33688 -2.293462
103900.0 1.347433 -2.640301 -3.003638 -0.958511 -1.990141
103910.0 0.670052 -2.949918 -2.99021 -1.533607 -3.111033
103920.0 1.196918 3.082758 -2.747448 -1.402241 -2.800419
103930.0 1.106082 -2.959996 -3.118673 -1.421606 -2.759428
103940.0 1.260177 -2.80634 -2.874368 -1.460192 -2.128627
103950.0 1.088304 3.052188 -2.970031 -1.113129 -2.188035
103960.0 1.17801 -2.923512 -2.945502 -0.963796 -2.553289
103970.0 0.950833 -2.841817 -2.696363 -1.295554 -2.143518
103980.0 1.418262 -2.936665 -2.919298 -0.871616 -2.332691
103990.0 1.117953 -3.074398 -2.847936 -0.919223 -2.589617
104000.0 1.055292 2.869831 -2.937878 -1.285728 2.94074
104010.0 0.892121 -2.186544 1.22711 -0.68652 -2.53587
104020.0 1.018061 3.054543 -2.926975 -1.639498 -3.064124
104030.0 1.317129 -2.740839 1.389995 -1.44537 -2.913759
104040.0 1.116989 -2.633151 1.285183 -1.416855 -3.023684
104050.0 1.290662 -3.096417 -3.050296 -1.292981 -2.60091
104060.0 0.967725 -2.9644 -2.933128 -1.06573 -2.249144
104070.0 1.156638 -3.122495 -2.488396 -0.888033 -2.363316
104080.0 1.447483 -2.985499 -2.916891 -1.049589 -2.019007
104090.0 0.885918 -2.811693 -2.860803 -1.136905 -2.263877
104100.0 1.297344 -3.046262 -2.984556 -1.125772 -2.426809
104110.0 1.036965 -2.689572 -2.904996 -1.058618 -2.310495
104120.0 1.198229 -2.835007 -2.969939 -1.121187 -2.351188
104130.0 1.495035 -2.883629 -3.033308 -1.111238 -1.977483
104140.0 1.129352 -2.863145 -2.75227 -0.934691 -2.336331
104150.0 1.217307 -3.018649 -2.955003 -0.861015 -2.257011
104160.0 1.115629 -3.123604 -2.995709 -1.140436 -1.896135
104170.0 1.277256 -2.788771 -2.855794 -1.061946 -2.133408
104180.0 1.265121 3.130011 -2.871915 -1.272008 -2.753131
104190.0 1.297285 -2.959043 -2.821885 -1.112987 -1.962558
104200.0 1.028261 -2.766509 -3.064594 -1.081734 -2.527362
104210.0 1.082031 -2.962932 -3.04632 -1.159294 -2.615907
104220.0 1.311985 -2.975922 -2.998595 -1.193396 -1.940045
104230.0 1.060636 -2.916015 -3.010024 -1.156356 -2.232979
104240.0 1.583412 -3.069459 -3.129902 -1.06243 -2.054548
104250.0 1.631437 -2.753066 -3.115296 -1.100605 -2.320348
104260.0 0.978295 -2.836804 -2.683291 -1.144979 -2.219492
104270.0 1.420162 -2.749795 -2.983575 -1.039364 -1.742238
104280.0 0.730185 -3.094032 3.091008 -1.064548 -2.244034
104290.0 1.233955 -2.715832 -2.886508 -1.111808 -1.919461
104300.0 1.35693 -2.951277 -3.124725 -0.793172 -2.405546
104310.0 1.148662 -3.093827 -2.599685 -1.220245 -2.828608
104320.0 1.302006 -2.726707 -2.946611 -1.011115 -2.491325
104330.0 1.480489 -3.036677 -3.063189 -0.981179 -2.384602
104340.0 0.606421 2.957224 -2.772198 -1.09389 -2.101408
104350.0 1.565636 3.127648 3.107993 -1.094894 -2.583111
104360.0 1.308972 -3.107282 -2.986999 -1.224851 -2.418844
104370.0 1.105369 3.076772 -2.925658 -1.452962 -2.320035
104380.0 0.967659 -3.140171 -3.082091 -1.57196 -2.665681
104390.0 1.372733 -2.982339 -2.878455 -1.108083 -2.594742
104400.0 1.113357 2.936416 -2.735438 -1.13543 -2.578152
104410.0 1.047804 -2.991869 -3.007936 -1.160458 -2.221094
104420.0 1.021917 3.0666 -2.703919 -1.643939 2.907214
104430.0 1.31158 -3.036653 -2.851338 -0.769716 -2.403652
104440.0 1.137154 -2.993152 3.030356 -1.827135 -2.85205
104450.0 0.840532 -3.01105 -3.116232 -0.996038 -2.888634
104460.0 1.232371 -2.77985 -2.902086 -1.104473 -2.734236
104470.0 1.198289 -2.967387 3.056936 -1.367817 -1.910602
104480.0 0.769336 -2.600617 -2.933662 -1.316361 -2.180458
104490.0 1.248845 3.117959 3.127407 -1.337386 -2.712164
104500.0 1.201434 -2.793845 -2.75247 -1.514916 -2.672762
104510.0 1.276764 -2.774874 -3.140465 -1.552596 -2.832584
104520.0 1.098407 -2.926428 3.101555 -1.327957 -2.453354
104530.0 0.923291 -3.030656 -2.887221 -1.10028 -2.274279
104540.0 1.114022 -2.769891 -3.125933 -1.185051 -2.258384
104550.0 1.041803 -2.699386 -2.918063 -1.042858 -2.402604
104560.0 1.179907 -2.495641 -2.935277 -1.108807 -2.096664
104570.0 1.496882 -2.871894 3.096566 -1.309525 -2.5492
104580.0 1.02574 -2.838131 -2.738808 -1.179811 -2.183771
104590.0 1.012239 2.829976 -2.7282 -1.002643 -2.315741
104600.0 0.976161 -2.75484 -3.058743 -1.123501 -2.272582
104610.0 1.187057 -2.704179 -2.79593 -0.971215 -2.276122
104620.0 0.839363 -3.134993 -2.811995 -1.099088 -2.358732
104630.0 1.447009 3.133311 3.073941 -0.739111 -2.585214
104640.0 0.94994 -3.140931 -2.622282 -0.972157 -2.722695
104650.0 1.059439 -2.846503 -2.561408 -1.136776 -2.110313
104660.0 1.140106 -2.610496 -2.503444 -1.072981 -2.250635
104670.0 1.149931 3.135157 -2.92741 -1.133598 -2.14034
104680.0 1.048477 -2.837443 -2.838177 -1.297003 -1.901437
104690.0 1.264748 -2.799457 -2.763386 -1.330846 -3.047679
104700.0 0.88598 -3.084352 3.115984 -1.30466 -1.978832
104710.0 1.463841 -3.00438 -2.991958 -1.42377 -1.808613
104720.0 1.121686 -2.894884 -3.04389 -0.907187 -2.369325
104730.0 1.25691 -2.984427 -2.864271 -1.067584 -2.296311
104740.0 0.913673 2.75345 2.740531 -0.830157 -1.750579
104750.0 1.068024 -3.039219 -2.931999 -1.126954 -2.627555
104760.0 1.116374 -2.763298 -2.99238 -1.088314 -2.58453
104770.0 1.262961 -2.778008 -2.85442 -0.937792 -2.24158
104780.0 1.199459 2.919815 -3.10095 -1.275268 -2.878506
104790.0 1.299693 -2.983698 -2.91996 -1.37868 -3.074698
104800.0 0.957392 -2.544456 -2.861328 -1.361971 3.044988
104810.0 1.369827 -2.895432 -2.7628 -0.569336 -2.543325
104820.0 1.145619 -2.986726 -3.108996 -1.143042 -2.296794
104830.0 0.967448 -2.993747 -3.062406 -1.342299 -2.954686
104840.0 0.772186 -2.631283 -3.090102 -1.192474 -3.048101
104850.0 1.125856 -2.713583 -2.710823 -0.999863 -2.342571
104860.0 1.412288 -2.848377 -3.134253 -1.581427 -3.117036
104870.0 1.178063 -2.781578 -2.918219 -1.020279 -2.31115
104880.0 1.495172 -2.783612 -3.014689 -0.786053 -2.417406
104890.0 1.261187 -2.993081 3.014659 -1.23113 -3.118926
104900.0 1.201632 -3.117695 3.083845 -1.313871 2.88875
104910.0 1.499504 -3.045445 -2.983518 -1.193862 -2.232316
104920.0 1.402853 -2.951924 -2.923311 -1.118827 -1.735637
104930.0 1.472048 -2.822554 -3.003836 -0.882179 -1.949962
104940.0 1.140714 -2.868053 -2.574358 -0.920049 -2.151264
104950.0 1.0799 -2.995971 -3.020356 -1.608325 -2.85267
104960.0 1.058275 -3.015275 3.074137 -1.453901 3.090747
104970.0 0.943495 2.716581 -3.000951 -1.270263 -2.936751
104980.0 1.368919 -2.673572 -3.035211 -1.108818 -2.438826
104990.0 1.200138 3.114458 -2.685813 -1.009351 -2.383799
105000.0 1.02362 -2.913436 -2.753166 -1.021824 -2.389613
105010.0 1.131903 -2.759673 -1.203579 -0.872175 -2.159353
105020.0 1.099562 -2.791438 -0.987652 -1.012816 -2.046883
105030.0 1.163056 -2.786083 -3.121623 -0.889849 -2.556581
105040.0 1.363231 -2.825687 -2.779471 -1.127242 -1.973396
105050.0 1.294816 -2.894774 -3.000524 -1.040293 -2.565812
105060.0 1.32176 -2.801891 -2.896851 -1.252273 -2.570477
105070.0 1.408511 -2.790916 -3.02093 -1.308113 -2.299138
105080.0 1.714926 -3.019373 -2.952289 -1.599856 -1.768595
105090.0 1.163714 -2.917116 -2.823205 -0.923508 -2.457143
105100.0 1.289021 -2.887482 -2.843994 -1.412311 -2.395563
105110.0 0.794663 -2.581085 1.018777 -1.085572 -2.374635
105120.0 1.362343 -2.769467 1.187188 -0.978624 -2.600273
105130.0 1.373624 -2.765906 -3.098194 -1.39774 -3.092186
105140.0 1.397304 -2.948899 -2.814245 -1.586235 3.069971
105150.0 1.280036 -2.706897 1.1909 -1.000984 -2.549153
105160.0 1.016376 -3.1081 1.38837 -1.412569 -2.752557
105170.0 1.183071 -2.410564 1.293486 -1.238448 -2.69066
105180.0 1.508277 -2.570359 0.846761 -1.170465 -2.511398
105190.0 1.515344 -3.003756 -2.87791 -1.421959 -3.039338
105200.0 1.377214 -2.931985 -2.993182 -1.350768 -2.69279
105210.0 1.20139 -3.066456 -0.929648 -1.367687 -2.788623
105220.0 0.989666 3.061548 1.226644 -1.339595 -2.269956
105230.0 1.059377 2.958824 1.246833 -1.198128 -2.746372
105240.0 0.94152 2.789928 1.147812 -1.426077 -2.434085
105250.0 1.504718 -2.957045 -2.96537 -1.526068 2.891416
105260.0 1.208893 3.138093 1.162342 -1.181803 -2.641806
105270.0 1.139486 -2.550802 -0.885662 -1.400621 -2.971945
105280.0 1.235659 -2.943543 -2.618321 -1.340928 -2.433378
105290.0 1.120311 -2.975133 0.877362 -1.168951 -2.43681
105300.0 1.36394 -1.26066 -0.966393 -1.091634 -2.941966
105310.0 0.926059 -2.915763 1.14207 -1.326345 -2.308434
105320.0 0.993635 3.139396 1.227255 -1.145425 -2.845864
105330.0 1.072454 -3.064226 1.170748 -1.2959 -2.582339
105340.0 -0.750197 -3.009823 -2.883132 -0.813465 -2.496713
105350.0 1.038078 -3.018642 1.094819 -1.338612 -2.627093
105360.0 1.152515 3.092405 3.121988 -1.571246 -2.955046
105370.0 0.733344 3.069308 -3.083923 -1.601958 -2.683255
105380.0 1.113411 -2.734348 -2.894562 -1.168746 -2.15063
105390.0 0.782158 3.140767 -2.940477 -1.103452 -1.599616
105400.0 1.044176 3.021174 3.112396 -1.611728 -2.747219
105410.0 0.915155 -3.079004 0.881615 -1.14037 -2.31563
105420.0 0.811784 2.86715 2.851267 -1.381296 -2.53472
105430.0 1.024524 2.957738 2.54317 -1.612953 -2.65721
105440.0 0.943189 -3.010513 -2.717734 -0.946191 -2.416673
105450.0 1.427957 -2.712451 -2.954682 -0.942597 -2.21253
105460.0 1.021596 -2.71034 1.216454 -0.743599 -2.654749
105470.0 1.119662 -2.794755 -2.697158 -0.872083 -2.276338
105480.0 1.213363 -2.802378 -2.993741 -1.199631 -2.354649
105490.0 1.121255 -2.469964 1.113724 -1.210287 -2.516481
105500.0 0.974518 3.132922 2.973372 -1.632733 -2.676528
105510.0 1.188616 -2.649977 -2.533409 -1.041236 -2.370543
105520.0 1.10963 -2.714671 -2.7664 -1.125355 -2.43932
105530.0 1.28752 -3.118642 1.345301 -1.203502 -2.67405
105540.0 0.904934 3.070212 0.997651 -1.137208 -2.515687
105550.0 1.027016 -2.85444 1.004727 -0.989925 -2.477764
105560.0 1.266143 -2.649299 -1.038881 -1.431348 -2.806224
105570.0 0.951732 2.972116 -3.052001 -1.761271 -2.804288
105580.0 0.701228 3.075287 3.066564 -1.516826 -2.589582
105590.0 0.827863 -1.828406 -1.092168 -1.192988 -2.603295
105600.0 1.156362 -2.807672 -1.099471 -1.063403 -2.193462
105610.0 1.021849 -2.754129 -1.356082 -1.006463 -2.32108
105620.0 1.151579 3.138193 1.031211 -1.806645 -2.760638
105630.0 0.808205 -2.850724 1.15735 -1.112411 -2.130892
105640.0 0.845862 2.591988 1.186557 -0.948069 -2.59434
105650.0 1.015741 3.094033 1.141923 -1.245927 -2.304851
105660.0 1.278799 -3.045057 -0.926909 -1.347921 -1.866199
105670.0 0.806609 -2.954496 1.166648 -1.417952 -1.810807
105680.0 1.106644 -2.125901 -0.60484 -1.056172 -2.41759
105690.0 1.092293 -2.570399 1.248716 -1.33984 -2.137946
105700.0 0.865271 -2.867903 -0.901576 -1.112624 -2.828664
105710.0 1.102626 -2.476951 1.031956 -0.972212 -1.995406
105720.0 1.084962 -3.01938 1.114824 -0.802283 -2.586377
105730.0 0.763313 3.022796 3.131173 -1.578938 -2.766794
105740.0 0.698207 2.970471 3.076394 -1.646924 -2.694257
105750.0 1.20719 -3.027905 1.154077 -0.97385 -2.045406
105760.0 0.928232 2.913704 -2.964785 -1.256037 -2.517045
105770.0 1.123266 -2.913139 -1.024649 -1.506085 -2.868225
105780.0 1.301194 -2.525179 1.142357 -0.950247 -1.992024
105790.0 0.937404 -3.104776 3.089223 -1.394851 -2.525436
105800.0 0.911847 2.983087 2.99596 -1.652206 -2.612725
105810.0 0.931828 3.116631 -3.074113 -1.837187 -2.629788
105820.0 1.016024 -2.847961 3.06377 -1.703238 -2.625776
105830.0 0.851643 -3.12756 0.935966 -1.123065 -2.581684
105840.0 1.168759 -3.06218 2.902696 -1.550477 -2.878745
105850.0 1.317359 -2.894365 -1.147416 -1.11259 -2.182631
105860.0 0.932586 -3.105099 -0.898292 -1.205675 -2.280757
105870.0 1.198524 -2.801815 1.144999 -1.563918 -3.122372
105880.0 0.801217 3.116513 -2.938952 -1.527629 -2.745677
105890.0 0.940052 -2.890554 -1.014613 -1.073549 -2.180399
105900.0 1.102852 -3.004471 2.805756 -1.724487 -2.668911
105910.0 0.946973 -3.112393 0.995214 -1.361377 -2.884558
105920.0 1.166739 -2.816236 -1.013421 -1.174994 -1.928268
105930.0 0.94217 -2.94033 -0.913315 -1.22082 -2.388639
105940.0 1.164811 3.047251 1.10179 -1.450994 -2.507259
105950.0 1.126387 2.991914 0.887364 -1.266447 -2.299864
105960.0 0.818929 3.076301 1.061057 -0.965661 -2.363096
105970.0 1.166618 -2.987101 -2.981274 -1.072607 -2.345712
105980.0 1.542791 2.952076 2.977473 -1.341356 -2.810816
105990.0 1.182218 -3.073332 -2.844716 -1.357745 -2.894444
106000.0 1.413176 -2.926155 -3.042117 -1.519723 3.137367
106010.0 1.08984 -2.780797 0.984441 -1.031318 -2.605899
106020.0 1.02913 -3.024589 3.0601 -1.723589 -2.71973
106030.0 1.364724 -2.753256 -0.895327 -1.073874 -2.493575
106040.0 1.252985 -3.009125 -3.039836 -1.532607 -3.010521
106050.0 1.094054 -2.524642 -3.070425 -1.496691 -2.911307
106060.0 1.103143 -2.762123 -3.06742 -1.159776 -2.424883
106070.0 0.783152 2.598871 -1.043739 -1.277083 -2.782097
106080.0 1.19587 -2.748248 1.154547 -1.202256 -2.463295
106090.0 0.988739 -2.646013 1.259693 -1.211972 -2.268682
106100.0 1.123846 -3.04197 0.791778 -1.069534 -2.696803
106110.0 1.255939 -2.837007 -1.193357 -0.967158 -2.513624
106120.0 0.977779 -2.544056 1.406154 -1.203449 -2.635409
106130.0 0.750804 2.918505 -1.029689 -1.334343 -3.061284
106140.0 1.103265 2.61499 -1.063501 -1.428793 -2.945282
106150.0 0.931974 -3.097867 -3.111291 -1.358605 -2.70347
106160.0 1.093406 3.02138 -3.070419 -1.209062 -2.750679
106170.0 1.159568 -2.623269 1.118824 -0.963854 -2.553826
106180.0 1.251545 -2.720084 1.266209 -1.26228 -2.680688
106190.0 1.198529 -2.476874 1.413788 -1.282392 -2.367929
106200.0 1.32877 3.141153 -2.917073 -1.393268 -3.112004
106210.0 1.05814 -2.603205 0.983171 -1.277804 -1.965795
106220.0 0.972931 3.101066 1.297003 -1.215849 -2.018884
106230.0 1.367797 -2.878675 -2.734963 -1.464752 -2.980811
106240.0 0.982053 -3.061241 0.835983 -1.106027 -2.146433
106250.0 0.946694 -3.016161 1.158777 -0.959126 -2.572876
106260.0 1.138385 -2.936689 1.080158 -1.122062 -1.877549
106270.0 1.131728 3.123621 0.782716 -1.047586 -2.545361
106280.0 0.981494 -3.032289 -2.934766 -1.423286 3.073037
106290.0 1.08137 3.110767 0.300157 -1.161331 -2.557899
106300.0 0.959889 -2.915538 -2.836368 -1.212774 -2.570405
106310.0 1.115265 2.987451 -2.946156 -0.845109 -2.527655
106320.0 1.359707 -2.895423 1.351764 -1.087123 -2.784147
106330.0 1.257056 -2.8282 -3.06624 -1.308743 3.122117
106340.0 1.377287 -2.919185 -3.026053 -1.396645 -2.966049
106350.0 0.921145 -2.767056 1.261293 -1.291874 -2.515104
106360.0 0.983902 -3.04234 -3.103093 -1.410463 -2.819104
106370.0 0.994244 -2.916161 3.010555 -1.194646 -2.984796
106380.0 1.497654 3.046462 1.204554 -1.064646 -2.756127
106390.0 1.293036 -2.843124 -2.908186 -1.386755 -1.847214
106400.0 1.00911 -2.301871 1.178768 -1.301833 -2.021369
106410.0 1.1692 -3.00839 3.071791 -1.199606 -2.089727
106420.0 0.800684 2.791155 -2.874846 -1.706192 -2.860343
106430.0 0.957109 2.964432 -2.928281 -1.862601 -2.868652
106440.0 1.357137 -2.976377 3.097472 -1.34816 -2.459126
106450.0 1.068985 -3.065875 -2.802689 -1.285353 3.122925
106460.0 0.937774 -3.066931 1.151186 -0.618345 -2.495399
106470.0 1.111486 -2.829536 1.25847 -1.06702 -2.212979
106480.0 1.120312 2.946811 -2.969394 -1.199267 -2.355458
106490.0 1.265651 -2.690026 1.2023 -1.265909 -2.241145
106500.0 1.171209 2.951487 -2.927066 -1.081843 -2.082552
106510.0 1.182463 -3.071928 -2.913149 -1.283404 -2.449814
106520.0 0.848075 3.07626 1.272086 -0.959325 -2.479469
106530.0 1.187942 -3.019065 -2.892394 -1.145468 -1.934978
106540.0 0.9065 -2.758864 1.107772 -1.331452 -2.867969
106550.0 1.065296 -2.769395 -2.748292 -1.135154 -2.436216
106560.0 1.06507 3.057729 -2.867024 -0.816742 -2.491326
106570.0 1.117577 -2.997492 0.94388 -1.751197 -3.003918
106580.0 0.995234 -2.749818 -2.789769 -1.02944 -2.821234
106590.0 1.091862 -3.006453 -2.76115 -0.970979 -2.505171
106600.0 1.262803 -2.776678 3.103224 -1.170242 -2.663046
106610.0 1.416707 -2.865997 1.069245 -1.669701 -2.927112
106620.0 0.982339 3.03039 -2.939717 -1.161723 -2.452182
106630.0 1.166632 -2.617931 0.853806 -1.631623 -3.048789
106640.0 1.20758 -2.846846 1.288509 -1.461972 -3.132511
106650.0 1.346427 -2.6996 1.176968 -1.406119 -3.052468
106660.0 1.125022 -2.800824 3.0131 -1.475247 -3.117063
106670.0 0.902487 -3.140784 -2.569257 -0.865596 -2.256356
106680.0 1.000929 3.140733 -3.130641 -1.707392 -2.768246
106690.0 1.028716 2.641445 -0.854524 -1.038236 -2.61177
106700.0 0.908364 -2.791743 -2.848499 -1.312077 -2.819338
106710.0 1.12861 3.074169 -2.894502 -0.835862 -2.103277
106720.0 1.198175 3.052112 -1.012969 -1.241275 -2.451917
106730.0 0.861642 -2.996945 -3.090575 -0.862207 -2.491356
106740.0 1.034941 -2.993913 -2.974534 -1.282617 -2.141658
106750.0 0.941095 2.977506 -3.062359 -1.286963 -2.401679
106760.0 1.17545 -2.846972 -2.850933 -1.150738 -2.129337
106770.0 0.989576 -3.04669 -2.83295 -1.0743 -2.548844
106780.0 1.273032 -2.823225 3.130436 -1.182636 -2.076656
106790.0 1.114268 -3.024492 3.098128 -1.113096 -2.338261
106800.0 1.230646 -3.098472 -3.037253 -1.084626 -2.365768
106810.0 1.258503 2.207269 3.033713 -0.809403 -2.39942
106820.0 1.271592 -3.132301 3.06527 -1.664682 -2.983603
106830.0 1.153955 -2.754477 -2.9871 -1.283305 -2.380331
106840.0 0.788321 -3.005242 -3.109037 -1.021073 -2.273575
106850.0 0.908341 2.456028 -2.991371 -1.080645 -2.431363
106860.0 1.031261 -2.840635 -2.782726 -1.275224 -2.368327
106870.0 1.091922 -2.760089 -2.924906 -1.339037 -2.893254
106880.0 1.121323 -2.992559 -3.078723 -0.806242 -2.601507
106890.0 0.940871 -2.605191 -2.962192 -1.575406 -3.090399
106900.0 0.630874 2.804132 -2.924391 -1.501325 -3.013764
106910.0 1.026233 2.662789 -2.774607 -1.645464 3.012479
106920.0 1.289261 -3.060823 3.099071 -1.470682 -3.086931
106930.0 1.088141 -3.124107 -3.105356 -1.08637 -2.226711
106940.0 1.1596 -3.039302 -2.681191 -1.229714 -1.893423
106950.0 1.060362 -3.109883 -3.026603 -1.199935 -2.146456
106960.0 1.064511 -2.817407 -2.988288 -1.104947 -1.793766
106970.0 0.968819 -2.58747 -3.14036 -1.14344 -2.156895
106980.0 1.088484 3.072231 -2.585974 -1.57687 -2.914158
106990.0 1.29116 -2.912977 -2.769712 -1.649779 -3.065094
107000.0 1.150856 -2.820213 -2.918119 -1.193793 -2.155886
107010.0 1.057922 -2.856412 -2.801749 -0.911953 -2.226276
107020.0 1.150601 -2.68931 -1.05878 -1.454225 -2.949556
107030.0 1.057166 -3.089459 -2.737891 -1.585868 3.011598
107040.0 1.052162 3.013533 -3.038559 -1.053099 -2.916581
107050.0 1.060661 -3.010394 -2.583515 -1.268487 -2.37636
107060.0 1.183799 -3.11327 -3.071889 -0.967217 -2.486238
107070.0 1.100823 -2.920273 -3.073953 -1.186498 -2.461046
107080.0 1.244743 -3.139025 3.103509 -1.610561 -2.909945
107090.0 1.129369 -2.946648 -3.060847 -1.701482 3.110062
107100.0 1.641267 -2.744966 -2.876624 -0.66916 -2.489503
107110.0 0.978625 -2.879438 -3.052599 -1.62504 -3.001671
107120.0 1.221161 -2.846204 -3.058605 -1.275191 -2.725457
107130.0 0.922009 -2.998291 -3.000522 -0.959467 -1.940847
107140.0 1.374587 -2.780907 -3.011528 -1.490878 -2.92033
107150.0 0.766841 2.689885 -2.943176 -1.853928 -2.995142
107160.0 1.154067 -2.896811 -2.809381 -1.216556 -2.573253
107170.0 1.120199 -2.869654 -3.017045 -1.72472 -2.848546
107180.0 1.234773 -2.985685 -3.089541 -0.732633 -2.241554
107190.0 1.20464 3.066568 -2.885383 -0.920561 -2.282859
107200.0 1.38354 -2.73742 -2.987403 -1.256291 -2.212743
107210.0 1.121515 2.801563 -2.806034 -1.299905 -2.342635
107220.0 1.347494 -2.987609 -3.140977 -1.367984 -2.054147
107230.0 0.939396 -3.101826 -2.843174 -1.444146 -2.73989
107240.0 1.057216 2.974754 -3.136764 -1.232217 -2.62171
107250.0 1.171534 3.122084 3.104705 -1.20609 -2.170922
107260.0 1.123561 -3.09845 -3.041949 -1.018855 -2.27342
107270.0 1.077607 3.058696 -2.949115 -1.152297 -1.844775
107280.0 1.092143 -3.066131 -2.953283 -1.255696 -2.838837
107290.0 1.221882 -2.98846 -2.861125 -1.332661 -2.460828
107300.0 1.066329 -2.670533 -3.100867 -1.292682 -2.51299
107310.0 1.031158 3.093936 -2.930248 -1.271383 -2.735528
107320.0 1.318527 -2.743442 -2.851019 -1.485274 -2.850994
107330.0 1.008739 3.009392 -2.972107 -1.317499 -3.027808
107340.0 0.911745 -2.931879 -2.859912 -1.608498 -2.870716
107350.0 1.269782 -2.687598 -2.908142 -1.129416 -2.30578
107360.0 1.060104 3.073906 -3.102021 -1.109647 -2.171443
107370.0 1.018008 2.899522 -2.883246 -0.85135 -2.518391
107380.0 1.074494 -2.805924 -3.118046 -1.498584 -1.518921
107390.0 0.991282 -3.051944 -3.003114 -1.676703 3.017759
107400.0 1.039802 2.916879 -2.77011 -1.118336 -2.371009
107410.0 1.321081 3.135035 -2.914712 -1.513254 -2.898963
107420.0 1.175782 -2.852877 -2.979526 -1.396292 -3.125283
107430.0 1.145059 -2.910362 -2.994798 -1.528593 -2.685645
107440.0 1.222857 -2.804004 3.077368 -1.303573 -2.629642
107450.0 0.75557 2.778327 -2.828015 -1.569629 -3.015252
107460.0 1.183435 -3.083086 -2.946835 -1.084012 -2.432647
107470.0 0.936877 3.031839 -3.023619 -1.552504 -2.974447
107480.0 1.273046 3.10018 -1.28363 -1.108601 -1.884968
107490.0 1.18621 -2.867596 -2.711669 -1.698379 -3.135218
107500.0 0.945575 -2.685057 -1.031131 -0.758558 -2.248191
107510.0 0.920609 -2.888729 -1.079857 -1.331588 -1.681257
107520.0 1.136439 -2.877362 -1.037129 -1.131982 -1.981701
107530.0 1.474423 -3.09989 -3.085758 -1.020504 -2.262505
107540.0 1.219574 3.093373 -3.044618 -1.532669 -3.042781
107550.0 1.154827 -2.811469 3.128919 -1.260628 -2.793423
107560.0 1.022972 -2.809867 -3.058305 -1.023909 -2.029871
107570.0 0.860603 3.029878 -3.045876 -0.999754 -1.846887
107580.0 1.149182 -3.057042 -3.10863 -1.380819 -2.062484
107590.0 0.946371 -3.016435 -2.640127 -1.153396 -2.159859
