time phi1_2 psi1_2 omega1_2 phi1_3 psi1_3
286080.0 0.844515 -3.069742 -2.993132 -1.248375 -2.408489
286090.0 1.069679 -2.689135 -2.958121 -1.594593 2.933089
286100.0 1.200125 -3.052644 -3.119242 -1.232543 -2.619361
286110.0 0.990902 -2.942268 -3.130649 -1.36845 -3.001259
286120.0 0.744025 2.996246 1.074975 -1.456024 3.116309
286130.0 1.037248 -2.832141 -2.836163 -1.792271 -2.886154
286140.0 1.141344 -2.964007 -3.074377 -1.290609 -2.822917
286150.0 0.84114 -3.060066 -2.619425 -1.726393 3.100081
286160.0 1.209751 3.088239 -3.045799 -1.702122 3.075734
286170.0 0.863591 -2.808452 -3.138106 -0.965966 -1.917855
286180.0 1.059082 2.969459 -2.987257 -0.823099 -2.415474
286190.0 0.87116 -3.02833 -3.021063 -1.172952 -2.338176
286200.0 1.096064 2.92213 -2.961253 -1.413263 2.937494
286210.0 0.8693 3.084609 -2.576002 -1.506956 3.040003
286220.0 1.030391 3.009339 -2.845479 -1.557211 -3.024865
286230.0 1.164193 -2.900882 -3.121434 -1.084442 -2.15797
286240.0 1.1087 -3.077329 -3.030069 -0.891213 -2.575801
286250.0 1.341482 3.032725 -2.994053 -1.710815 3.016125
286260.0 1.018296 -3.127462 3.07434 -1.327394 -2.679273
286270.0 1.397157 3.009821 -3.115772 -1.599709 -2.780525
286280.0 1.153497 -2.897096 -3.001239 -1.192953 -2.468169
286290.0 0.893063 -3.053424 -2.89221 -1.771569 -2.896478
286300.0 0.896055 2.884112 -2.834935 -1.566278 -2.858296
286310.0 1.166166 2.817009 -3.093584 -1.57098 -2.760669
286320.0 1.05245 3.036981 -3.089764 -1.232335 -2.686278
286330.0 1.207167 -2.926869 -2.953801 -1.260794 -3.030092
286340.0 1.124008 -2.95556 -3.122063 -1.412899 -2.863225
286350.0 1.061115 -2.729895 3.089426 -1.526483 -3.108924
286360.0 1.05922 3.139974 -3.098518 -1.506439 -2.844588
286370.0 1.215866 3.041349 -2.963505 -1.669195 -3.115168
286380.0 1.100316 -2.617203 -3.003233 -1.306851 -2.938405
286390.0 -0.756007 -2.413742 -0.975065 -1.485975 3.038633
286400.0 1.074101 -3.13608 -2.676339 -1.479807 3.040299
286410.0 1.234016 -3.086736 -2.701152 -1.491178 -2.964438
286420.0 0.82571 -1.821143 -2.882596 -1.380863 -2.935768
286430.0 0.891013 3.001666 -3.072461 -1.103722 -2.224823
286440.0 1.120983 -2.750556 -2.995388 -1.134611 -2.795675
286450.0 0.65798 2.93936 -2.808754 -1.042297 -2.139772
286460.0 1.062388 2.979224 -2.956768 -1.213572 -2.507218
286470.0 1.131963 3.042112 -3.117822 -1.256667 -2.015474
286480.0 0.918569 -2.656445 -2.77817 -1.064189 -2.351787
286490.0 0.749583 -1.837221 -2.670789 -0.909942 -2.007126
286500.0 1.344507 -2.607165 2.978772 -1.414021 -2.326185
286510.0 1.025738 3.075514 3.009533 -1.091881 -1.836852
286520.0 0.878479 -2.957228 -3.037802 -1.409067 -1.82485
286530.0 1.120133 -3.029594 -2.965622 -0.879 -2.349552
286540.0 0.123404 -3.125372 -1.066469 -1.637936 -2.912622
286550.0 0.820536 -3.005143 -1.148188 -1.140743 -2.775236
286560.0 1.264042 -2.934107 -1.21322 -1.2449 -2.348234
286570.0 0.548436 2.920628 -2.829156 -1.163211 -2.542874
286580.0 1.004566 -3.02853 3.005066 -1.224417 -2.376752
286590.0 0.761672 -2.938502 -2.926383 -1.056559 -2.056173
286600.0 1.055828 -2.890761 2.961605 -1.224123 -2.174901
286610.0 1.043952 3.107359 3.040854 -1.153482 -1.835076
286620.0 1.487539 -3.067645 3.13694 -1.034048 -2.176794
286630.0 1.030334 -2.972463 -2.944188 -0.840391 -2.532193
286640.0 0.772589 2.84817 -2.717314 -1.168414 -2.061631
286650.0 1.148543 -3.053528 -2.786757 -1.00132 -2.355899
286660.0 1.133184 -2.957252 -2.943729 -1.265774 -2.602144
286670.0 1.378027 -3.029477 -2.95214 -1.028666 -2.429899
286680.0 0.784715 3.085468 -2.963658 -1.221372 -2.348512
286690.0 1.304562 -3.141507 -2.89259 -1.348279 -2.850704
286700.0 1.211378 -2.985956 -2.74063 -1.522343 3.094649
286710.0 1.353863 -2.862786 -2.71581 -1.298313 -2.371762
286720.0 1.287143 3.039242 -2.927361 -1.187989 -2.225901
286730.0 1.159963 -2.958263 3.079925 -1.525823 -2.939808
286740.0 1.21316 -2.92845 -3.053043 -1.228022 -2.699423
286750.0 1.337378 -3.023135 3.105908 -1.205223 -2.525455
286760.0 0.921744 -3.038879 -2.935591 -1.367467 3.002017
286770.0 1.291365 -2.78375 -3.028915 -0.857107 -2.311253
286780.0 1.418237 -3.112418 -2.954251 -0.896416 -2.018894
286790.0 1.286907 -2.944151 -2.664742 -1.331513 -2.357654
286800.0 1.383345 -2.858885 3.053331 -1.293167 -2.56304
286810.0 0.848672 -3.093593 -2.975735 -1.129567 -2.252023
286820.0 1.198965 2.994309 -2.94457 -1.271821 -1.776924
286830.0 1.228951 -3.138313 -2.986145 -1.076243 -2.17713
286840.0 1.302795 -2.727526 -0.940621 -1.089517 -2.755269
286850.0 1.344124 -2.603208 -1.199201 -1.249608 -3.042029
286860.0 1.092911 -2.49182 3.097603 -1.240315 -2.785981
286870.0 0.718279 2.743997 -2.787199 -1.477198 -3.120418
286880.0 0.636211 3.099208 -2.914488 -1.54714 -2.929893
286890.0 0.878763 -2.734048 -3.013658 -1.242306 -2.781151
286900.0 1.194899 -2.869484 3.086066 -1.356823 -2.827067
286910.0 1.137958 -2.665678 -2.94364 -1.607076 -3.069647
286920.0 1.219027 -3.122854 -2.797825 -1.42013 3.131726
286930.0 1.183629 -3.105377 3.062431 -1.685799 -2.853792
286940.0 0.859479 2.947849 -2.993858 -1.611036 -2.644335
286950.0 1.08308 2.827726 -2.977192 -0.956296 -2.173304
286960.0 0.938893 -2.848965 -3.106529 -1.205508 -2.118257
286970.0 0.935978 2.703428 -0.959224 -1.354647 -2.901941
286980.0 1.017183 -3.056935 -2.768275 -1.368915 -2.460046
286990.0 1.242645 -2.926111 -3.112515 -1.343785 -2.093862
287000.0 0.731382 2.993783 0.922486 -1.509278 -2.774231
287010.0 0.933284 3.04318 -2.985168 -1.106326 -2.29496
287020.0 1.217549 -2.792443 -1.091125 -1.285177 -2.415552
287030.0 1.061396 -3.011267 -3.129587 -1.327927 -2.513438
287040.0 0.843444 2.97697 0.970333 -1.53952 -3.054662
287050.0 1.231351 2.844292 -0.90199 -1.231736 -2.691703
287060.0 0.941093 2.927123 -0.642586 -1.190084 -1.978519
287070.0 0.901252 3.024419 -2.968954 -1.283977 -3.12938
287080.0 1.132356 -3.017926 2.989904 -1.000167 -2.783542
287090.0 0.904396 -2.833451 -3.106706 -1.23597 -2.681353
287100.0 1.113462 -2.998793 -2.947032 -1.162332 -2.485204
287110.0 0.986788 -2.701841 0.812639 -1.478943 3.136698
287120.0 0.935701 2.794084 -0.8394 -1.343163 -2.023535
287130.0 0.867196 2.718994 -0.915083 -1.308553 -2.373361
287140.0 0.872428 3.134872 0.8157 -1.632367 3.02988
287150.0 1.230663 -3.03447 -3.021316 -1.332645 -2.778922
287160.0 1.380802 -2.861353 3.120478 -1.674797 -3.009607
287170.0 1.02407 2.81976 -0.952931 -1.349437 -2.276432
287180.0 0.880724 -2.879751 3.078414 -1.687571 -3.054131
287190.0 0.837861 -3.129194 3.119335 -1.457636 -2.975867
287200.0 0.971325 -3.086601 1.163096 -1.333681 -2.395394
287210.0 1.220454 -2.705535 -3.077403 -1.617378 -2.667862
287220.0 1.236527 -2.594663 -0.966237 -1.639975 -3.090075
287230.0 0.590042 -2.97503 1.064454 -1.32331 -2.449115
287240.0 0.781363 2.966813 1.041915 -1.172463 -2.576034
287250.0 0.860682 -3.125885 0.772289 -1.192797 -2.445122
287260.0 1.466025 -2.814186 -0.827695 -1.440842 -2.284124
287270.0 1.179799 -2.825179 -0.918793 -1.067247 -2.583761
287280.0 0.954303 -2.797055 -1.147369 -0.972946 -2.202468
287290.0 0.857899 -3.050148 2.600797 -1.534827 -3.086541
287300.0 0.812756 2.895074 -2.967604 -1.40666 -3.01002
287310.0 1.042256 -2.937772 -0.913051 -0.760513 -1.939838
287320.0 1.162786 3.129158 -0.752931 -0.79226 -2.355071
287330.0 1.363638 2.935913 -0.815011 -1.037221 -2.27057
287340.0 1.175426 -3.071809 -1.16961 -1.262309 -2.330697
287350.0 1.240065 3.101436 -0.984394 -1.304931 -1.869317
287360.0 1.33594 2.898573 -2.774581 -1.192232 -2.708821
287370.0 1.337221 -2.510854 -1.145835 -1.552951 -2.96894
287380.0 1.128095 -2.708882 -0.939433 -1.379434 -2.738353
287390.0 1.24165 -2.985953 -1.224487 -1.358428 -2.550208
287400.0 1.210874 -2.770768 -3.134707 -1.676043 -3.065587
287410.0 1.096696 2.646968 -0.939093 -1.2264 -2.149588
287420.0 1.054156 2.95563 -0.853699 -1.159071 -2.597346
287430.0 1.11748 2.769643 -2.956748 -1.021629 -2.166662
287440.0 1.104796 -3.033278 -0.930064 -1.405035 -2.791442
287450.0 1.346674 -2.862677 -1.035245 -1.287686 -2.555057
287460.0 1.236931 2.749329 -1.009844 -0.963948 -2.50168
287470.0 1.285372 -2.711146 -0.70197 -1.154174 3.107034
287480.0 1.343801 -3.058773 0.952771 -1.33826 -2.605346
287490.0 1.148659 -2.837752 1.097966 -1.100532 -2.456244
287500.0 1.216035 -2.779292 -2.958563 -1.107913 -2.576733
287510.0 1.20833 -3.040063 -2.97701 -1.052121 -2.304957
287520.0 1.116208 -2.955458 2.987724 -1.497959 -2.281295
287530.0 1.135168 -3.018341 -0.828917 -1.479499 -2.684285
287540.0 1.191505 -2.823888 1.12969 -1.095862 -2.384191
287550.0 1.242264 -2.604825 1.114023 -1.20853 -2.393848
287560.0 1.117878 -3.129102 -3.103974 -1.049837 -2.394238
287570.0 1.170371 -2.993455 -0.930369 -1.38413 -3.055384
287580.0 1.232722 3.117016 -2.954425 -1.226071 -2.620317
287590.0 1.059453 -3.047423 -2.911322 -1.183127 -2.688617
287600.0 1.288925 -2.906404 -2.787501 -1.282484 -2.600414
287610.0 1.112371 -2.993545 -1.094291 -1.510066 -2.770681
287620.0 1.036311 -2.976705 0.900106 -1.484362 -1.648237
287630.0 1.08172 2.956672 0.842616 -1.597055 -2.838109
287640.0 0.979064 -2.823244 -2.865533 -1.237131 -1.786778
287650.0 1.036511 2.998774 -3.034148 -1.32006 -1.836148
287660.0 0.989023 -2.968238 1.348995 -1.517387 -3.139853
287670.0 0.984908 -2.913634 -2.817464 -0.959867 -2.12434
287680.0 1.116374 -2.944525 -3.014139 -1.242883 -2.225165
287690.0 1.13144 -2.769703 1.058285 -1.50861 -3.120904
287700.0 0.871324 3.040299 -0.956876 -1.258754 -2.701926
287710.0 1.189216 -2.735643 -3.037518 -0.985874 -2.399035
287720.0 0.811448 2.558633 -0.748557 -1.03606 -2.410324
287730.0 1.190908 -2.749528 0.946683 -1.494287 -2.808661
287740.0 1.151138 2.916116 -0.739473 -1.369277 -2.68441
287750.0 1.059074 3.131738 1.092821 -0.888838 -2.612196
287760.0 0.887022 3.069776 1.379395 -0.937472 -2.66563
287770.0 1.286386 -2.899759 -0.676395 -1.381753 -2.902827
287780.0 1.363854 -2.859468 -1.092547 -1.128428 -2.136081
287790.0 0.798573 -2.89639 -3.13781 -1.037788 -2.440363
287800.0 0.620041 -3.120599 1.028025 -1.18413 -2.530065
287810.0 0.913417 3.055839 1.282426 -1.221073 -3.037523
287820.0 1.057697 -3.039311 -2.787766 -0.948619 -2.16052
287830.0 1.266316 -3.081122 -0.893211 -1.414679 -2.713338
287840.0 1.193829 -2.698797 3.094789 -1.157642 -2.549309
287850.0 0.961305 -3.104243 -0.875586 -1.449753 -3.024464
287860.0 1.351585 -2.917719 -2.80769 -1.412673 -2.7704
287870.0 1.004323 3.111701 -2.975674 -1.062428 -2.453639
287880.0 0.982439 2.897132 3.060587 -1.384014 -2.58273
287890.0 0.957592 2.970197 -3.090553 -1.25105 -2.637331
287900.0 1.275978 -2.665549 -2.729532 -1.31059 -2.718358
287910.0 0.543952 2.948529 -3.050384 -1.118819 -2.783152
287920.0 1.043676 -2.509055 -2.998882 -1.428316 -2.801217
287930.0 1.392683 -3.003325 3.101714 -1.3817 -2.828648
287940.0 1.26113 -3.118582 -2.791444 -1.56224 -2.829283
287950.0 1.169178 -2.924722 -3.00801 -1.041375 -2.737543
287960.0 1.170591 -2.781363 -2.871166 -1.587575 3.062365
287970.0 1.133802 -2.75498 3.11455 -1.614352 2.978644
287980.0 1.28369 -2.59122 0.867541 -0.713918 -2.389229
287990.0 0.841092 -3.087483 -2.798404 -1.813902 -3.092945
288000.0 1.035643 -3.0288 -2.943879 -1.516826 3.035824
288010.0 0.950943 -3.093318 1.052184 -1.247921 -2.346723
288020.0 1.006358 -2.906626 2.932042 -1.60207 -2.722688
288030.0 0.889645 -2.930943 2.95508 -1.592017 -3.071658
288040.0 1.155164 -2.617443 -3.124115 -1.516222 -2.91504
288050.0 1.394007 -2.962137 -3.062431 -1.102241 -2.509347
288060.0 1.152349 2.942378 -2.953749 -1.530312 -3.031565
288070.0 1.121087 -3.044516 3.104004 -1.739751 -2.821664
288080.0 1.077586 -3.117403 2.705993 -1.565549 -3.00161
288090.0 0.901452 -2.981442 3.114436 -1.574866 -3.117356
288100.0 1.287794 -2.997251 -3.114275 -1.540958 -2.85647
288110.0 0.856961 -3.062102 -3.066122 -1.257344 -2.886521
288120.0 1.110179 -2.845076 -2.758365 -1.655767 3.082949
288130.0 1.183451 -3.100881 1.177629 -1.317296 -2.300004
288140.0 1.20564 3.137416 1.077255 -1.1799 -1.985144
288150.0 1.083793 2.30457 3.118466 -1.752702 -3.105648
288160.0 0.811802 -2.596807 1.028148 -0.837125 -2.39489
288170.0 0.927419 3.001095 -2.978578 -1.72918 -3.10651
288180.0 1.160379 3.061458 -2.99013 -1.207395 -2.250618
288190.0 1.183813 3.119238 -2.840542 -1.068209 -2.410815
288200.0 0.92664 -2.944324 3.066615 -1.371059 -2.368174
288210.0 0.787878 2.688608 -3.103575 -1.20567 -2.364566
288220.0 1.183293 -2.897897 -2.97679 -1.149379 -2.701895
288230.0 1.208648 -2.911405 -3.0249 -1.050046 -2.458586
288240.0 1.022647 3.120285 -3.094155 -1.324404 -2.535976
288250.0 1.065135 -2.90346 1.094604 -1.372112 -2.672283
288260.0 1.172244 -2.647385 3.135853 -1.462323 -2.84117
288270.0 1.076696 -3.098723 -3.031913 -1.66853 3.031339
288280.0 1.079703 -3.117372 -3.010216 -1.51128 -2.966652
288290.0 1.140419 -2.576233 1.104794 -1.227296 -2.019462
288300.0 1.286682 -2.728703 -2.811776 -1.592311 -2.90874
288310.0 1.228062 -2.657939 -2.948119 -1.619576 -2.984152
288320.0 1.297861 3.048225 1.11036 -1.345143 -2.678359
288330.0 1.155898 -2.598366 -3.069492 -1.411574 -2.817463
288340.0 1.340925 -3.064403 -3.074314 -1.515931 -3.056087
288350.0 1.281325 -2.839256 -2.757878 -0.899882 -2.805746
288360.0 1.040954 -2.846789 1.117348 -1.2566 -1.821654
288370.0 1.159677 -2.650504 -2.804437 -1.89286 -2.809316
288380.0 1.210752 -2.962738 -2.887116 -1.404328 -2.637958
288390.0 1.117488 -2.767184 -3.109516 -1.411198 -2.643211
288400.0 1.196372 -2.733859 -3.03594 -0.946679 -2.144031
288410.0 1.170979 -3.125679 -3.002679 -1.321529 -1.655797
288420.0 1.11288 -2.827969 -2.83469 -1.078623 -2.468346
288430.0 1.116322 -2.814774 -2.654318 -1.090828 -2.350848
288440.0 1.082737 -2.761246 -3.110685 -1.164887 -2.378583
288450.0 1.43185 -2.529752 1.194774 -0.942334 -2.179934
288460.0 1.199184 -2.975666 -2.966427 -0.993297 -2.337183
288470.0 1.335967 -3.08397 -2.722242 -1.369585 -2.599181
288480.0 1.127167 -2.434103 1.26808 -1.138915 -2.465709
288490.0 0.731276 -3.032999 0.905872 -1.10519 -2.456964
288500.0 1.205862 -3.080676 3.106475 -1.549147 -2.567298
288510.0 1.141754 -2.666352 -2.801797 -1.543033 -1.596384
288520.0 1.136672 -2.810854 -2.888182 -1.59445 -2.784458
288530.0 1.222124 -2.432873 1.22654 -0.960992 -2.441435
288540.0 1.218504 -2.454907 1.050397 -1.244291 -2.362437
288550.0 1.086761 2.983265 -3.0711 -1.349779 -2.75295
288560.0 1.119171 -3.079503 -3.007992 -1.301173 -2.137709
288570.0 1.085363 -2.785549 3.079511 -1.460772 -2.816682
288580.0 1.145536 -2.885039 3.123721 -1.069984 -2.748586
288590.0 1.231807 -3.076888 -2.438343 -1.056471 -2.041223
288600.0 1.398822 3.109445 -2.889353 -1.231188 -1.950407
288610.0 1.027399 -2.867352 -2.67413 -1.089916 -2.338798
288620.0 1.034217 2.879108 -2.738498 -0.989268 -2.611962
288630.0 1.316248 3.125109 -3.065861 -1.200334 -2.407744
288640.0 1.080053 -2.85397 -3.078561 -1.109185 -2.902959
288650.0 0.736116 -3.107344 0.819362 -1.530336 -2.895309
288660.0 1.212948 -3.024273 -2.640277 -1.096829 -2.507953
288670.0 0.989246 -2.884615 -2.949341 -1.605384 -2.892832
288680.0 1.122223 -3.016063 -2.863791 -1.026183 -2.104439
288690.0 1.122466 -2.672999 -3.052139 -1.500626 -2.718916
288700.0 0.921318 -3.138303 -2.98226 -0.941123 -2.189543
288710.0 1.259359 -2.782809 -2.975864 -1.17118 -2.102285
288720.0 1.162216 -2.966468 -2.920126 -1.028789 -1.928572
288730.0 1.165181 -2.849974 -2.889716 -1.150169 -1.972229
288740.0 1.072909 -3.13259 -2.899609 -1.303647 -2.967263
288750.0 1.050654 3.120618 0.926835 -1.191479 -2.77696
288760.0 1.265553 -2.928565 -3.07649 -1.144844 -1.837837
288770.0 1.17298 -3.04097 -2.796995 -0.902408 -2.594182
288780.0 1.180729 -3.062402 0.923286 -1.256387 -2.755615
288790.0 0.907596 -3.133051 1.130431 -1.113457 -2.496495
288800.0 1.413387 3.014785 -3.083966 -1.613885 -2.988613
288810.0 1.207234 -2.967619 -3.08822 -1.563686 -3.06905
288820.0 0.897644 2.651413 -2.840708 -1.192851 -2.55525
288830.0 1.180185 -3.064902 -2.972222 -1.319995 -1.938306
288840.0 1.065778 -2.76539 -3.092713 -1.163987 -2.217952
288850.0 0.909316 -2.952155 -2.94053 -1.228651 -2.059665
288860.0 1.112865 -2.884678 -2.762516 -1.431142 -1.834186
288870.0 0.839609 -3.040184 -3.067989 -1.490169 -2.95127
288880.0 1.363446 -2.825875 -2.929896 -0.996391 -2.43699
288890.0 1.372644 -2.718628 1.032999 -1.253045 -2.506167
288900.0 1.105034 -2.850744 -3.139456 -1.639877 3.128256
288910.0 1.075312 2.972643 -2.88622 -1.733997 -2.791216
288920.0 1.231714 2.931293 1.167298 -1.051862 -2.368334
288930.0 1.282196 2.17667 -3.063557 -1.75946 -2.912295
288940.0 1.393572 2.678477 3.123675 -1.035905 -2.400497
288950.0 1.020152 -2.219213 0.850006 -0.9662 -1.891306
288960.0 1.182683 2.954567 3.122967 -1.656931 -3.000462
288970.0 0.904574 3.047015 -2.882762 -1.532279 2.889133
288980.0 0.960019 3.083132 -2.895022 -1.819164 -2.876692
288990.0 1.18884 -2.988482 -2.782723 -1.636202 -2.887564
289000.0 1.132939 3.003296 3.129236 -1.149454 -2.64497
289010.0 1.083757 3.003826 -2.631646 -1.501394 -2.803205
289020.0 1.067499 -3.134029 -2.910697 -1.626869 -2.723105
289030.0 0.905807 -3.071997 -2.776527 -1.490795 3.095956
289040.0 1.165295 -3.110108 -2.962774 -1.453519 -3.103903
289050.0 1.070524 -2.979983 -2.770877 -1.586349 -2.903628
289060.0 0.980451 3.084807 -3.084057 -1.298014 -2.776169
289070.0 1.117452 -2.841463 3.040963 -1.60356 -3.045862
289080.0 0.913656 2.955194 -3.071675 -1.119174 -2.273444
289090.0 0.893288 -2.808589 -2.924814 -1.477431 3.122611
289100.0 1.017097 3.115235 -2.545625 -1.651269 -2.852021
289110.0 1.436059 -2.501247 1.282138 -1.239064 -2.58997
289120.0 1.256611 3.038038 -3.001791 -1.228035 -2.322852
289130.0 1.255269 -2.439572 1.054806 -1.011444 -1.973507
289140.0 1.124114 -2.76494 2.879949 -1.318389 -2.800167
289150.0 0.921308 -2.72723 -2.929005 -1.586115 -3.110988
289160.0 1.314971 1.819342 -2.910162 -1.036379 -2.49594
289170.0 0.615583 3.06442 -3.127847 -1.647825 2.944047
289180.0 0.812542 -2.936492 -3.008442 -1.494691 -2.940556
289190.0 1.141123 -3.056514 -3.000793 -0.888973 -2.354493
289200.0 1.105457 -2.770347 2.953174 -1.06511 -2.202242
289210.0 1.118184 2.995822 -2.896669 -1.776775 3.117496
289220.0 1.18615 -2.969165 -3.078902 -1.124169 -2.28719
289230.0 1.146797 -2.823639 -2.88684 -1.109872 -1.917336
289240.0 1.130384 -2.813304 -3.093496 -1.074394 -2.074168
289250.0 0.910814 3.09815 -3.112076 -1.397191 -2.931127
289260.0 0.957722 -2.855427 -2.832616 -1.210887 -2.010596
289270.0 1.089803 -2.350329 0.92306 -1.08765 -2.503939
289280.0 1.142433 -2.550402 1.037473 -0.817661 -2.558045
289290.0 1.119792 -2.370152 1.124413 -1.204948 -2.475232
289300.0 1.161349 -3.033184 -2.776203 -1.581876 -3.076342
289310.0 1.192161 2.792917 -2.880511 -1.185955 -2.609857
289320.0 0.883854 3.099519 -3.060638 -1.75657 -2.931259
289330.0 1.047755 3.130894 -3.111908 -1.685847 -2.621767
289340.0 1.042432 3.121699 -2.94391 -1.462486 -2.899047
289350.0 0.86221 2.937793 -3.04646 -1.666228 3.081013
289360.0 1.187363 3.088357 -3.013354 -1.594508 -3.024371
289370.0 1.003559 -3.124516 -2.96015 -0.721915 -2.217219
289380.0 0.749344 2.825426 2.972961 -1.388935 -2.727396
289390.0 0.94864 -2.439999 2.96408 -1.38894 -3.123969
289400.0 1.212823 -2.812315 -2.912124 -1.480553 -2.843231
289410.0 1.025873 -3.057334 2.967031 -1.324355 -2.686852
289420.0 1.000728 2.643527 -3.007521 -0.983201 -2.091875
289430.0 1.142991 -2.992539 -2.990686 -1.022875 -2.291194
289440.0 0.80502 -2.990745 3.128741 -1.330639 -2.64105
289450.0 1.044211 -2.990164 -2.946172 -1.066013 -2.416117
289460.0 0.840991 -2.793673 -2.771748 -1.243863 -2.421147
289470.0 1.025108 2.970812 -2.672269 -0.959845 -2.391037
289480.0 1.284688 -2.974687 2.968188 -1.488986 3.119802
289490.0 1.350102 -2.956272 -3.128039 -1.596624 -3.13342
289500.0 0.971042 -2.703459 -2.809772 -1.420675 -3.011008
289510.0 1.185713 2.595497 -2.980884 -1.531336 -2.960839
289520.0 1.041524 2.250343 -2.794156 -1.734046 -3.072291
289530.0 1.091769 -3.068027 -2.9407 -1.694874 3.128672
289540.0 0.795248 2.766015 0.670619 -1.128917 -2.248578
289550.0 1.197391 -2.776691 -2.920812 -1.58811 -3.021668
289560.0 0.924776 3.098022 0.919352 -1.463559 -2.734532
289570.0 1.210845 -2.683068 -2.971983 -1.538761 -2.83051
289580.0 1.240019 -3.020152 -2.849968 -1.464586 3.050314
289590.0 1.016557 -2.976343 -2.651862 -1.486195 -3.101304
289600.0 1.320934 -2.868941 -3.044595 -1.710626 -3.136816
289610.0 1.267912 -3.013019 -2.829445 -1.663847 -2.880589
289620.0 1.019031 2.998884 3.134587 -1.515818 -3.118723
289630.0 1.113551 -2.996206 3.141 -1.354825 -3.052795
289640.0 0.980057 -3.010502 -3.015149 -1.619093 -3.117795
289650.0 1.316941 -2.928724 -2.833389 -1.591939 2.999057
289660.0 1.138868 -2.777458 -2.662401 -1.626708 2.872227
289670.0 1.0196 -3.038293 3.00731 -1.638623 -2.95547
289680.0 1.184763 -2.852349 -2.533508 -1.008976 -2.434755
289690.0 1.265056 -3.005407 -3.005055 -1.335868 -2.677284
289700.0 0.824453 2.945309 -2.946503 -1.440424 -2.96127
289710.0 1.20552 -2.858663 -3.08266 -1.482884 -3.117904
289720.0 0.79963 2.96169 -2.745925 -1.470076 3.104379
289730.0 1.225581 -2.745407 -2.969513 -1.643859 -2.953141
289740.0 1.23586 3.093809 -3.020361 -1.42195 -2.832787
289750.0 1.352239 -3.035187 -3.085333 -1.326288 -2.420446
289760.0 0.899891 2.489923 3.034831 -0.9567 -2.474671
289770.0 1.379629 2.37113 -2.934499 -1.058901 -2.544289
289780.0 1.165683 -2.907173 -2.796169 -1.205617 -2.506725
289790.0 0.992294 -3.057847 -2.746157 -1.262857 -2.79321
289800.0 1.180874 -2.81418 -2.975497 -1.197526 -2.575318
289810.0 0.972989 3.114723 -3.0644 -0.898792 -2.748224
289820.0 0.949246 3.045076 -2.906283 -1.071751 -2.908027
289830.0 1.272096 -3.105045 2.989442 -1.219696 -2.658189
289840.0 0.947992 -2.827196 3.039213 -2.055694 -2.816491
289850.0 1.006688 -2.687416 -2.971942 -1.220305 -3.00247
289860.0 1.185219 -2.838374 -2.963057 -1.303603 -2.77556
289870.0 1.106132 -3.079269 -3.002399 -1.151676 -1.894289
289880.0 1.039191 -2.932585 2.896361 -1.379617 -2.849005
289890.0 1.069884 -2.913821 -2.829032 -1.066675 -2.302871
289900.0 0.796018 2.745419 -2.764173 -1.122017 -2.462933
289910.0 0.894129 -2.830021 -2.951061 -1.451157 -3.134992
289920.0 0.956949 -3.028717 -3.035752 -1.464831 -2.560854
289930.0 1.124781 -2.918953 3.000918 -1.484012 -2.982537
289940.0 1.297019 3.071353 -2.967841 -1.146715 -2.957479
289950.0 -0.559894 -2.49935 -2.994911 -1.589262 3.019109
289960.0 -0.433755 -2.903749 -3.094076 -1.486481 -2.832259
289970.0 0.940054 2.975967 -2.968316 -1.140622 2.954862
289980.0 0.902399 2.793118 -0.910241 -1.193037 -2.238273
289990.0 1.05896 -2.833897 3.103909 -1.839962 -2.909014
290000.0 1.222805 -2.82217 -3.071458 -1.237079 -2.630767
290010.0 0.997786 -2.816065 -1.115433 -1.270229 -2.478661
290020.0 1.181818 -2.296574 -1.046692 -1.316482 -2.443109
290030.0 1.394435 -2.85306 -1.252305 -1.426539 -2.696224
290040.0 1.021066 2.955235 2.934678 -1.207581 -2.455887
290050.0 1.01158 2.9657 -2.826926 -1.307164 -2.527245
290060.0 1.130286 -3.111521 -3.130595 -1.322302 -2.542023
290070.0 1.231295 -2.646486 3.051251 -1.531431 -2.95338
290080.0 1.225987 3.050136 -2.952737 -1.913646 -2.664692
290090.0 1.10811 -2.67631 -1.102141 -1.333841 -2.655368
290100.0 1.082842 -2.938078 -0.962767 -1.206985 -2.973197
290110.0 1.13016 -2.732314 -3.005211 -1.181333 -2.28594
290120.0 1.350799 -2.908887 -3.066003 -1.273609 -2.322967
290130.0 1.238501 3.093819 -2.824275 -1.394749 -2.681254
290140.0 0.966724 -2.766931 -3.038408 -1.923839 -2.829125
290150.0 0.889581 2.814007 -0.87026 -1.18049 -2.055283
290160.0 1.274789 -3.006607 -1.140854 -1.004411 -2.500183
290170.0 1.048008 -2.855125 3.089962 -1.753877 -3.056058
290180.0 0.724913 -2.862575 -0.73672 -1.573108 -2.436252
290190.0 1.443404 -2.621017 -3.057467 -0.878847 -2.395218
290200.0 1.119272 -3.062572 -1.077756 -1.232319 -2.688989
290210.0 1.072588 -2.843331 -2.957094 -1.370424 -2.522568
290220.0 1.017321 -2.592066 -3.107638 -1.668576 -3.026582
290230.0 0.925938 -2.733231 3.100541 -1.078637 -2.703267
290240.0 0.827611 -2.977036 -1.200247 -1.447595 -2.669888
290250.0 1.047265 -2.775975 -2.867867 -1.251523 -2.390064
