time phi1_2 psi1_2 omega1_2 phi1_3 psi1_3
89770.0 -1.187431 3.09268 -3.107883 -1.146888 -2.054552
89780.0 -1.20317 -2.986522 -2.97358 -1.247049 -2.413796
89790.0 -1.536291 -3.016651 -2.932887 -1.072907 -2.592714
89800.0 -1.521792 1.921187 -2.882963 -1.306518 -1.938981
89810.0 -1.29352 2.570656 -2.972817 -1.21812 -2.142072
89820.0 -1.281776 2.703593 -2.771338 -0.955704 -2.107548
89830.0 -1.496029 -2.996557 -3.02704 -1.090726 -2.427408
89840.0 -1.217323 -2.864186 -2.879853 -1.171475 -2.543718
89850.0 -1.125167 2.972662 -3.108629 -1.105779 -2.467965
89860.0 -1.219771 -2.914675 1.118734 -1.003752 -2.153634
89870.0 -1.078225 -3.067207 -2.943162 -1.26793 -1.975825
89880.0 -1.354583 -2.811359 -2.996632 -1.338671 -2.328173
89890.0 -1.243988 -3.062719 -2.994943 -0.874777 -2.432639
89900.0 -1.541606 3.069981 1.188362 -1.415968 -2.519077
89910.0 -1.459714 -3.110443 1.460905 -1.11154 -2.489337
89920.0 -1.30552 -2.547148 -3.038315 -1.301143 -2.804306
89930.0 -0.891566 1.245555 2.9644 -1.569544 -1.558652
89940.0 -1.196625 -2.860541 1.142499 -1.418342 -2.593274
89950.0 -1.104179 -1.38961 -2.908871 -1.508207 -2.823146
89960.0 -1.289352 -2.77729 0.999947 -1.202409 -2.37526
89970.0 -1.487766 -2.566602 -2.967598 -1.900263 2.982867
89980.0 -1.013354 -2.859818 -2.96956 -1.064624 -2.006291
89990.0 -1.04885 -2.995648 -3.051732 -1.170427 -2.062755
90000.0 -0.814941 -3.094079 -3.058276 -1.244125 -2.286726
90010.0 -1.045401 2.954985 1.140262 -0.854794 -2.362774
90020.0 -1.122854 -2.95656 1.299958 -1.069499 -2.093281
90030.0 -1.310385 -3.127822 -3.097659 -1.17036 -2.352543
90040.0 -1.265336 -2.947047 -2.969003 -1.125378 -2.680266
90050.0 -1.277292 3.073421 1.057215 -1.24954 -2.410727
90060.0 -1.299874 -2.875542 -3.078474 -1.593327 -2.345252
90070.0 -1.425262 -2.967467 -2.910439 -1.228496 -2.265244
90080.0 -1.005358 -2.931206 -3.052492 -1.207663 -2.57561
90090.0 -1.141655 -3.036043 -2.960233 -1.192697 -1.852973
90100.0 -1.194257 2.957047 -2.97867 -1.189789 -2.068323
90110.0 -1.468451 -2.921274 -2.942352 -1.028967 -2.590513
90120.0 -1.287547 -2.621222 3.049067 -1.230788 -1.891627
90130.0 -1.023801 -3.103086 2.986166 -1.246801 -1.890413
90140.0 -1.36537 -2.905122 -2.995764 -1.222741 -2.299866
90150.0 -1.357171 2.866487 -3.065419 -1.004036 -2.14004
90160.0 -1.074737 1.678021 2.770538 -1.242278 -2.281208
90170.0 -1.434673 3.136136 -3.013349 -1.150806 -1.93208
90180.0 -1.41054 -2.822681 1.234488 -1.135838 -2.613262
90190.0 -1.650761 -3.054775 1.239277 -1.55328 -2.455436
90200.0 -1.162019 2.158347 -2.840038 -1.178724 -2.754483
90210.0 -1.389044 -2.918499 -0.916674 -1.135607 -2.335585
90220.0 -1.51802 3.035359 1.006082 -1.347951 -2.085689
90230.0 -1.414614 -3.082251 1.279214 -1.262672 -2.658127
90240.0 -1.072773 3.059315 1.14817 -1.214579 -2.386531
90250.0 -1.228871 -2.874324 -2.798859 -2.527921 -2.391965
90260.0 -1.535699 1.551399 3.091683 -1.314324 -1.815428
90270.0 -1.458763 2.892228 -2.994182 -1.356545 -2.209265
90280.0 -1.535704 3.020938 1.194914 -1.172695 -2.253135
90290.0 -1.318757 3.001573 1.24734 -1.139975 -2.648522
90300.0 -1.378649 3.082337 1.111381 -1.518561 -2.683532
90310.0 -1.577445 1.361973 -3.12544 -0.820426 -1.847862
90320.0 -1.294667 1.690584 3.08509 -1.395937 -2.330417
90330.0 -1.129027 -1.836634 -3.011495 -1.42202 -2.63526
90340.0 -1.482821 -3.124911 1.220557 -0.952459 -2.466613
90350.0 -1.063651 -2.903137 -2.801653 -0.988052 -2.211923
90360.0 -1.019465 1.716939 -2.667452 -1.408375 -2.887316
90370.0 -1.190765 -3.098896 1.236806 -1.214169 -2.075151
90380.0 -1.116377 -3.065462 -3.04418 -1.171422 -2.030786
90390.0 -1.509595 1.531536 -2.973996 -0.972653 -2.374817
90400.0 -1.324117 -3.048895 1.207434 -1.037199 -2.837721
90410.0 -1.243526 -2.862929 1.199846 -1.210544 -2.355886
90420.0 -1.545838 -2.861252 1.371797 -0.77452 -2.616681
90430.0 -1.231626 2.809717 1.082081 -0.84871 -2.303339
90440.0 -1.269374 1.823447 3.117992 -1.691393 -2.640409
90450.0 -1.115315 2.95487 -3.06284 0.876446 -2.234071
90460.0 -1.571732 1.486835 -3.085723 -1.617385 -2.880298
90470.0 -0.830068 3.132842 0.986176 -1.299053 -2.872203
90480.0 -1.259672 2.895335 -0.895594 -1.18384 -2.171056
90490.0 -1.127632 1.509532 -3.002778 -0.721773 -2.273081
90500.0 -1.27335 1.645691 2.990924 -1.014838 -1.899874
90510.0 -1.256289 -3.045461 1.042815 -0.919403 -2.589667
90520.0 -1.352069 -2.91537 1.002989 -1.000055 -2.230771
90530.0 -1.287138 3.06925 1.12443 -0.871601 -2.486949
90540.0 -1.113377 2.962382 1.053086 -0.943466 -2.75854
90550.0 -1.00202 2.853063 -2.99748 0.669519 -2.018709
90560.0 -1.132549 3.140365 1.213471 -1.329025 -1.901217
90570.0 -1.129743 1.536244 2.923987 -1.478376 -2.464504
90580.0 -1.238661 1.717532 3.099569 -1.362826 -2.403924
90590.0 -1.051846 2.801903 1.236271 -0.735489 -1.863678
90600.0 -1.445429 1.486414 -3.076347 -1.138967 -2.128098
90610.0 -1.460458 1.73372 -3.060641 -1.394836 -2.340914
90620.0 -1.21062 1.723539 3.070103 -1.257106 -2.249861
90630.0 -1.525675 1.59352 -2.974244 -1.033453 -2.121998
90640.0 -1.203633 -2.846515 -2.883572 -1.278121 -2.739809
90650.0 -1.290355 2.850839 -3.033445 -1.630701 -3.041373
90660.0 -0.889418 -2.859047 -3.045332 -1.687699 -3.057438
90670.0 -1.097167 -3.12001 -2.835196 -1.031735 -2.320536
90680.0 -1.190976 3.129219 1.096634 -1.273839 -2.473522
90690.0 -1.293338 3.080276 2.880565 -1.136304 -2.544479
90700.0 -1.341417 2.57002 -2.989642 -1.585177 -2.91016
90710.0 -1.462186 2.353332 -3.111676 -1.043901 -2.611686
90720.0 -1.360857 3.079312 -2.85382 -1.065197 -2.418648
90730.0 -1.175709 -3.012541 -3.039559 -1.761237 -2.717225
90740.0 -1.006501 -3.096021 3.060358 -1.633463 -2.768466
90750.0 -1.642202 3.130931 -2.907243 -1.506524 -2.787244
90760.0 -1.266504 3.13843 -2.989738 -1.542301 -2.662646
90770.0 -1.343894 3.056769 -2.972385 -1.347431 -2.354701
90780.0 -1.244839 -3.051127 3.139786 -1.098662 -2.480939
90790.0 -1.153882 -3.052092 3.028475 -1.280495 -1.934483
90800.0 -1.113707 2.966849 -3.015613 -1.365109 -2.50855
90810.0 -1.307058 -3.058051 -2.993645 -0.943366 -2.145959
90820.0 -1.063732 -3.042193 -3.032384 -1.556184 -2.418219
90830.0 -1.389261 -3.0544 -1.203138 -1.242451 -2.695273
90840.0 -1.196941 2.857432 -2.971897 -0.889728 -2.085649
90850.0 -1.089291 2.883808 3.122289 -1.146783 -1.814188
90860.0 -1.244174 -3.098297 3.139039 -1.297971 -2.528112
90870.0 -1.588586 -2.866912 3.089016 -1.011905 -2.291233
90880.0 -1.22244 -2.986972 -0.671022 -1.107368 -2.174207
90890.0 -1.228787 -3.076356 -3.075588 -1.176971 -2.3513
90900.0 -1.002125 3.060773 -1.208567 -1.431597 -2.986815
90910.0 -1.302507 2.860812 -2.886431 -1.199235 -2.404404
90920.0 -1.018852 -2.866542 2.90601 -0.943116 -2.179268
90930.0 -1.018366 3.04296 3.118527 -1.475056 -2.355785
90940.0 -0.701204 -2.834044 3.134386 -0.948805 -2.13566
90950.0 -1.429968 -2.741729 -3.040747 -0.960978 -1.96593
90960.0 -1.032723 -3.109008 -1.106889 -1.171913 -1.961664
90970.0 -1.039129 3.110407 -3.02886 -1.229233 -2.332999
90980.0 -1.278776 -2.679298 -2.92976 -1.04521 -2.084872
90990.0 -1.2029 3.136082 -1.106705 -0.883729 -2.120553
91000.0 -1.348605 -3.040861 -2.993277 -1.480918 3.026686
91010.0 -1.263591 2.723267 -2.764924 -1.122144 -2.442687
91020.0 -1.041043 -2.857074 -1.025199 -1.185563 -2.343696
91030.0 -1.19924 -2.853202 -0.972634 -1.253641 -2.748745
91040.0 -1.361744 -3.109752 1.236174 -1.233759 -2.467856
91050.0 -0.713131 1.715079 2.830584 -1.279561 -2.573453
91060.0 -1.389659 2.899414 -2.923336 -1.079843 -2.360823
91070.0 -1.097183 -2.891229 3.038676 -1.469825 -2.670886
91080.0 -1.44514 -2.931443 -2.939675 -1.373608 -2.263686
91090.0 -1.317875 -3.083079 1.047781 -1.54377 -2.836753
91100.0 -1.419584 3.047501 -2.648044 -1.572816 -2.337951
91110.0 -1.39787 -2.640725 3.044489 -1.5255 -2.775952
91120.0 -0.969774 -3.031096 1.320793 -1.47274 -2.833799
91130.0 -1.108932 2.632483 1.01836 -1.353169 -2.355473
91140.0 -0.972638 2.852224 3.099258 -1.415339 -2.668142
91150.0 -1.322007 3.108275 -2.928186 -1.185364 -2.191634
91160.0 -1.103575 3.009686 -3.120034 -1.447289 -2.974198
91170.0 -1.497929 -3.014903 3.085983 -1.616733 -2.674713
91180.0 -1.3532 -2.922479 -3.132769 -1.319409 -2.634185
91190.0 -1.138402 3.125595 1.138666 -0.887317 -2.425159
91200.0 -1.454304 -3.005053 -3.028898 -1.159844 -1.874852
91210.0 -1.385252 3.123483 2.958327 -1.080289 -2.489218
91220.0 -1.416768 -2.940585 1.057628 -1.386438 -2.406483
91230.0 -1.36535 -3.085646 -2.945802 -1.279692 -2.75928
91240.0 -1.117832 1.708326 3.06919 -1.201703 -2.543645
91250.0 -1.326593 -2.630761 3.107117 -1.092721 -1.776957
91260.0 -1.548804 2.890531 -2.920882 -0.956207 -2.514502
91270.0 -1.100656 2.705877 -3.011959 -0.974497 -2.234292
91280.0 -1.116136 -3.110153 0.848906 -1.226388 -2.087992
91290.0 -1.206526 -2.874989 3.008563 -1.421302 -2.649956
91300.0 -1.306319 2.89241 1.371522 -1.113641 -2.169447
91310.0 -1.380489 2.928201 1.258294 -1.10399 -2.50419
91320.0 -1.208069 -2.988265 -3.040707 -1.311942 -2.535214
91330.0 -1.306769 2.999424 -3.085798 -1.152727 -2.209129
91340.0 -0.815318 -3.080473 -3.099903 -1.527729 -1.986753
91350.0 -1.463266 3.096317 1.16009 -1.187444 -2.42643
91360.0 -1.165356 3.006024 3.118264 -1.369014 -2.654061
91370.0 -1.38199 3.089988 1.432428 -1.253631 -1.897319
91380.0 -1.589248 -3.105829 1.530048 -1.282971 -2.2282
91390.0 -1.14355 -2.889227 0.912125 -0.944522 -2.33217
91400.0 -1.223783 -2.966794 1.128905 -1.336561 -2.431941
91410.0 -1.154141 2.80045 0.981345 -1.189553 -2.351406
91420.0 -1.102582 3.022764 2.895467 -1.012504 -2.292446
91430.0 -1.397991 2.931307 -2.943678 -1.216245 -2.494935
91440.0 -1.444477 2.948911 -2.795026 -1.219045 -2.310152
91450.0 -1.207547 3.016381 1.082445 -0.995133 -1.990905
91460.0 -0.795082 3.100418 3.10558 -1.283914 -2.306743
91470.0 -1.452209 3.02778 -3.042608 -1.042297 -2.662451
91480.0 -1.581169 -2.996604 -3.007196 -1.217182 -2.285455
91490.0 -1.315692 2.894945 1.209752 -1.402426 -2.672783
91500.0 -1.44699 3.090958 -2.782151 -0.92902 -2.636503
91510.0 -1.218097 2.637692 -3.051158 -1.123941 -2.732348
91520.0 -1.201234 -2.840003 1.191486 -1.078115 -2.33461
91530.0 -1.683061 -2.491245 -2.981683 -1.514623 -2.754211
91540.0 -1.186905 -2.708609 1.324599 -1.360003 -2.853561
91550.0 -1.495023 -3.040246 0.976138 -1.245049 -2.478049
91560.0 -1.369865 3.072185 1.079627 -1.330078 -2.379767
91570.0 -1.214435 -3.042464 -2.938978 -1.419493 -2.99795
91580.0 -1.345046 3.130569 -3.053891 -1.291691 -2.284626
91590.0 -1.437155 3.004942 1.23683 -1.054505 -1.776165
91600.0 -1.377817 3.125033 -2.600498 -1.039066 -2.722992
91610.0 -0.985075 -2.775582 1.084541 -1.163368 -2.637622
91620.0 -1.207848 -3.083657 -3.085505 -1.334813 -3.010337
91630.0 -1.470088 2.987619 -3.00123 -1.277692 -2.591777
91640.0 -1.357066 2.794429 -2.905522 -1.175379 -2.274935
91650.0 -1.456236 -2.826006 -3.135924 -0.967671 -2.513376
91660.0 -1.203162 -2.980327 1.221034 -1.370454 -2.418122
91670.0 -1.066193 2.633613 -3.008111 -1.501499 -2.578047
91680.0 -1.295278 -3.009912 -3.098993 -1.416339 -2.59462
91690.0 -1.120327 -2.952878 -3.13154 -1.128489 -2.464477
91700.0 -1.280432 -2.769331 -3.038566 -1.359661 -2.496909
91710.0 -1.218606 -3.004427 -3.065989 -1.149963 -2.111639
91720.0 -1.466845 3.025131 1.136976 -0.98266 -2.104512
91730.0 -0.984476 -3.058725 -2.973602 -1.533902 -3.006599
91740.0 -1.339936 -3.050097 -3.057689 -1.088843 -2.440704
91750.0 -1.167251 -3.124238 3.073686 -1.28614 -2.539313
91760.0 -1.456148 -2.990613 -3.115099 -1.361626 -1.954076
91770.0 -1.446533 -2.858648 -3.06047 -1.148718 -2.226645
91780.0 -1.245336 2.661148 -2.978375 -1.3904 -2.662867
91790.0 -0.901561 -2.944782 -0.968973 -1.394246 -2.216373
91800.0 -1.396162 3.112105 -3.11789 -0.979377 -2.439919
91810.0 -1.404864 -2.820438 -2.993769 -1.170714 -1.921379
91820.0 -1.340327 -2.796324 -3.131509 -1.227735 -2.526945
91830.0 -1.299053 -3.061178 -3.10324 -1.442613 -2.514444
91840.0 -1.183648 1.942717 3.120369 -1.552913 -1.469298
91850.0 -1.4364 2.905514 -2.97474 -1.261761 -2.369412
91860.0 -1.345471 2.769028 -2.738395 -1.405581 -2.524075
91870.0 -1.404547 3.070478 -2.950521 -1.234246 -2.584319
91880.0 -1.256898 3.069887 -2.719646 -1.308305 -2.275987
91890.0 -0.879328 -2.733979 -2.896912 -1.24722 -2.514911
91900.0 -1.226543 3.0572 -3.096528 -1.407923 -2.474307
91910.0 -0.995341 3.116029 -1.132845 -1.197891 -2.111031
91920.0 -1.118763 3.07071 -0.871812 -1.176085 -2.211951
91930.0 -1.366903 3.095556 -3.114697 -1.192134 -2.644202
91940.0 -1.345523 -2.845632 -2.938306 -1.189812 -2.431129
91950.0 -1.253046 -3.034485 -3.072958 -1.119219 -2.300155
91960.0 -1.198119 -3.089581 -2.87602 -1.20984 -2.133847
91970.0 -1.278484 -2.902743 -2.889765 -1.250174 -2.206074
91980.0 -1.194124 -2.848856 -3.112899 -1.132114 -2.568891
91990.0 -1.191919 3.030193 1.304427 -1.317553 -1.898163
92000.0 -1.305375 -3.017953 2.992329 -0.972566 -2.563491
92010.0 -1.073417 3.078724 -3.040329 -1.059789 -2.467409
92020.0 -1.323917 3.027559 -3.054335 -1.270502 -2.348965
92030.0 -1.062648 -2.517336 1.121697 -1.273909 -2.547513
92040.0 -1.319509 -2.921494 -3.119085 -1.200541 -2.259603
92050.0 -1.417312 -3.115815 -3.060561 -1.10478 -2.0311
92060.0 -0.836653 3.105746 -1.014748 -1.32256 -2.18045
92070.0 -1.512052 -2.926435 -3.015601 -1.066088 -2.169033
92080.0 -1.029891 -2.620011 -1.035045 -1.241482 -1.890828
92090.0 -1.380996 -3.081226 -2.764224 -1.125301 -1.785099
92100.0 -1.180028 -2.903441 -3.121141 -1.038817 -2.03632
92110.0 -1.30889 -2.923575 -2.889294 -1.414683 -1.981748
92120.0 -0.985082 -3.058481 -3.042876 -1.385087 -1.716101
92130.0 -1.139654 -3.092273 -3.02404 -1.151376 -2.585753
92140.0 -1.380443 3.014528 -3.037799 -1.253207 -1.829043
92150.0 -1.600321 3.034929 -2.84326 -1.282712 -2.967131
92160.0 -1.31547 2.73534 -3.091957 -1.32536 -2.74149
92170.0 -1.159478 -2.9484 3.004841 -1.046836 -1.894365
92180.0 -1.329435 -2.700006 -3.118481 -0.92672 -2.222149
92190.0 -1.491695 3.113487 -3.001393 -0.898754 -2.219071
92200.0 -1.408241 -2.863173 -2.973979 -1.267204 -2.094722
92210.0 -1.28072 -2.832133 1.152822 -1.280596 -2.677846
92220.0 -1.327069 -2.91229 -3.027094 -1.327141 -2.251118
92230.0 -1.256834 -3.126983 -2.863711 -1.268641 -2.385944
92240.0 -1.218138 -3.098322 -2.893844 -1.083331 -2.680206
92250.0 -1.124453 -2.794018 1.089418 -1.35783 -2.326222
92260.0 -1.271813 3.060672 1.272899 -0.893528 -2.196811
92270.0 -1.368071 3.039638 -3.117234 -1.374552 -2.704637
92280.0 -1.170323 2.840106 -3.101543 -1.259094 3.043268
92290.0 -1.419503 2.896176 1.130703 -1.24014 -2.507568
92300.0 -1.390221 -2.891567 -3.138485 -1.12058 -1.938425
92310.0 -0.972805 -3.073668 0.988539 -1.252497 -2.230196
92320.0 -1.050254 -1.882987 -2.985229 -1.2749 -2.337873
92330.0 -1.192221 -3.077985 3.079158 -1.644362 -2.973866
92340.0 -0.875228 -2.813499 -2.846418 -1.334855 -2.20475
92350.0 -1.224827 2.952224 -2.940383 -1.122132 -1.962856
92360.0 -1.183644 -2.752428 -2.964094 -0.843932 -2.547849
92370.0 -1.316748 3.048219 -3.025873 -1.229445 -2.350566
92380.0 -1.312586 2.9113 -3.007639 -1.192745 -2.795041
92390.0 -1.257446 3.108354 -3.046236 -1.287176 -2.7913
92400.0 -1.361424 3.019955 -3.014473 -1.625803 -2.758817
92410.0 -1.419137 3.115335 -2.947436 -1.462883 -2.71478
92420.0 -1.211623 -2.380547 -2.961001 -1.352507 -2.304271
92430.0 -1.631687 -2.975278 -3.031957 -1.155213 -2.561302
92440.0 -1.707237 -2.876567 -2.854792 -1.54117 -2.774656
92450.0 -1.125591 -1.61303 -2.843557 -1.325081 -2.092032
92460.0 -1.128596 -2.84256 -3.02094 -1.410755 -1.997364
92470.0 -0.908408 3.092293 3.071189 -0.989715 -2.282042
92480.0 -1.53364 -3.102132 -2.955683 -1.33056 -2.762007
92490.0 -1.117256 -2.96672 -3.071102 -1.236771 -2.088041
92500.0 -0.983716 -2.667861 -3.08122 -1.360891 -2.126953
92510.0 -1.470926 2.925996 -3.07839 -1.085478 -2.604779
92520.0 -1.053128 -3.138582 -2.840783 -1.31239 -2.440782
92530.0 -1.228094 2.934548 3.115436 -1.562957 -2.469249
92540.0 -1.141916 2.884375 -2.955445 -1.097705 -2.912345
92550.0 -1.568598 -2.622146 -3.094699 -1.389858 -2.969025
92560.0 -1.230913 -3.004682 -2.937206 -1.828587 -2.990939
92570.0 -1.166114 -2.715377 -2.958787 -1.147492 -2.418353
92580.0 -1.115955 3.095122 -3.020513 -1.209292 -2.661163
92590.0 -0.998798 -3.026915 -3.010726 -1.423118 -2.595909
92600.0 -1.002699 3.109142 -2.851958 -1.597606 -2.870376
92610.0 -1.504292 -2.741918 -2.995366 -0.8539 -1.901306
92620.0 -1.262164 -2.719782 -3.118822 -1.203426 -2.048946
92630.0 -1.072244 3.049887 -2.846391 -1.757897 -2.900542
92640.0 -1.202675 -3.05166 3.085177 -1.73696 -3.00108
92650.0 -1.256501 -3.031619 -3.034051 -1.603079 -3.118828
92660.0 -1.349886 -2.965593 -2.844354 -0.91219 -2.412514
92670.0 -1.481719 -2.977324 -3.067089 -1.314411 -2.378422
92680.0 -1.074195 -2.994556 -3.049761 -1.226793 -2.617701
92690.0 -1.246279 -2.968922 -3.050311 -1.216276 -2.64764
92700.0 -1.49376 -2.896601 -3.012883 -1.024994 -2.132257
92710.0 -0.939071 2.986257 3.033234 -0.980392 -2.432706
92720.0 -1.219932 -2.967868 -2.882996 -1.727535 -2.641856
92730.0 -1.350126 -2.703675 2.98176 -1.399406 -3.02087
92740.0 -1.086115 2.266163 -2.924247 -1.2527 -1.712395
92750.0 -1.343096 -2.978969 -3.086972 -1.289272 -2.254284
92760.0 -1.191913 2.892441 -2.971804 -1.116915 -2.138967
92770.0 -1.133219 3.046369 -3.063542 -1.349078 -2.630637
92780.0 -1.18842 -3.135443 -2.980533 -1.283989 -2.848756
92790.0 -1.114318 -2.976287 -1.131176 -1.686673 -2.969888
92800.0 -1.06914 -3.079255 -2.977067 -1.424836 -2.897996
92810.0 -1.514354 -3.087457 -2.932296 -0.858909 -2.567965
92820.0 -1.151924 -2.881506 -2.887762 -1.506791 -2.951537
92830.0 -0.980167 3.058087 -2.698585 -1.531089 -2.856041
92840.0 -1.670543 -2.89272 -3.137037 -1.431481 -2.359626
92850.0 -1.063955 -1.946148 -2.969299 -1.053746 -2.369221
92860.0 -1.082071 -3.107734 -3.044498 -1.600979 2.968406
92870.0 -1.081923 -2.847031 -2.985631 -1.113171 -2.38072
92880.0 -1.281083 2.856312 -2.773446 -1.061647 -2.558593
92890.0 -1.354379 2.970625 -2.819464 -1.255447 -2.428372
92900.0 -0.963333 3.135633 -2.978599 -1.082445 -2.370389
92910.0 -1.240943 3.027019 -2.916272 -1.366659 -2.463736
92920.0 -1.214917 3.001593 -3.000367 -1.127058 -1.711855
92930.0 -1.129823 2.810957 -2.951436 -1.203367 -2.144225
92940.0 -1.036924 -1.485318 -2.869402 -1.413825 -1.974835
92950.0 -1.230671 -1.752125 3.034204 -1.124836 -2.276296
92960.0 -1.204512 -1.256012 3.134439 -1.072185 -2.235678
92970.0 -1.194894 2.84284 3.046718 -1.149284 -2.310649
92980.0 -1.214063 3.02138 3.129811 -1.100552 -2.432597
92990.0 -1.985463 -2.761563 3.052175 -1.30862 -2.598704
93000.0 -1.173633 -2.904722 -2.99706 -1.441656 -2.404972
93010.0 -1.373731 2.619992 -0.819011 -1.325537 -2.589464
93020.0 -1.270711 2.774166 3.085834 -1.118353 -2.070321
93030.0 -1.288999 -3.132727 -3.136906 -1.385839 -2.322569
93040.0 -1.479231 -2.4781 2.84409 -0.861119 -1.854818
93050.0 -1.451042 -2.917328 -3.088954 -1.241954 -2.150663
93060.0 -1.420029 2.980241 -2.910598 1.095518 -2.049296
93070.0 -1.021369 2.982525 -3.028373 1.231332 -2.330697
93080.0 -1.469331 -2.979525 -3.136974 -1.409306 -3.064227
93090.0 -1.432779 2.339252 -2.938578 -1.481908 -2.496983
93100.0 -1.761834 -2.961556 3.097305 1.432644 -2.157942
93110.0 -1.02943 -2.86764 -2.98914 -1.343473 -2.450686
93120.0 -1.467743 -2.872052 -1.120748 -1.365239 -2.549015
93130.0 -1.300563 2.681527 -2.835939 1.567981 -1.995583
93140.0 -1.522272 -2.766217 -2.971208 1.184609 -2.071655
93150.0 -1.463702 2.882884 -0.727659 -1.532203 -2.724977
93160.0 -1.073473 -2.640177 -2.73957 -1.450079 -2.574202
93170.0 -1.547154 -2.794001 3.128347 1.179275 -2.347441
93180.0 -1.14666 2.971254 3.068233 -1.340818 -2.301198
93190.0 -1.073088 -2.831577 -3.067674 -1.488883 -1.915817
93200.0 -1.237148 -1.633975 -0.970312 -1.098154 -1.971943
93210.0 -1.174051 -2.84811 3.074897 -1.431 -2.290342
93220.0 -1.363821 2.935118 -0.975299 -1.039722 -2.276489
93230.0 -1.566621 -2.986888 -2.863974 -1.005044 -2.421883
93240.0 -1.121931 -2.860082 -3.111889 -1.527105 -2.350261
93250.0 -1.214994 -3.107863 1.315259 -1.25984 -2.248185
93260.0 -1.095127 -3.11613 1.274188 -1.09646 -2.382783
93270.0 -1.125756 -3.093078 -0.521354 -1.12773 -2.576832
93280.0 -1.149221 2.99985 3.004016 -0.854778 -2.229323
93290.0 -1.22665 -3.080416 -0.608473 -1.230265 3.063373
93300.0 -1.31244 -3.065178 -2.962088 0.933268 -2.318297
93310.0 -1.408436 -3.012501 -3.085274 0.962691 -2.182995
93320.0 -1.4149 -3.042819 -1.181682 -1.298057 -2.112593
93330.0 -1.227304 -3.134378 -3.032556 -0.748497 -2.415353
93340.0 -1.343105 -2.980294 -1.16277 -1.161583 -2.558978
93350.0 -1.295867 -2.808001 -0.842171 -1.377997 -2.111761
93360.0 -1.171203 -2.75986 -1.109453 -1.03554 -2.153343
93370.0 -1.094865 -2.662084 -1.211332 -1.130481 -2.332273
93380.0 -1.125831 -3.125164 -1.348703 -1.103101 -2.377304
93390.0 -1.038789 -3.113771 -1.158621 -1.184607 -2.079389
93400.0 -1.359219 2.866121 -3.052621 -1.787162 -3.000857
93410.0 -1.363864 2.839857 -0.882699 -1.530549 -1.678129
93420.0 -1.386311 2.615336 -3.052148 -1.477712 -2.566031
93430.0 -1.028734 -2.811901 -2.867004 -1.496682 -3.025666
93440.0 -1.174433 2.998344 1.058874 -0.907448 -2.422822
93450.0 -1.014687 2.939826 1.128036 -1.245467 -2.307352
93460.0 -1.139263 2.910708 1.100744 -1.039639 -2.665093
93470.0 -1.582577 2.978413 1.30593 -1.313123 -2.32521
93480.0 0.747558 2.329645 -3.096003 -1.333507 -2.85583
93490.0 -1.202993 -2.999536 1.047954 -1.06251 -2.047837
93500.0 -1.28073 -3.075356 -0.728203 -1.471816 -2.985624
93510.0 -1.404116 -2.781777 -0.962909 -1.182612 -2.392499
93520.0 -1.392534 3.10561 1.270189 -1.034658 -2.225268
93530.0 0.656738 2.319124 -2.958236 -1.33787 -2.703368
93540.0 -1.435026 -1.679672 -0.938175 -1.422896 -2.921616
93550.0 -1.249754 -2.995002 1.235065 -1.407786 -2.426695
93560.0 -1.489077 -2.979702 1.236195 -1.176809 -1.953157
93570.0 1.062133 -2.901051 3.117623 -1.608872 -2.777733
93580.0 -0.967017 -3.075258 1.31259 -1.13324 -2.015353
93590.0 -1.20879 -2.997715 -2.970436 -1.292786 3.136714
93600.0 -1.302625 -2.716278 -2.91911 -1.284801 -3.110832
93610.0 -0.202607 3.108851 -2.882186 -1.499823 2.906521
93620.0 -1.357721 -2.750346 -3.063005 -1.091122 -1.735682
93630.0 -0.967387 -1.174802 -1.325101 -1.510906 -2.647487
93640.0 -1.383883 2.795732 -2.897569 -1.18947 -2.478748
93650.0 -1.576745 3.077949 -2.855281 -1.491735 -2.510689
93660.0 -1.334745 -2.923542 -2.884284 -1.056113 -2.336567
93670.0 -1.57673 3.065049 -2.969441 -1.347071 -2.351108
93680.0 -1.145931 -2.777061 -2.758482 -1.238324 -2.168428
93690.0 -1.01712 -2.847244 -3.068174 -1.075362 -1.984389
93700.0 -1.199885 1.643682 3.012341 -0.852355 -2.11762
93710.0 -1.254205 1.472306 -3.070843 -0.805638 -2.295384
93720.0 -1.051824 -2.878256 2.974917 -1.190634 -2.345115
93730.0 -1.129203 -3.01778 1.053094 0.972338 -1.983458
93740.0 -1.167295 -2.712125 -3.001809 -1.696969 -2.692135
93750.0 -1.098776 -2.301335 -3.095118 -1.534701 -2.90041
93760.0 -1.35535 -1.616668 -3.129192 -1.297832 -2.523162
93770.0 -1.173225 1.637238 3.117627 -1.357166 -2.378639
93780.0 -1.025499 -2.994214 -3.044508 -1.218823 -2.650076
93790.0 -1.22758 3.140323 -2.895188 -1.255988 -1.985536
93800.0 -1.111239 2.703026 -3.070397 -1.173598 -2.587206
93810.0 -1.286859 1.951574 3.079369 -1.331798 -2.766945
93820.0 -1.129244 -2.894914 -2.834831 -1.576024 -2.666903
93830.0 -1.21962 -3.07624 -3.087069 -1.346249 -2.250341
93840.0 -0.910043 -2.791107 -2.9879 -1.248738 -2.146554
