time phi1_2 psi1_2
97910.0 -1.097871 -2.225164
97920.0 -1.065883 -2.292785
97930.0 -0.829531 -2.555808
97940.0 -1.296551 -2.024018
97950.0 -0.826412 -2.588196
97960.0 -0.741316 -2.289248
97970.0 -1.224192 -2.730139
97980.0 -1.007546 -2.034331
97990.0 -0.933565 -2.336015
98000.0 -1.331935 -3.018157
98010.0 -1.139948 -2.243678
98020.0 -1.151205 -2.174493
98030.0 -1.343839 -2.565886
98040.0 -1.212814 -2.571333
98050.0 -1.195314 -2.83641
98060.0 -1.084573 -2.167221
98070.0 -1.393436 -2.071401
98080.0 -1.181785 -2.128163
98090.0 -1.010069 -2.398575
98100.0 -0.943877 -2.338973
98110.0 -1.363442 -2.525396
98120.0 -1.030597 -2.362317
98130.0 -0.722571 -2.29259
98140.0 -1.513102 -3.010829
98150.0 -1.051826 -2.638176
98160.0 -1.203879 -2.473344
98170.0 -1.21413 -2.867069
98180.0 -1.16 -2.050975
98190.0 -1.174627 -2.397748
98200.0 -1.501045 -2.698247
98210.0 -1.410487 -2.637515
98220.0 -1.057425 -2.436602
98230.0 -1.348068 -2.435191
98240.0 -1.256673 -2.188672
98250.0 -1.054681 -2.332291
98260.0 -1.031706 -2.703765
98270.0 -1.201112 -2.619284
98280.0 -1.28158 -2.391133
98290.0 -1.393552 -2.400921
98300.0 -1.147969 -2.277479
98310.0 -1.169592 -2.558435
98320.0 -1.300544 -2.691209
98330.0 -1.047908 -1.813973
98340.0 -1.335984 -2.130662
98350.0 -1.492336 -1.976236
98360.0 -1.472345 -2.611972
98370.0 -1.427903 -2.955495
98380.0 -1.322336 -3.01204
98390.0 -1.108376 -2.772768
98400.0 -1.226863 -2.425618
98410.0 -1.18192 -2.044733
98420.0 -1.01995 -2.291686
98430.0 -1.325089 -2.376039
98440.0 -1.359582 3.084636
98450.0 -1.377874 -2.020039
98460.0 -1.207245 -2.197173
98470.0 -1.629654 -2.315594
98480.0 -1.357497 -2.394887
98490.0 -1.265638 -2.779004
98500.0 -1.06137 -2.29562
98510.0 -1.248015 -2.297815
98520.0 -1.413008 -2.639996
98530.0 -1.300886 -2.639375
98540.0 -1.270376 -2.212281
98550.0 -1.615172 -2.653937
98560.0 -1.171452 -2.507527
98570.0 -1.574699 -2.403948
98580.0 -1.24824 -2.633959
98590.0 -1.128844 -2.272753
98600.0 -1.386051 -2.565699
98610.0 -1.468271 -2.203776
98620.0 -1.127106 -2.156522
98630.0 -0.989668 -2.38192
98640.0 -1.409912 -2.423166
98650.0 -1.104233 -2.429296
98660.0 -0.951883 -2.43147
98670.0 -1.603813 -3.06642
98680.0 -1.231423 -2.448329
98690.0 -1.393767 -2.386235
98700.0 -1.311795 -2.080069
98710.0 -1.162187 -1.970639
98720.0 -1.305136 -2.597325
98730.0 -1.069515 -2.575137
98740.0 -1.057724 -2.306218
98750.0 -1.043632 -1.833923
98760.0 -1.272817 -1.941003
98770.0 -0.953408 -2.349948
98780.0 -1.578939 -2.788297
98790.0 -1.386467 -2.702597
98800.0 -1.589435 -2.762536
98810.0 -1.114649 -2.189297
98820.0 -1.07873 -2.56852
98830.0 -1.726877 -2.601387
98840.0 -1.51607 -2.668177
98850.0 -1.493211 3.085903
98860.0 -1.233458 -1.913822
98870.0 -0.912881 -2.284695
98880.0 -1.366447 -2.37311
98890.0 -1.242765 -1.990879
98900.0 -1.371492 -2.309712
98910.0 -1.243261 -2.588226
98920.0 -0.957342 -2.338649
98930.0 -1.449306 -2.27328
98940.0 -1.322947 -2.457261
98950.0 -1.121991 -2.4191
98960.0 -1.29486 -2.334561
98970.0 -1.215652 -2.719917
98980.0 -1.020885 -2.26557
98990.0 -1.416136 -2.40588
99000.0 -1.098153 -2.163786
99010.0 -0.967924 -2.229338
99020.0 -1.247051 -2.484327
99030.0 -1.343986 -2.520575
99040.0 -1.065542 -2.273906
99050.0 -0.597576 -2.125348
99060.0 -0.839338 -2.295322
99070.0 -1.691981 -2.873872
99080.0 -1.050768 -2.389981
99090.0 -1.418511 -2.140399
99100.0 -1.468766 -2.891148
99110.0 -1.251357 -1.917094
99120.0 -1.012607 -2.280976
99130.0 -1.347886 -2.644852
99140.0 -1.318686 -2.440986
99150.0 -1.304634 -3.110911
99160.0 -1.407587 -2.674827
99170.0 -1.319523 -2.578633
99180.0 -1.304042 -2.413593
99190.0 -1.043006 -2.599559
99200.0 -1.364922 -3.022631
99210.0 -1.414986 -2.59367
99220.0 -0.760169 -2.298815
99230.0 -1.550461 -2.859586
99240.0 -1.763348 3.140586
99250.0 -0.967107 -2.535156
99260.0 -1.068018 -2.480369
99270.0 -1.293674 -2.516822
99280.0 -1.631552 -2.783039
99290.0 -1.044837 -2.319394
99300.0 -1.105102 -2.105468
99310.0 -0.972695 -1.625212
99320.0 -1.425568 -2.064779
99330.0 -1.026285 -1.957577
99340.0 -1.24473 -2.577369
99350.0 -1.029825 -2.596696
99360.0 -1.40153 -2.710851
99370.0 -1.232484 -2.535026
99380.0 -1.285811 -2.783647
99390.0 -1.749738 -2.984842
99400.0 -1.452869 -3.076792
99410.0 -1.446136 -2.775754
99420.0 -1.080631 -1.853992
99430.0 -1.231788 -2.000286
99440.0 -1.369872 -2.526893
99450.0 -1.221531 -2.086783
99460.0 -1.215801 -2.378829
99470.0 -1.481138 3.103525
99480.0 -1.252629 -2.875188
99490.0 -1.048968 -2.299685
99500.0 -1.141476 -2.297575
99510.0 -1.270898 -2.224124
99520.0 -1.27169 -2.472196
99530.0 -1.79733 -2.810209
99540.0 -1.518477 -2.752326
99550.0 -0.899294 -2.424146
99560.0 -1.454738 -2.711671
99570.0 -1.757269 -2.413618
99580.0 1.094227 -2.267229
99590.0 -0.915419 -2.215574
99600.0 -1.762891 -2.843521
99610.0 -1.381883 -2.701253
99620.0 -1.379762 -2.893415
99630.0 -1.387048 2.95788
99640.0 -1.500163 -2.85247
99650.0 -1.580745 -2.986907
99660.0 -1.803845 -2.329894
99670.0 -0.948787 -2.550534
99680.0 -0.923125 -2.05338
99690.0 -1.361337 -2.823201
99700.0 -0.907474 -2.424388
99710.0 -1.324772 -2.457957
99720.0 -1.20241 -2.253605
99730.0 -1.451548 3.090339
99740.0 -1.471913 -2.668134
99750.0 -1.567491 -2.491032
99760.0 -1.226042 -2.588149
99770.0 -1.505674 -2.678997
99780.0 -1.148003 -2.751477
99790.0 -1.01085 -2.421375
99800.0 -1.327136 -2.473295
99810.0 -1.416316 -2.840029
99820.0 -1.270713 -2.182443
99830.0 -0.970078 -2.33183
99840.0 -1.227916 -2.725838
99850.0 -1.177458 -2.521985
99860.0 -0.924023 -2.388619
99870.0 -0.824367 -2.397419
99880.0 -1.348887 -2.81925
99890.0 -1.275651 -2.7294
99900.0 -1.466637 -2.889755
99910.0 -1.460437 -2.660314
99920.0 -1.164906 -2.42958
99930.0 -1.330249 -2.125181
99940.0 -1.265023 -2.859408
99950.0 -1.584831 -2.969535
99960.0 -1.483795 -2.767691
99970.0 -1.447727 -2.954101
99980.0 -1.061462 -2.4207
99990.0 -1.108526 -2.082344
100000.0 -0.961377 -2.42903
100010.0 -1.334635 -2.474832
100020.0 -1.314808 -2.413352
100030.0 -1.521084 -2.41684
100040.0 -1.316458 -2.571973
100050.0 -1.072491 -2.280754
100060.0 -0.985306 -2.642962
100070.0 -1.319832 -2.690438
100080.0 -1.30631 -2.596964
100090.0 -1.220939 -2.328156
100100.0 -1.379081 -2.189394
100110.0 -1.099683 -2.136162
100120.0 -1.083902 -1.851493
100130.0 -1.033563 -1.938503
100140.0 -1.323874 -2.372078
100150.0 -1.592445 -2.769034
100160.0 -1.498996 -2.45116
100170.0 -1.012548 -2.09322
100180.0 -1.163997 -2.377495
100190.0 -1.219901 -2.56531
100200.0 -1.278187 -2.357507
100210.0 -1.2284 -2.291821
100220.0 -1.234644 -2.184267
100230.0 -1.292891 -2.116381
100240.0 -1.485467 -2.778825
100250.0 -1.298289 -2.390331
100260.0 -1.536962 -1.998625
100270.0 -1.187579 -2.382283
100280.0 -1.352105 -2.542263
100290.0 -1.240991 -2.317766
100300.0 -1.447055 -2.284541
100310.0 -1.172927 -2.787158
100320.0 -1.774726 -2.899144
100330.0 -1.303436 -2.954878
100340.0 -1.081823 -2.668028
100350.0 -1.462644 -2.915744
100360.0 -1.999458 -2.676016
100370.0 -0.909881 -2.171491
100380.0 -1.282402 -2.277639
100390.0 -1.279728 -2.743766
100400.0 -0.897974 -2.370923
100410.0 -1.133527 -2.29074
100420.0 -0.966924 -2.043943
100430.0 -1.319465 -2.740001
100440.0 -1.001204 -2.31798
100450.0 -1.136638 -2.460362
100460.0 -1.569148 -2.620868
100470.0 -1.104208 -2.777246
100480.0 -1.5532 -3.003823
100490.0 -1.160927 -2.22508
100500.0 -1.346557 -2.926778
100510.0 -1.415032 -2.781893
100520.0 -1.257548 -2.110314
100530.0 -1.163429 -2.675645
100540.0 -1.371243 -2.66087
100550.0 -0.957597 -2.584816
100560.0 -1.152503 -2.295985
100570.0 -1.195999 -2.318778
100580.0 -1.259876 -2.580426
100590.0 -0.928005 -2.421225
100600.0 -1.043045 -2.479868
100610.0 -1.327562 -2.346587
100620.0 -1.748855 -2.71643
100630.0 -1.27957 -2.327022
100640.0 -1.410482 -1.944581
100650.0 -1.094461 -2.253893
100660.0 -1.351349 -2.538497
100670.0 -1.162443 -2.400283
100680.0 -1.207326 -2.274701
100690.0 -1.063103 -2.340941
100700.0 -1.427677 -2.498075
100710.0 -1.339956 -2.443322
100720.0 -1.483626 -2.957737
100730.0 -1.284673 -2.562983
100740.0 -1.13427 -2.122165
100750.0 -0.975756 -2.027817
100760.0 -1.253471 -2.637281
100770.0 -1.387229 -2.756517
100780.0 -1.560546 -2.811104
100790.0 -1.122317 -2.129211
100800.0 -1.071551 -2.03767
100810.0 -1.453042 -2.621431
100820.0 -1.169556 -2.017388
100830.0 -1.252802 -2.247903
100840.0 -1.56746 3.118381
100850.0 -1.12413 -2.093432
100860.0 -0.963685 -2.387629
100870.0 -1.085796 -2.300465
100880.0 -1.162667 -2.56886
100890.0 -1.18568 -2.394111
100900.0 -1.615948 -2.652527
100910.0 -1.235892 -2.087165
100920.0 -1.330953 -2.73597
100930.0 -0.900318 -2.255958
100940.0 -0.811379 -2.258112
100950.0 -1.157508 -2.027654
100960.0 -1.366561 -1.96481
100970.0 -1.291732 -1.970749
100980.0 -1.046912 -2.584066
100990.0 -1.166873 -2.74185
101000.0 -1.648527 -2.661084
101010.0 -0.9165 -1.802943
101020.0 -1.330864 -1.973332
101030.0 -0.914899 -2.003308
101040.0 -1.699665 -3.074603
101050.0 -1.513337 3.110296
101060.0 -1.261777 -2.146945
101070.0 -0.962882 -2.716759
101080.0 -1.114935 -2.653171
101090.0 -1.500784 -3.113343
101100.0 -1.331391 -2.316298
101110.0 -1.183132 -2.572107
101120.0 -0.966675 -2.261973
101130.0 -0.968959 -2.153818
101140.0 -1.323728 -2.642109
101150.0 -1.20704 -2.606473
101160.0 -1.674879 -2.595913
101170.0 -1.540497 -2.573875
101180.0 -1.460766 -2.711757
101190.0 -1.293306 -2.396507
101200.0 -1.692269 -2.762373
101210.0 -1.191424 -2.580296
101220.0 -1.295806 -2.466945
101230.0 -1.407018 -2.408055
101240.0 -1.450368 -2.092549
101250.0 -1.087317 -2.076668
101260.0 -1.227155 -2.673082
101270.0 -1.408467 -2.644499
101280.0 -1.333025 -2.454332
101290.0 -1.100368 -2.449948
101300.0 -1.503833 -2.781396
101310.0 -0.717513 -2.220066
101320.0 -1.114371 -2.284356
101330.0 -1.274533 -2.506647
101340.0 -0.923319 -2.239381
101350.0 -0.825344 -2.124568
101360.0 -1.54236 -2.753969
101370.0 -1.441132 -2.781346
101380.0 -1.480859 -2.77373
101390.0 -1.31734 -2.508856
101400.0 -1.208931 -2.396098
101410.0 -1.07302 -2.566666
101420.0 -0.940881 -2.44807
101430.0 -1.623348 -2.73592
101440.0 -1.191352 -2.112876
101450.0 -1.125186 -2.13833
101460.0 -1.140986 -2.64607
101470.0 -1.509455 -2.248702
101480.0 -1.495876 -2.863878
101490.0 -1.329364 -2.540443
101500.0 -1.080803 -2.31742
101510.0 -1.166563 -2.390651
101520.0 -0.620959 -2.625048
101530.0 -1.076448 -2.121976
101540.0 -1.130865 -2.47056
101550.0 -0.960082 -2.293822
101560.0 -1.300249 -2.841423
101570.0 -0.864455 -2.273893
101580.0 -0.829656 -2.311894
101590.0 -1.660271 -2.746634
101600.0 -1.155826 -1.848502
101610.0 -0.936137 -2.420588
101620.0 -0.633225 -2.631482
101630.0 -1.415048 -1.750821
101640.0 -0.971681 -2.284913
101650.0 -1.082525 -2.026617
101660.0 -1.278805 -1.971166
101670.0 -1.161342 -2.233874
101680.0 -1.264776 -2.349925
101690.0 -1.259675 -1.935509
101700.0 -0.812556 -2.129103
101710.0 -1.527057 -2.445945
101720.0 -1.445613 -2.365318
101730.0 -1.364454 -2.299392
101740.0 -1.025973 -2.06744
101750.0 -0.992655 -2.158577
101760.0 -1.168592 -1.889579
101770.0 -1.128363 -2.324612
101780.0 -0.931098 -2.451307
101790.0 -1.269192 -2.546665
101800.0 -1.5624 -2.481479
101810.0 -1.083247 -2.271882
101820.0 -1.434034 -2.956375
101830.0 -1.608067 -2.808289
101840.0 -1.107509 -2.315203
101850.0 -1.08295 -2.196153
101860.0 -0.904245 -2.284419
101870.0 -1.040204 -2.418226
101880.0 -1.444809 -2.311932
101890.0 -1.545796 -2.450938
101900.0 -1.306055 -2.331391
101910.0 -1.40885 -1.76023
101920.0 -1.245781 -2.446652
101930.0 -0.99551 -2.316919
101940.0 -1.090493 -2.019011
101950.0 -1.488085 -2.330835
101960.0 -0.917012 -2.453936
101970.0 -1.076852 -2.591122
101980.0 -1.382717 -2.069897
101990.0 -1.285483 -2.49971
102000.0 -0.980888 -2.203171
102010.0 -1.141428 -1.905351
102020.0 -1.162073 -2.520302
102030.0 -1.235686 -1.898273
102040.0 -1.348414 -2.864975
102050.0 -0.988189 -2.382462
102060.0 -1.156103 -2.526323
102070.0 -1.195294 -2.059508
102080.0 -1.165578 -2.155653
102090.0 -1.163759 -2.448875
102100.0 -1.390879 -2.658456
102110.0 -1.071709 -2.139061
102120.0 -1.393874 -1.99679
102130.0 -1.289925 -2.359509
102140.0 -1.142839 -2.712974
102150.0 -1.589829 -2.895301
102160.0 -1.074603 -2.012363
102170.0 -1.551009 -3.067032
102180.0 -0.876945 -2.41398
102190.0 -0.969883 -2.765135
102200.0 -1.31714 -1.771229
102210.0 -0.885607 -2.447387
102220.0 -0.777755 -2.126326
102230.0 -1.513989 -2.423093
102240.0 -1.315224 -2.926926
102250.0 -1.425928 -1.925145
102260.0 -0.968536 -2.271588
102270.0 -1.480415 -2.459168
102280.0 -1.976573 -2.717545
102290.0 -1.158918 -2.226298
102300.0 -1.113782 -2.209284
102310.0 -1.245032 -2.283877
102320.0 -1.444095 -2.034372
102330.0 -1.025883 -2.27201
102340.0 -0.957202 -2.301313
102350.0 -1.206874 -2.219417
102360.0 -0.947234 -2.229613
102370.0 -1.448244 -2.271213
102380.0 -1.220068 -2.051661
102390.0 -1.288651 -1.971413
102400.0 -1.270451 -2.423215
102410.0 -1.338079 -2.310048
102420.0 -1.253325 -1.947092
102430.0 -1.376421 -2.719235
102440.0 -1.352205 -2.665058
102450.0 -1.304065 -2.353764
102460.0 -1.241055 -2.763418
102470.0 -1.547525 -3.010947
102480.0 -1.304366 -2.680219
102490.0 -1.177083 -2.343826
102500.0 -1.035173 -2.452644
102510.0 -1.191884 -2.46443
102520.0 -1.002729 -2.063912
102530.0 -0.969573 -2.611826
102540.0 -1.049605 -2.22421
102550.0 -1.322309 -2.38379
102560.0 -1.355739 -2.502732
102570.0 -1.220478 -2.106091
102580.0 -1.723339 -2.728434
102590.0 -1.546502 -2.537525
102600.0 -1.298182 -2.514876
102610.0 -1.824528 -2.430161
102620.0 -1.358191 -2.402038
102630.0 -1.23133 -2.392799
102640.0 -1.710474 2.698324
102650.0 -1.164711 -2.062343
102660.0 -1.115585 -2.307663
102670.0 -1.330222 -2.790509
102680.0 -1.453759 -2.10524
102690.0 -1.175121 -2.340255
102700.0 -1.258257 -2.245746
102710.0 -1.260754 -2.249496
102720.0 -1.201761 -2.388353
102730.0 -1.076952 -2.249042
102740.0 -1.231562 -2.460358
102750.0 -1.503378 -2.526858
102760.0 -1.137806 -2.391309
102770.0 -1.676585 -2.74437
102780.0 -1.23608 -2.420667
102790.0 -1.077357 -2.242609
102800.0 -1.044114 -2.440612
102810.0 -1.477318 3.094743
102820.0 -1.147261 -2.616449
102830.0 -1.45642 -2.828044
102840.0 -0.937155 -2.330661
102850.0 -0.992386 -2.54378
102860.0 -1.507152 -2.738795
102870.0 -1.049179 -2.219395
102880.0 -1.030677 -2.278819
102890.0 -1.643547 -2.816898
102900.0 -0.971284 -2.052742
102910.0 -1.316298 -2.043131
102920.0 -1.185521 -2.507309
102930.0 -1.260401 -2.471019
102940.0 -0.826443 -2.291023
102950.0 -1.25281 -2.155333
102960.0 -1.16267 -2.794723
102970.0 -0.789208 -2.241952
102980.0 -1.113452 -2.648361
102990.0 -1.661682 -3.092904
103000.0 -1.641782 -2.84465
103010.0 -1.323115 -2.445456
103020.0 -1.57771 -2.392234
103030.0 -1.424409 -2.73476
103040.0 -1.724041 -2.629316
103050.0 -1.291374 -2.396559
103060.0 -1.282332 -2.645523
103070.0 -1.050603 -2.453368
103080.0 -1.168956 -2.224304
103090.0 -1.270659 -2.536947
103100.0 -1.386002 -2.533627
103110.0 -0.388899 -2.330673
103120.0 -1.099732 -1.949196
103130.0 -1.396578 -2.377322
103140.0 -1.13354 -2.205182
103150.0 -1.198249 -2.739291
103160.0 -1.036985 -2.024383
103170.0 -1.105922 -2.623305
103180.0 -1.313677 -2.287611
103190.0 -1.478576 -1.691497
103200.0 -0.934344 -2.625856
103210.0 -1.06992 -2.342634
103220.0 -1.247264 -2.778413
103230.0 -1.092668 -2.376394
103240.0 -1.409618 -2.872555
103250.0 -1.237843 -2.524122
103260.0 -1.769328 -2.43698
103270.0 -1.301377 -2.490487
103280.0 -1.292954 -2.142916
103290.0 -1.284273 -2.113085
103300.0 -1.45592 -2.699108
103310.0 -1.613962 -2.622941
103320.0 -1.48722 -2.549116
103330.0 -1.10541 -2.538794
103340.0 -1.358363 -2.157206
103350.0 -1.550033 -2.370109
103360.0 -1.300939 -2.156317
103370.0 -1.197911 -2.204324
103380.0 -1.609407 -3.091205
103390.0 -0.974815 -2.530443
103400.0 -1.417439 -2.473122
103410.0 -1.282882 -2.352059
103420.0 -1.193312 -2.346618
103430.0 -1.033383 -2.164291
103440.0 -1.074528 -2.080597
103450.0 -1.11197 -2.587593
103460.0 -1.506827 -3.010263
103470.0 -1.385205 -2.637761
103480.0 -1.005674 -2.342225
103490.0 -1.294252 -2.005617
103500.0 -1.23101 -2.779653
103510.0 -1.137397 -2.79824
103520.0 -1.122399 -2.441736
103530.0 -1.37243 -2.759056
103540.0 -1.067074 -2.080208
103550.0 -1.144885 -2.069789
103560.0 -1.133539 -2.278506
103570.0 -1.072936 -2.862442
103580.0 -1.339143 3.099338
103590.0 -1.619143 -2.710824
103600.0 -1.493897 -2.598628
103610.0 -1.486647 -2.817983
103620.0 -1.434074 -2.556284
103630.0 -0.907155 -2.494494
103640.0 -1.323784 -2.38358
103650.0 -1.250208 -2.179415
103660.0 -1.232731 -2.44298
103670.0 -1.412011 -2.311676
103680.0 -1.556082 -2.11621
103690.0 -1.069088 -2.592654
103700.0 -1.471806 -2.455004
103710.0 -1.184394 -1.942226
103720.0 -1.003822 -1.946829
103730.0 -1.142409 -2.291146
103740.0 -1.724214 -2.623544
103750.0 -1.402395 -2.765133
103760.0 -0.708611 -2.253085
103770.0 -1.278207 -2.927513
103780.0 -1.221004 -2.806735
103790.0 -1.131562 -1.992667
103800.0 -1.407898 -2.913761
103810.0 -1.036156 -2.360358
103820.0 -1.35356 -2.43511
103830.0 -1.216706 -2.392078
103840.0 -0.752357 -2.274111
103850.0 -0.741975 -2.582817
103860.0 -1.227698 -2.719028
103870.0 -1.157313 -2.15602
103880.0 -1.006397 -2.499381
103890.0 -1.216902 -2.036291
103900.0 -1.38159 -2.447625
103910.0 -1.227995 -2.448658
103920.0 -1.29969 -2.756696
103930.0 -1.39879 -2.500655
103940.0 -1.064589 -2.876203
103950.0 -1.463054 -3.075383
103960.0 -1.152481 -2.3466
103970.0 -1.179062 -1.856686
103980.0 -0.878422 -2.002458
103990.0 -1.091332 -2.142775
104000.0 -1.143285 -2.387378
104010.0 -1.557617 -2.808747
104020.0 -1.079131 -2.7825
104030.0 -1.253767 -2.961129
104040.0 -0.796795 -2.816325
104050.0 -1.115663 -2.682398
104060.0 -1.022855 -1.870973
104070.0 -0.951572 -2.049263
104080.0 -1.029707 -2.161403
104090.0 -1.097352 -2.321463
104100.0 -1.160577 -2.536123
104110.0 -1.26067 -2.218993
104120.0 -1.011117 -2.192522
104130.0 -1.186466 -2.539842
104140.0 -1.555321 -2.736186
104150.0 -1.306563 -2.494276
104160.0 -0.869833 -2.410349
104170.0 -0.879705 -2.527782
104180.0 -1.362986 -2.500253
104190.0 -0.879236 -2.34867
104200.0 -1.403452 -2.833047
104210.0 -0.857323 -2.15961
104220.0 -1.292937 -1.899206
104230.0 -1.41785 -2.780073
104240.0 -1.392833 -2.568606
104250.0 -1.248039 -2.284148
104260.0 -1.354222 -2.086151
104270.0 -1.410092 -2.707455
104280.0 -1.486153 -2.803161
104290.0 -1.285431 -2.034694
104300.0 -1.342169 -2.374716
104310.0 -1.278908 -2.243497
104320.0 -1.283536 -2.074605
104330.0 -1.217104 -2.284096
104340.0 -1.11244 -2.213036
104350.0 -1.007997 -2.234283
104360.0 -1.28705 -2.104259
104370.0 -1.431715 -2.708266
104380.0 -0.993085 -1.935578
104390.0 -0.873481 -2.541833
104400.0 -1.274067 -2.675514
104410.0 -1.252355 -2.674717
104420.0 -1.321438 -2.643679
104430.0 -1.223872 -1.925911
104440.0 -1.366549 -2.890121
104450.0 -1.064942 -1.877688
104460.0 -1.097825 -2.726965
104470.0 -1.097467 -2.58115
104480.0 -1.131546 -1.995727
104490.0 -1.359476 -2.491009
104500.0 -0.922088 -2.75593
104510.0 -1.426603 -2.49598
104520.0 -1.462136 -2.740654
104530.0 -1.280005 -1.673787
104540.0 -0.877936 -2.231263
104550.0 -0.905813 -1.865268
104560.0 -1.01631 -2.259993
104570.0 -1.312609 -2.575769
104580.0 -1.090411 -2.53387
104590.0 -1.340239 -2.143099
104600.0 -1.238412 -2.603445
104610.0 -1.356498 -2.583134
104620.0 -1.493455 -2.658011
104630.0 -1.107896 -2.400584
104640.0 -1.327297 -2.630226
104650.0 -0.866452 -2.452506
104660.0 -1.086956 -2.286455
104670.0 -1.343256 -2.630712
104680.0 -1.400984 -2.445565
104690.0 -1.127059 -2.389025
104700.0 -1.259575 -2.836314
104710.0 -1.083212 -2.640179
104720.0 -1.238049 -2.548483
104730.0 -1.264651 -2.780209
104740.0 -0.997637 -1.834592
104750.0 -1.286239 -2.593537
104760.0 -0.912099 -2.216984
104770.0 -0.933042 -2.538703
104780.0 -1.11245 -2.378665
104790.0 -1.166273 -2.429674
104800.0 -1.215129 -1.972952
104810.0 -1.397014 -2.431894
104820.0 -0.798625 -1.795894
104830.0 -1.072952 -1.751039
104840.0 -1.414106 -2.036838
104850.0 -1.167424 -2.226618
104860.0 -1.049074 -2.130635
104870.0 -1.064646 -2.280984
104880.0 -1.455876 -2.839213
104890.0 -1.144874 -2.690783
104900.0 -0.98585 -2.557673
104910.0 -1.164289 -1.995977
104920.0 -1.028701 -2.204974
104930.0 -1.651175 -3.01638
104940.0 -1.378173 -2.745099
104950.0 -1.235236 -2.896569
104960.0 -1.382295 -2.677146
104970.0 -1.025252 -2.497712
104980.0 -1.082387 -2.387229
104990.0 -1.558649 -2.316832
105000.0 -1.228619 -2.232184
105010.0 -0.998378 -2.240971
105020.0 -1.344832 -1.843661
105030.0 -1.322988 -3.013603
105040.0 -1.044052 -2.281746
105050.0 -1.319741 -2.444997
105060.0 -1.577293 -2.837425
105070.0 -1.144742 -2.124269
105080.0 -1.311843 -2.890897
105090.0 -1.592592 -2.905983
105100.0 -1.287646 -2.261195
105110.0 -1.168187 -2.427661
105120.0 -1.175533 -2.47254
105130.0 -1.003244 -2.684492
105140.0 -1.007918 -1.894202
105150.0 -1.174913 -1.76786
105160.0 -0.898676 -2.101011
105170.0 -0.691723 -2.357657
105180.0 -0.974794 -2.005528
105190.0 -0.971529 -2.774516
105200.0 -1.070783 -2.360028
105210.0 -1.208612 -2.812377
105220.0 -1.644442 -3.129705
105230.0 -1.648924 -2.708772
105240.0 -1.13844 -2.857507
105250.0 -1.700963 3.11353
105260.0 -1.278577 -2.437251
105270.0 -1.285557 -2.608929
105280.0 -1.258251 -2.091657
105290.0 -1.267944 -2.86993
105300.0 -0.902247 -2.241312
105310.0 -1.169281 -2.366344
105320.0 -1.207131 -2.448309
105330.0 -1.18 -2.4857
105340.0 -0.827915 -2.564979
105350.0 -1.311649 -2.620093
105360.0 -1.356638 -3.059891
105370.0 -1.312783 -2.047774
105380.0 -1.172771 -2.191044
105390.0 -1.487936 -3.020441
105400.0 -1.347509 -1.768249
105410.0 -1.19779 -2.554123
105420.0 -1.591341 -2.532719
105430.0 -1.24936 -2.243729
105440.0 -1.123203 -2.469819
105450.0 -0.697168 -2.217629
105460.0 -1.12441 -1.91952
105470.0 -1.545213 -2.63909
105480.0 -1.34764 -2.003375
105490.0 -1.290606 -2.220204
105500.0 -1.267225 -1.952859
105510.0 -1.337481 -2.444337
105520.0 -1.671844 -2.817301
105530.0 -1.562128 -2.590525
105540.0 -1.196586 -2.321628
105550.0 -1.27418 -2.533619
105560.0 -1.304503 -2.360114
105570.0 -1.191417 -2.102059
105580.0 -1.431193 -2.173151
105590.0 -1.198407 -2.586425
105600.0 -1.333676 -2.59167
105610.0 -1.19103 -2.827247
105620.0 -1.073818 -2.740292
105630.0 -1.299894 -2.82065
105640.0 -1.910579 -2.745088
105650.0 -2.166182 -2.647218
105660.0 -0.910301 -2.472494
105670.0 -0.920829 -2.153958
105680.0 -1.146013 -2.431637
105690.0 -1.236578 -2.101502
105700.0 -0.987135 -2.133162
105710.0 -0.914691 -2.150351
105720.0 -1.135609 -2.336205
105730.0 -1.237991 -2.287239
105740.0 -0.897545 -2.432689
105750.0 -1.584231 -3.100669
105760.0 -1.332029 -2.362156
105770.0 -1.128317 -2.205043
105780.0 -1.300485 -2.246632
105790.0 -1.087521 -2.058441
105800.0 -1.128225 -2.242479
105810.0 -1.371778 -2.554645
105820.0 -0.923616 -2.303112
105830.0 -1.271678 -2.50337
105840.0 -0.960491 -2.483365
105850.0 -0.910987 -2.422946
105860.0 -1.020439 -2.184473
105870.0 -1.312977 -2.537333
105880.0 -1.117386 -2.304582
105890.0 -1.296018 -2.404076
105900.0 -1.48881 -3.096941
105910.0 -0.941609 -2.090608
105920.0 -1.229972 -2.439492
105930.0 -1.180823 -2.533838
105940.0 -1.085651 -2.530509
105950.0 -1.250376 -2.048373
105960.0 -1.700582 -2.574676
105970.0 -1.068374 -2.107104
105980.0 -1.138132 -1.948784
105990.0 -0.927762 -2.317185
106000.0 -1.183999 -2.050526
106010.0 -1.196546 -2.328205
106020.0 -1.043982 -2.070987
106030.0 -1.365542 -2.231375
106040.0 -1.106869 -2.637856
106050.0 -0.656054 -2.523057
106060.0 -1.016297 -2.353356
106070.0 -1.481061 -2.598059
106080.0 -1.513708 -2.660155
106090.0 -1.266988 -2.344427
106100.0 -1.091288 -2.539086
106110.0 -1.077199 -2.208794
106120.0 -1.22648 -2.450453
106130.0 -1.456053 -2.530212
