time phi1_2 psi1_2 omega1_2
185660.0 1.216994 3.128753 -2.922339
185670.0 0.78374 2.96656 -2.919002
185680.0 1.180343 -2.888793 -2.955325
185690.0 1.129773 -3.032295 -2.782636
185700.0 1.108041 -2.709728 -2.930467
185710.0 1.138727 -3.065403 -2.959696
185720.0 0.540554 2.59274 -1.204011
185730.0 1.338867 -2.618985 -3.043507
185740.0 1.05239 -2.73253 -2.938381
185750.0 1.117257 -2.753293 -2.929594
185760.0 1.122117 -2.859487 -2.990526
185770.0 0.887275 -2.755654 -2.848458
185780.0 1.25247 -2.815192 1.024249
185790.0 0.99833 -3.094979 1.109189
185800.0 0.687702 -2.733507 -2.836236
185810.0 1.225441 -2.958455 -3.024587
185820.0 1.106047 -2.891507 -2.905339
185830.0 1.334863 -3.073614 -3.070765
185840.0 -0.514334 -3.055726 1.251309
185850.0 0.915807 -2.851831 1.043126
185860.0 1.109657 -3.092861 -3.085435
185870.0 0.847744 -3.003601 -1.221628
185880.0 1.093925 -2.958925 1.107464
185890.0 1.051974 3.04407 1.372359
185900.0 1.038728 -2.6126 3.122557
185910.0 1.077903 -2.86287 -2.789213
185920.0 1.207378 -2.577543 -2.981349
185930.0 1.306124 3.00796 -2.856863
185940.0 1.134015 -2.638441 -2.94073
185950.0 0.988898 -2.899906 -2.971123
185960.0 0.895411 -2.549964 -2.60512
185970.0 1.424052 -2.627237 -3.003199
185980.0 1.0126 -3.04294 -2.910159
185990.0 1.079167 3.082236 -2.949707
186000.0 1.176373 2.966601 -2.773771
186010.0 1.129018 -3.018262 -2.611485
186020.0 1.185284 -2.978477 -2.962215
186030.0 1.187396 3.056617 -2.963363
186040.0 0.978943 -3.095543 -2.776963
186050.0 1.158276 -3.094536 -3.005525
186060.0 0.980144 2.836536 -2.872162
186070.0 1.048552 -3.131226 -2.964445
186080.0 1.028492 -2.955967 -2.560566
186090.0 0.910506 2.651852 -3.011148
186100.0 0.948121 -2.94914 3.136132
186110.0 1.102465 2.916993 -3.039821
186120.0 1.281926 -3.063726 3.104969
186130.0 1.146751 3.122153 -3.034189
186140.0 1.193716 -2.849583 -2.830425
186150.0 0.754447 2.726867 -1.083752
186160.0 1.230273 -3.085759 -2.908799
186170.0 0.720682 2.877296 3.073977
186180.0 0.991782 -2.471615 -3.016436
186190.0 1.230529 -2.63205 -3.082873
186200.0 1.138081 2.560263 -0.922298
186210.0 1.076576 -2.673198 -2.97795
186220.0 0.971849 2.725572 -0.922129
186230.0 1.174367 -2.981304 3.129285
186240.0 1.389845 3.135599 -2.832828
186250.0 0.95629 -3.037771 -2.789664
186260.0 1.079389 -2.754331 -2.996259
186270.0 1.0413 -3.011402 -3.042364
186280.0 0.863927 -2.845779 -2.815904
186290.0 1.096168 -2.820396 -2.919356
186300.0 1.198953 -2.462792 -2.995351
186310.0 1.129661 -2.865903 -3.021574
186320.0 1.287455 -2.838463 -2.967735
186330.0 1.175188 3.100675 -2.622308
186340.0 1.169273 -3.028044 -3.066435
186350.0 1.143786 2.955919 -3.054198
186360.0 0.856431 -2.702885 2.89953
186370.0 1.135783 -2.797756 -3.034632
186380.0 0.986562 2.732953 -2.921054
186390.0 0.886765 3.102479 3.139315
186400.0 0.880473 -2.864789 -3.132776
186410.0 1.209882 -3.117472 3.103179
186420.0 1.097853 2.72889 -2.695967
186430.0 1.144732 2.814636 -1.167185
186440.0 1.241155 -2.874265 2.755773
186450.0 1.097997 -2.70207 -1.461229
186460.0 1.101103 -3.121605 -3.113652
186470.0 1.084813 -2.734336 -3.138593
186480.0 1.10264 -2.748673 -2.897943
186490.0 -0.506927 -2.995518 -3.035835
186500.0 1.075206 2.900705 -1.087845
186510.0 1.31917 -3.085073 -3.020429
186520.0 1.464608 -2.76667 -1.001517
186530.0 0.941386 -3.071797 -2.926552
186540.0 1.012493 -2.904703 -3.106418
186550.0 1.004305 -2.825416 -3.063701
186560.0 1.044805 2.896707 -2.910221
186570.0 1.006809 -2.848103 -2.887176
186580.0 1.36303 -2.587989 -2.978317
186590.0 1.13775 -3.092235 -3.068711
186600.0 0.808118 2.831174 -3.116773
186610.0 1.205637 -2.807982 -2.913149
186620.0 1.178256 -2.594287 -3.026998
186630.0 1.048449 -2.967063 -3.109817
186640.0 1.270402 -2.946342 -2.929688
186650.0 1.084003 2.980605 -2.901184
186660.0 1.427521 -2.591943 -2.760344
186670.0 1.060795 -3.041454 -2.8273
186680.0 0.811051 2.977173 -3.067183
186690.0 1.25856 -2.729029 3.062245
186700.0 0.839511 -2.872098 -2.760743
186710.0 1.322485 2.407955 -2.667753
186720.0 0.824853 2.819366 3.054345
186730.0 1.322397 -2.831607 -3.067283
186740.0 1.192516 -3.045359 -0.421611
186750.0 1.072135 2.996411 3.04722
186760.0 1.183291 -3.107214 2.84582
186770.0 1.281641 -2.849711 3.073441
186780.0 1.076705 -2.964117 -0.850772
186790.0 1.140939 -2.552777 -3.05679
186800.0 1.060583 -2.796232 -0.846028
186810.0 1.17859 -2.814915 3.137659
186820.0 1.138921 -2.888773 -1.058905
186830.0 1.200514 -3.016638 2.97602
186840.0 1.177404 -2.908795 3.076894
186850.0 1.506849 3.087995 2.998194
186860.0 1.316496 2.967259 -2.851876
186870.0 1.089435 -2.760125 3.060567
186880.0 0.972596 -2.543499 3.131306
186890.0 1.074422 -2.960313 -2.898254
186900.0 1.135002 2.942896 -2.960558
186910.0 1.223124 -2.865809 3.008249
186920.0 1.321763 -2.86872 3.027024
186930.0 1.185948 -2.883346 3.046734
186940.0 1.373399 -2.798069 2.930238
186950.0 0.972509 -3.033012 3.056805
186960.0 0.758154 -3.14107 3.04495
186970.0 1.144836 -2.771177 -2.968125
186980.0 1.017101 -3.015636 3.111667
186990.0 1.12726 -2.652477 -3.036596
187000.0 1.074483 -2.992408 3.021834
187010.0 0.978921 -3.100597 -2.976528
187020.0 1.302153 -2.689783 -3.074909
187030.0 1.066623 -2.755248 -3.130271
187040.0 1.217883 -2.684786 2.880509
187050.0 1.243164 -2.843758 3.045899
187060.0 1.01579 3.014075 1.003232
187070.0 1.248608 -2.917991 -3.141062
187080.0 1.107638 -3.128528 1.107941
187090.0 1.1318 -2.750846 1.170394
187100.0 0.987616 3.096021 -3.127459
187110.0 0.858376 2.992094 1.012703
187120.0 1.025133 -2.611631 -3.110593
187130.0 1.287966 -2.996449 3.031743
187140.0 1.172656 3.05139 -3.001081
187150.0 1.03268 -3.122539 -2.938973
187160.0 1.349743 -3.130531 -2.666438
187170.0 1.139213 -2.774411 -3.007128
187180.0 1.025403 -2.922105 -3.139761
187190.0 1.118398 -3.029604 3.024331
187200.0 1.136588 -2.822668 -2.961769
187210.0 1.083735 3.06221 1.286812
187220.0 -0.799455 1.863538 3.051844
187230.0 0.834174 -1.734546 -0.94186
187240.0 1.182358 -2.94073 -3.032
187250.0 0.938118 -2.96699 -2.974367
187260.0 1.044445 -2.502667 3.138313
187270.0 1.101855 -2.994894 -2.927768
187280.0 1.009247 -2.828812 -2.799526
187290.0 1.070268 -3.053896 -3.065105
187300.0 1.178072 -2.827948 -2.913736
187310.0 1.303419 -2.956671 -2.703412
187320.0 1.380657 -3.065517 -2.938673
187330.0 1.428374 -3.100871 -0.781638
187340.0 1.000648 2.514213 -3.061279
187350.0 1.221255 -2.902175 -3.067636
187360.0 1.127745 -2.698851 -3.068148
187370.0 1.03756 -2.762733 2.925029
187380.0 0.879298 -2.715183 2.987837
187390.0 1.163413 -3.030628 -2.62819
187400.0 1.359334 -2.973515 -3.052639
187410.0 1.09227 -2.719601 -0.997681
187420.0 1.059977 -2.757233 -1.01704
187430.0 1.130782 -2.873499 -0.605943
187440.0 1.193385 -2.94876 -3.077541
187450.0 0.778549 2.597664 -2.840507
187460.0 0.804602 2.888961 -3.066976
187470.0 1.049286 -2.89244 -2.96433
187480.0 0.944271 2.325202 -2.568672
187490.0 1.190757 -3.009001 -2.985424
187500.0 1.048972 3.134665 -2.882938
187510.0 1.0617 -2.872356 2.962785
187520.0 1.16299 -2.875023 -2.767893
187530.0 1.257369 -2.827682 -2.958832
187540.0 1.317104 -2.957875 -0.943993
187550.0 1.109615 -2.839801 -0.767034
187560.0 1.425076 -3.0222 -3.104857
187570.0 1.267025 -2.940511 -1.044209
187580.0 1.206733 -2.469277 0.877966
187590.0 1.092914 2.925159 1.230541
187600.0 1.003275 -2.845569 -2.791653
187610.0 1.009219 -2.961801 -2.976441
187620.0 1.067215 -3.013596 3.126651
187630.0 1.172845 2.95456 2.966484
187640.0 1.025436 -2.961944 2.939436
187650.0 1.254114 -2.373665 -0.522012
187660.0 0.752672 2.719191 -1.051953
187670.0 1.159228 -3.035276 -1.049071
187680.0 0.217612 3.055268 -3.101428
187690.0 0.914115 2.799293 -3.018085
187700.0 0.934249 1.909633 -3.126558
187710.0 1.323168 -2.914225 -1.101667
187720.0 1.14155 -2.86398 -1.019788
187730.0 1.39763 -3.004615 -1.106263
187740.0 1.245137 2.847711 -0.890779
187750.0 1.103061 1.974836 -3.089642
187760.0 0.856454 1.897891 -2.906789
187770.0 0.974093 2.875639 -2.888231
187780.0 1.00749 3.124477 -1.14085
187790.0 1.126295 -2.942126 2.993057
187800.0 1.065207 -2.428202 -1.322343
187810.0 1.287568 -2.693611 -1.089149
187820.0 0.845702 2.004958 -2.881432
187830.0 0.839951 -1.891492 -0.93246
187840.0 1.009006 -2.687935 3.093053
187850.0 0.99494 -2.849615 -0.617422
187860.0 1.091173 2.946682 -3.053627
187870.0 1.209116 -2.791299 -1.139997
187880.0 0.775457 -2.913057 -1.222145
187890.0 0.781701 -1.654882 -0.808875
187900.0 1.065304 -2.945198 2.984723
187910.0 0.910924 -3.018374 -3.063883
187920.0 1.289802 -1.25753 -1.015542
187930.0 1.211936 2.844689 -0.902208
187940.0 0.700556 2.27005 -3.122909
187950.0 0.805442 -1.583081 -0.456067
187960.0 1.109324 3.126834 -0.951263
187970.0 1.22068 -2.842488 -1.199979
187980.0 0.88514 -2.890542 -0.883132
187990.0 1.215906 -3.081528 0.849578
188000.0 0.9887 -2.802057 1.054579
188010.0 1.437186 -2.50599 -0.940095
188020.0 1.220443 -2.733088 -0.947521
188030.0 1.13179 -2.661318 -1.073881
188040.0 1.327445 -2.861434 -0.904792
188050.0 1.301615 -2.811828 1.066573
188060.0 0.881175 -2.616463 1.361248
188070.0 0.659253 -1.681011 -0.805224
188080.0 0.58868 3.099591 1.131464
188090.0 0.942154 3.032807 -1.109956
188100.0 0.749117 2.686392 -0.796552
188110.0 0.757847 -1.756793 -1.113015
188120.0 1.220873 -2.464531 1.303021
188130.0 1.235714 -3.119477 1.014429
188140.0 1.159652 -2.751662 1.136207
188150.0 1.063778 -3.029619 1.102306
188160.0 0.921526 3.028665 1.178115
188170.0 1.010432 -3.027752 1.118624
188180.0 0.899412 -2.992676 1.149372
188190.0 1.090628 -3.123292 -3.062996
188200.0 1.293408 -3.095079 1.038188
188210.0 1.111179 -2.97309 1.236765
188220.0 1.000069 -2.877337 1.367248
188230.0 -0.987392 3.037651 3.076133
188240.0 0.996371 2.965195 -3.010062
188250.0 1.290809 -2.677543 -1.222251
188260.0 0.873512 -2.360415 -0.599075
188270.0 1.027516 -3.069086 1.355789
188280.0 1.027518 -3.03662 1.203994
188290.0 0.967286 -3.05921 0.985258
188300.0 1.13907 -2.631488 -1.161067
188310.0 0.738604 2.944108 1.592557
188320.0 1.139675 -2.812386 1.061652
188330.0 1.159299 3.102915 -2.844626
188340.0 0.987837 -3.048236 1.014275
188350.0 1.105594 -3.026017 1.289747
188360.0 1.008439 -2.557642 -1.210399
188370.0 0.718405 3.038685 1.137833
188380.0 1.079481 -2.69733 -0.762153
188390.0 1.031418 -2.036001 -0.898389
188400.0 0.762278 3.126963 -2.95687
188410.0 1.092172 -2.902472 1.197236
188420.0 1.259295 -2.621532 -2.83903
188430.0 1.162938 -3.009162 3.090347
188440.0 1.172414 -2.634518 -0.895089
188450.0 0.75706 -2.978034 -2.770101
188460.0 0.714182 -3.123279 -0.935237
188470.0 1.225801 -2.698358 -2.79136
188480.0 1.02227 -2.612422 -1.089828
188490.0 1.025113 -2.839329 -2.918107
188500.0 1.140813 -2.980895 -3.044581
188510.0 1.220293 2.857624 -2.964718
188520.0 1.042633 -3.007335 -3.070286
188530.0 1.006591 -2.570894 3.126216
188540.0 1.00056 -2.977867 -2.92031
188550.0 0.945644 -2.974034 -2.914585
188560.0 1.190603 -2.562167 3.008773
188570.0 0.815652 3.118646 0.840438
188580.0 1.320384 3.100166 -3.064253
188590.0 1.103168 3.11731 -3.130661
188600.0 1.176816 -2.890242 -2.839679
188610.0 1.149524 -3.114375 -2.783685
188620.0 1.149293 -2.89169 -2.978105
188630.0 1.141723 -2.860717 -0.766154
188640.0 1.212977 3.108924 -2.880158
188650.0 1.002335 3.047947 0.96079
188660.0 1.225685 -2.907081 -3.027256
188670.0 1.035575 2.557814 -1.135387
188680.0 1.063702 2.879702 -1.051274
188690.0 0.900066 2.967627 -1.142309
188700.0 1.236053 -2.836038 -2.96871
188710.0 0.729935 2.818282 -0.532108
188720.0 1.017931 -3.124597 -3.021952
188730.0 1.268432 -2.921794 -3.007005
188740.0 1.297929 -2.805973 -3.017867
188750.0 1.21032 -2.746546 -1.003929
188760.0 0.882619 3.118858 -0.909628
188770.0 1.053548 2.760219 -2.637649
188780.0 1.037709 2.647437 -1.096296
188790.0 1.063223 -2.933588 -2.758927
188800.0 1.044269 3.122473 -2.95251
188810.0 1.075284 2.770588 -0.98457
188820.0 1.36557 -2.959275 -3.134349
188830.0 0.948203 -2.971871 -2.808796
188840.0 1.159115 -2.84007 -2.85829
188850.0 1.304401 -3.056175 -2.995838
188860.0 0.935559 -3.108678 -1.439305
188870.0 1.295735 -2.739459 -3.10913
188880.0 1.127842 -2.996998 -3.02427
188890.0 1.188282 3.049207 3.124733
188900.0 1.043539 -2.693685 -3.059873
188910.0 1.238881 -3.084466 -2.979421
188920.0 0.841685 2.47514 -3.066655
188930.0 1.229343 -2.925439 -1.192756
188940.0 1.201518 3.014107 -3.115502
188950.0 0.904351 3.1404 -3.097042
188960.0 1.135764 3.086692 -3.067004
188970.0 0.763209 -3.075774 -2.99305
188980.0 1.145763 -2.698318 2.97175
188990.0 0.851372 3.041996 -2.990048
189000.0 1.246155 -2.967513 -3.131302
189010.0 1.007491 2.811383 -3.066659
189020.0 0.878919 2.805341 -2.617156
189030.0 0.895715 -2.734936 -2.701173
189040.0 1.331263 -2.760388 3.111316
189050.0 1.363555 -2.930508 -2.729579
189060.0 1.098373 -2.990535 -2.630638
189070.0 1.114789 -2.978519 -2.920764
189080.0 1.588987 2.995105 -2.890354
189090.0 1.011539 -3.084352 -2.903622
189100.0 1.288319 -2.823921 3.077752
189110.0 1.00297 -3.068578 -2.799049
189120.0 1.07007 -3.005846 -2.902942
189130.0 1.053892 2.982245 -3.065424
189140.0 1.173088 -3.036583 -2.890292
189150.0 0.906128 -2.656603 -2.933102
189160.0 0.913877 -3.086378 -2.925766
189170.0 1.165357 -3.115899 -3.070247
189180.0 0.89333 2.874399 -2.976871
189190.0 1.241113 1.889373 -2.977698
189200.0 1.179153 -2.927613 -2.784672
189210.0 1.187278 -2.922099 -2.836027
189220.0 1.199182 -2.944277 -2.983903
189230.0 1.114239 -3.127757 -2.8489
189240.0 1.110276 -3.128728 -1.046725
189250.0 1.043208 -3.098914 -0.783694
189260.0 1.203519 -2.651799 -2.938779
189270.0 1.145306 -2.558452 3.079029
189280.0 1.153198 -3.01536 -1.030973
189290.0 1.326052 -2.825578 -3.020679
189300.0 0.979225 1.945514 -2.912204
189310.0 1.192592 -2.755268 -2.854797
189320.0 1.206142 -3.057588 -1.2266
189330.0 1.047199 -3.030362 -3.042548
189340.0 0.894736 2.7603 -0.847722
189350.0 0.962589 2.737138 -0.859134
189360.0 1.002473 -3.106856 -2.586774
189370.0 1.46409 -3.060571 -2.943049
189380.0 1.577475 -2.519124 -2.804501
189390.0 1.135521 -2.99176 -2.847971
189400.0 1.609541 -2.865176 -3.113597
189410.0 0.958527 -2.740803 -0.976113
189420.0 0.696905 -3.036575 -0.785683
189430.0 1.169689 -2.66589 1.198233
189440.0 1.194592 -3.055702 -2.861413
189450.0 1.148974 -2.61866 -2.915063
189460.0 1.300918 -2.781353 -3.031006
189470.0 1.163116 -2.905991 -0.792882
189480.0 0.906491 -2.920438 0.863053
189490.0 1.26496 2.724336 -3.035854
189500.0 1.105475 -2.933711 -1.196176
189510.0 0.997472 -2.942258 1.06995
189520.0 1.246185 -2.975447 -0.854405
189530.0 1.104178 -2.805507 -1.192305
189540.0 1.083839 2.917835 1.078258
189550.0 0.788286 3.042964 1.037804
189560.0 0.916263 -3.019824 1.034228
189570.0 1.127504 -2.306637 1.212905
189580.0 1.2198 -2.982374 1.100378
189590.0 1.05314 -3.113887 -1.094612
189600.0 1.13786 -2.699197 1.638198
189610.0 1.283169 -2.789944 1.056608
189620.0 1.076148 -2.773674 1.205818
189630.0 0.940838 3.024732 1.234238
189640.0 1.18112 -3.029019 -0.877911
189650.0 1.293164 -2.680008 -1.035327
189660.0 1.408486 -3.020622 -0.641372
189670.0 1.220276 -2.814589 -2.968745
189680.0 1.193899 -3.108797 1.125223
189690.0 0.92267 -2.69975 1.279411
189700.0 1.121138 -2.227604 -1.120282
189710.0 1.071484 -2.74416 1.265386
189720.0 1.388718 -2.952639 1.049601
189730.0 1.040797 -2.716039 0.913065
189740.0 1.176691 -2.973475 -2.869291
189750.0 1.109888 -3.105184 -2.892794
189760.0 1.117466 -2.711568 -2.804897
189770.0 1.247837 3.090956 -2.990292
189780.0 0.877991 -2.356438 1.217611
189790.0 1.285072 -2.278286 -1.357424
189800.0 1.205166 -2.920554 -2.893909
189810.0 1.041851 3.110725 -2.964032
189820.0 1.346144 -2.837212 -2.961311
189830.0 1.082279 2.923952 -3.134027
189840.0 1.048079 3.078433 2.915361
189850.0 1.126489 -2.877715 -2.786342
189860.0 1.152817 -2.931833 -2.885984
189870.0 1.189035 -2.725656 0.993721
189880.0 1.136147 -3.012338 -2.52996
189890.0 0.952842 -3.038688 -2.924217
189900.0 0.959721 2.94838 -2.911006
189910.0 1.331352 3.03776 -0.638523
189920.0 1.2306 -2.897549 -3.081231
189930.0 1.307036 3.050377 2.972885
189940.0 0.805597 2.7801 -0.791126
189950.0 1.137892 -2.712374 1.400428
189960.0 0.867584 -2.807842 -0.896525
189970.0 0.960144 -2.924742 -3.103873
189980.0 0.84315 -2.993538 3.022581
189990.0 1.112932 -3.038852 -3.004097
190000.0 0.979476 -3.048543 -0.837399
190010.0 1.066409 -2.960276 -1.093489
190020.0 1.017109 -2.652287 3.05925
190030.0 1.342661 -2.917455 0.804702
190040.0 1.453328 2.984013 3.124953
190050.0 1.116409 -3.051155 -2.890832
190060.0 0.850336 3.00513 1.25009
190070.0 1.095342 -3.123869 3.067191
190080.0 1.097094 3.092611 3.054166
190090.0 0.947219 -3.119999 -3.065806
190100.0 1.078347 -2.963445 -3.047685
190110.0 1.005615 3.111726 3.061609
190120.0 0.95657 2.851025 -3.066289
190130.0 1.105515 3.076678 -0.878635
190140.0 1.282927 -2.719538 -2.883872
190150.0 1.247361 -2.747469 -3.068766
190160.0 1.114415 2.906901 -0.852443
190170.0 1.148361 -2.204756 -2.994922
190180.0 1.273486 -2.665952 2.947425
190190.0 1.364687 -2.872296 -0.864478
190200.0 0.966327 3.136128 -2.840776
190210.0 1.043789 -3.105545 -3.081963
190220.0 0.812909 2.752791 3.12785
190230.0 0.798162 -3.037595 -3.029127
190240.0 0.772206 -3.139093 2.832554
190250.0 1.117126 -3.07519 -3.130547
190260.0 1.043188 2.962665 -0.687839
190270.0 0.972524 3.019845 -2.941523
190280.0 0.958621 -2.840077 -0.895634
190290.0 0.965789 -2.268314 -2.990032
190300.0 -0.673244 1.466633 -2.979459
190310.0 1.036406 -2.690375 -1.104639
190320.0 1.15158 -2.83062 -0.859227
190330.0 0.835422 -3.102313 1.225241
190340.0 1.321625 -2.775507 -1.142355
190350.0 0.721217 -3.03222 -2.985208
190360.0 1.110935 -2.979909 -1.176923
190370.0 1.152317 2.994328 -3.002364
190380.0 0.958677 3.065625 -1.103947
190390.0 1.081211 2.975096 -2.852505
190400.0 1.30573 -2.858219 2.969963
190410.0 1.238605 -2.916328 -2.780511
190420.0 1.122199 -2.360896 -1.207095
190430.0 -0.111401 3.048173 -1.252363
190440.0 0.994493 -2.998998 -2.868216
190450.0 1.08559 -3.052485 -3.011061
190460.0 1.151742 -3.122482 -1.328333
190470.0 1.382123 3.129387 -2.76529
190480.0 1.306591 -2.683049 -2.959746
190490.0 1.133331 -3.072756 -2.870071
190500.0 1.074398 -3.047696 -1.155819
190510.0 1.092409 -2.595805 2.961904
190520.0 1.154934 -3.029682 -1.066861
190530.0 0.826498 -2.615962 -3.083033
190540.0 3.128739 2.79608 2.900722
190550.0 1.107439 -3.027214 -3.044938
190560.0 1.183429 -3.059834 3.089535
190570.0 1.0497 -2.869589 -2.995748
190580.0 1.116543 -2.908842 3.1281
190590.0 1.041954 -2.607258 -2.869055
190600.0 0.94278 -2.804542 -2.941242
190610.0 1.170073 -3.022291 -2.735123
190620.0 1.243728 -2.900125 -3.066248
190630.0 0.999143 -2.940065 -1.017009
190640.0 1.249431 -3.11042 -2.850566
190650.0 0.940834 -2.844894 3.085515
190660.0 1.262691 -2.954014 -3.031728
190670.0 0.607459 -3.082727 -2.867858
190680.0 1.340832 -2.600067 -2.786428
190690.0 1.112851 -2.718746 -3.024798
190700.0 1.191338 -3.013188 -2.719137
190710.0 1.072449 -2.939361 -1.023748
190720.0 0.98161 -2.880726 -2.854893
190730.0 0.76504 3.096967 -2.831555
190740.0 0.851304 3.086469 -2.765154
190750.0 1.034864 -2.663452 -2.940378
190760.0 1.041635 -2.989432 -3.047611
190770.0 1.211175 -2.884088 -3.1412
190780.0 1.049766 -3.01314 -3.123483
190790.0 1.448727 -2.898172 -3.055207
190800.0 0.90583 -2.666897 3.106071
190810.0 1.407143 3.088774 -2.944875
190820.0 1.064258 -3.036418 -2.831571
190830.0 1.13381 -2.949405 1.252148
190840.0 1.292675 -2.999817 2.999328
190850.0 1.406865 -2.983762 -0.828176
190860.0 1.170417 -2.824009 -2.802004
190870.0 1.228066 -2.960673 -3.053993
190880.0 1.435149 -2.974028 -3.009954
190890.0 0.919008 -2.951672 -2.890819
190900.0 1.239401 -3.078468 -3.072282
190910.0 1.132128 -2.921528 -3.113927
190920.0 1.066803 -2.68493 -2.994088
190930.0 0.944105 -2.999551 -3.049896
190940.0 0.977464 -2.89356 -3.113102
190950.0 1.177498 -3.109872 -3.052051
190960.0 1.240211 -3.025718 -3.015788
190970.0 0.995235 2.456725 -2.809103
190980.0 0.913625 3.00489 -2.804196
190990.0 0.82853 3.098137 -2.892482
191000.0 0.848008 2.973708 -2.790812
191010.0 1.091497 -2.541448 1.442668
191020.0 1.319564 3.0448 -3.026864
191030.0 0.884277 -2.784297 1.094498
191040.0 1.140001 -2.8901 -3.05715
191050.0 1.142076 -2.388405 1.10542
191060.0 1.127358 3.10523 -3.12651
191070.0 1.120615 -3.057788 2.985296
191080.0 1.091168 -3.023823 3.083173
191090.0 1.104688 3.029747 -2.676841
191100.0 0.984476 -2.865155 3.116405
191110.0 1.32368 -2.97197 -2.908546
191120.0 1.0868 -3.006724 -2.795482
191130.0 1.366143 -2.64401 -2.933155
191140.0 1.182568 -2.906076 3.097437
191150.0 1.215621 -2.98589 -2.916936
191160.0 0.991918 -3.129962 -2.839775
191170.0 0.854478 2.680512 -3.099154
191180.0 1.153611 3.046171 -3.003891
191190.0 1.255806 -2.863886 -2.774408
191200.0 1.097583 -3.073392 -2.9959
191210.0 0.899583 -3.090426 3.08201
191220.0 1.104442 -2.942349 -2.999716
191230.0 1.172503 -2.869737 -2.868112
191240.0 1.278167 -2.760326 -2.694888
191250.0 0.814291 -2.805783 3.098874
191260.0 1.353117 -2.786234 3.110268
191270.0 1.370466 -2.882366 -3.077415
191280.0 1.093601 -3.080235 -3.001124
191290.0 1.167134 -2.921038 -2.976766
191300.0 1.148492 -2.80927 -3.007099
191310.0 0.92279 -2.506374 -2.888422
191320.0 0.959088 -2.841376 -1.138067
191330.0 1.272473 -3.03678 3.059751
191340.0 1.073846 -3.080813 -1.054133
191350.0 1.104605 -3.105436 -3.102791
191360.0 1.180349 -2.928498 -2.790876
191370.0 1.097034 -2.531991 -2.708487
191380.0 1.221201 -3.028712 -2.775657
191390.0 0.983628 -2.989511 0.935736
191400.0 0.873687 -2.939049 -2.792633
191410.0 1.227392 -2.732522 -3.047538
191420.0 0.913786 -3.107956 -2.789419
191430.0 0.780103 3.078347 -2.858553
191440.0 0.945651 -2.981132 3.110952
191450.0 1.17408 -2.885651 -2.896883
191460.0 0.988979 -2.846734 -3.088249
191470.0 1.023545 -2.98366 -2.814973
191480.0 1.079221 -3.001259 -2.756444
191490.0 1.024385 -2.770312 -3.09573
191500.0 0.969325 2.991002 -2.964114
191510.0 0.746817 2.613131 -2.961952
191520.0 1.14761 2.150921 -2.858495
191530.0 1.179839 -2.622231 -0.844428
191540.0 1.091588 -3.074571 -1.251391
191550.0 0.946052 -2.880493 -0.846255
191560.0 1.227082 1.74174 -2.969457
191570.0 1.290155 2.950732 -3.08754
191580.0 1.005135 -2.951126 -3.016655
191590.0 1.057217 -2.811798 -2.96944
191600.0 1.311725 -2.934714 -0.990175
191610.0 0.801811 -2.990482 -2.887673
191620.0 0.949577 2.935056 -2.92803
191630.0 0.871747 3.049891 3.098375
191640.0 0.78708 -2.956173 -3.052575
191650.0 1.110712 -2.873627 -0.88746
191660.0 1.145554 -3.00997 3.095159
191670.0 1.010124 3.108731 -2.793604
191680.0 1.05743 -3.057208 -3.076833
191690.0 0.758474 2.199987 3.053118
191700.0 0.988748 -2.976672 -3.103601
191710.0 1.289497 2.508453 -2.998603
191720.0 1.195889 -2.932965 -3.081914
191730.0 1.070781 2.018525 -3.050917
191740.0 0.816267 3.064281 -1.083141
191750.0 0.869675 -3.084597 -0.988106
191760.0 0.894508 -2.513411 -3.001146
191770.0 1.036789 -3.088642 -1.144616
191780.0 1.412808 -2.771127 -3.108477
191790.0 1.13692 -1.838672 -0.939316
191800.0 1.169721 -2.837012 -2.76719
191810.0 1.347953 -3.049012 -2.713848
191820.0 1.299167 -2.864948 -2.927292
191830.0 0.694888 3.112817 -3.091967
191840.0 1.308992 -3.066008 -2.741836
191850.0 1.447536 -2.993865 -2.920169
191860.0 1.058663 -2.87587 -2.794814
191870.0 1.163091 -2.867909 -3.044136
191880.0 1.222484 -2.97385 -3.056755
191890.0 1.45571 -3.103888 -2.73334
191900.0 0.804731 2.226753 -3.034543
191910.0 1.009624 -2.995264 -2.922422
191920.0 1.257672 3.135431 -2.991315
191930.0 1.19794 -3.018889 -2.925397
191940.0 0.880394 -2.905438 -2.771128
191950.0 1.336599 -2.907725 -2.860362
191960.0 1.170902 -2.625635 -2.93743
191970.0 1.153455 -2.687922 -3.041113
191980.0 1.215451 -2.949648 2.990802
191990.0 1.072399 -2.741524 -3.100274
192000.0 1.214014 -2.94785 -3.071983
192010.0 1.113363 3.096926 -2.716829
192020.0 0.951285 3.06962 -3.041118
192030.0 0.891456 2.95235 -3.011128
192040.0 0.880226 2.999468 -3.035943
192050.0 1.21886 -3.007859 3.115613
192060.0 1.195991 -2.917481 3.061916
192070.0 0.947009 -2.907213 3.116366
192080.0 1.422789 -2.85998 1.025182
192090.0 1.041152 -3.087913 -2.882224
192100.0 0.917985 -2.925466 -3.012245
192110.0 1.046404 2.757502 -2.938666
192120.0 1.228795 -2.27495 1.227291
192130.0 1.237483 -2.962649 -3.055416
192140.0 1.269594 -2.713875 -3.035074
