time phi1_2 psi1_2 phi2_3 psi2_3
154830.0 -1.696736 -2.654379 0.941924 -2.311183
154840.0 -1.36126 -2.308986 0.842687 -2.09231
154850.0 -1.189434 -2.365141 0.93072 -2.156987
154860.0 -0.915888 -2.286955 1.01029 -1.985151
154870.0 -1.256269 -1.770847 0.976109 -2.215239
154880.0 -1.260168 -2.064922 0.773057 -1.837785
154890.0 -0.988665 -1.994391 0.803754 -2.133596
154900.0 -1.058905 -2.131627 1.005022 -1.945965
154910.0 -1.75449 -3.090496 1.127411 -2.207601
154920.0 -1.244705 -2.390678 0.910673 -1.975583
154930.0 -1.276749 -2.173532 1.02778 -2.165
154940.0 -0.909916 -2.761241 0.722967 -1.849877
154950.0 -1.150178 -1.949217 1.002121 -2.079272
154960.0 -0.912203 -2.457368 0.612357 -1.78024
154970.0 -2.006956 -2.892955 1.030459 -2.458962
154980.0 -1.845854 -2.827722 0.684445 -2.577459
154990.0 -1.180881 -2.005195 1.094608 -2.402655
155000.0 -1.543074 -2.67775 0.927042 -2.645573
155010.0 -1.233369 -1.911183 1.069362 -2.182139
155020.0 -1.120461 -2.290783 1.152856 -2.13232
155030.0 -1.189232 -1.974219 0.483921 -3.051914
155040.0 -1.139341 -1.932258 1.133219 -1.917192
155050.0 -1.112932 -2.494962 0.909755 -1.898661
155060.0 -1.521016 -1.865999 1.119773 -2.310171
155070.0 -1.486016 -2.185799 1.097907 -2.090739
155080.0 -1.231104 -1.912643 1.045077 -2.138626
155090.0 -1.433818 -2.368655 0.774122 -1.887876
155100.0 -1.29255 -2.115439 0.920613 -2.1055
155110.0 -1.161359 -2.187578 1.050445 -1.946466
155120.0 -1.409175 -1.838773 0.759294 -2.467757
155130.0 -0.964886 -2.103247 0.891753 -1.977704
155140.0 -1.234286 -2.20127 0.841106 -1.905932
155150.0 -1.150845 -2.34597 0.929992 -1.918543
155160.0 -1.00954 -2.650667 0.938266 -2.233136
155170.0 -1.343839 -2.45767 0.838515 -1.904708
155180.0 -1.167262 -2.233824 0.861439 -1.799139
155190.0 -1.127477 -1.948632 1.025453 -2.017945
155200.0 -1.295353 -2.393746 1.191696 -1.644476
155210.0 -1.257539 -2.406629 1.117445 -1.941714
155220.0 -1.066296 -2.249857 0.943535 -2.326273
155230.0 -1.16507 -2.130954 0.831356 -2.335557
155240.0 -1.426121 -2.265691 0.769435 -2.213316
155250.0 -1.47057 -2.683758 0.827257 -1.840362
155260.0 -1.098713 -2.371544 0.564428 -1.908706
155270.0 -0.969919 -2.277245 1.021516 -2.109382
155280.0 -1.067733 -2.468175 0.900338 -2.029798
155290.0 -1.296939 -2.194246 1.283592 -2.386326
155300.0 -0.893579 -2.228555 0.650312 -1.994502
155310.0 -1.335104 -2.806569 1.187436 -2.630225
155320.0 -1.208094 -2.878292 0.827964 -2.073682
155330.0 -1.164838 -2.28971 0.965375 -1.894617
155340.0 -1.606185 -2.58037 0.63431 -1.830105
155350.0 -1.430765 -1.9543 1.170566 -2.115846
155360.0 -0.992374 -2.137318 1.129959 -1.968769
155370.0 -1.293451 -2.071798 1.052902 -2.260818
155380.0 -1.130949 -1.971422 0.905559 -2.455018
155390.0 -1.206627 -2.1662 0.832675 -2.5794
155400.0 -1.078459 -2.511179 0.69188 -2.158937
155410.0 -1.292315 -2.422716 0.662583 -1.88153
155420.0 -1.6974 -3.072992 1.10637 -1.959366
155430.0 -1.002469 -2.35884 0.921567 -2.04821
155440.0 -1.187891 -1.885056 1.106409 -2.269756
155450.0 -1.46358 -2.50673 0.539188 -2.935969
155460.0 -1.144688 -2.006818 0.725467 -1.875053
155470.0 -1.298784 -2.553742 0.897217 -2.023004
155480.0 -1.152603 -2.247547 0.746952 -1.932943
155490.0 -1.31667 -2.344077 1.079161 -2.297736
155500.0 -1.274264 -2.663208 0.687133 -2.261065
155510.0 -1.203811 -1.930914 1.18924 -2.115263
155520.0 -1.290977 -2.757638 1.227855 -2.447944
155530.0 -1.165235 -2.35375 0.966177 -2.133195
155540.0 -1.350067 -2.35026 0.786322 -1.85001
155550.0 -0.821296 -2.628669 0.945542 -2.441992
155560.0 -1.181106 -2.537608 0.88607 -2.240774
155570.0 -1.068426 -2.412765 0.780124 -1.882343
155580.0 -1.232464 -2.637246 0.929452 -1.91905
155590.0 -1.467108 -2.734645 1.234156 -1.714882
155600.0 -1.242015 -2.228197 1.018325 -1.992283
155610.0 -1.310117 -2.439127 1.160123 -2.139917
155620.0 -1.082993 -2.528688 0.513278 -3.048807
155630.0 -0.898289 -2.320442 1.445223 -2.222048
155640.0 -1.050634 -2.559847 0.885058 -2.005906
155650.0 -1.234562 -2.030616 1.143712 -2.371195
155660.0 -1.335457 -2.68085 1.073373 -1.987889
155670.0 -1.306891 -2.381949 1.384127 -2.236162
155680.0 -1.360287 -2.286994 1.175444 -2.066905
155690.0 -1.402626 -2.127588 1.160612 -2.201778
155700.0 -1.333058 -2.416649 0.842315 -2.049548
155710.0 -1.738631 -2.186409 0.987694 -2.040732
155720.0 -1.4054 -2.383254 0.911446 -2.073787
155730.0 -1.328734 -2.270445 1.130228 -1.931223
155740.0 -1.700472 -3.023314 1.149512 -2.329542
155750.0 -1.436356 -1.877319 1.123977 -2.103287
155760.0 -0.913443 -2.301683 0.814742 -2.115902
155770.0 -1.629596 -2.587537 0.889527 -1.872825
155780.0 -1.071415 -1.96704 0.960492 -2.236089
155790.0 -1.263273 -2.418118 0.771568 -2.121465
155800.0 -1.434824 -1.895874 1.015577 -2.150638
155810.0 -1.032476 -2.344819 0.769095 -1.961759
155820.0 -1.404615 -2.215951 0.762655 -2.024504
155830.0 -0.971749 -2.457894 0.809408 -1.911542
155840.0 -0.985389 -2.436093 0.997649 -2.013989
155850.0 -0.891696 -2.409405 0.876453 -1.844916
155860.0 -1.235619 -2.10076 0.972997 -2.013682
155870.0 -1.235104 -2.11669 0.939157 -2.347558
155880.0 -0.977601 -1.960307 1.038387 -1.978317
155890.0 -1.250497 -2.556443 0.98699 -1.990522
155900.0 -1.137008 -2.146082 0.830324 -1.883917
155910.0 -1.527902 -1.910069 1.138012 -2.480156
155920.0 -1.624452 -2.766194 1.076247 -2.229003
155930.0 -1.301084 -2.503432 0.980798 -2.158499
155940.0 -1.397449 -2.223317 1.187234 -2.08194
155950.0 -1.285562 -2.157964 0.460311 -1.715909
155960.0 -1.18758 -2.33019 1.13614 -2.169062
155970.0 -0.879615 -2.269291 1.016963 -2.425457
155980.0 -1.26109 -2.495711 0.884311 -2.240557
155990.0 -1.54089 -2.486661 0.923693 -1.941464
156000.0 -1.259782 -2.24619 1.172281 -2.318458
156010.0 -1.200341 -2.020983 1.203567 -2.381328
156020.0 -1.37657 -1.981263 0.891076 -2.131183
156030.0 -1.595081 -2.253967 0.864589 -2.036596
156040.0 -1.277228 -2.431402 1.093843 -2.393923
156050.0 -1.268809 -2.25381 0.741541 -1.955343
156060.0 -1.063454 -1.968623 1.280807 -2.12874
156070.0 -1.051311 -2.395844 0.814002 -1.993145
156080.0 -1.246407 -2.100192 0.96566 -2.086815
156090.0 -1.436676 -3.022483 1.073886 -2.337555
156100.0 -1.447734 -2.955108 -0.576897 -2.649967
156110.0 -1.240078 -2.433715 1.121411 -2.44725
156120.0 -1.197888 -2.392998 1.373165 -2.458645
156130.0 -0.979887 -2.220916 1.201044 -2.276881
156140.0 -1.337584 -1.964178 0.796555 -2.036352
156150.0 -1.354295 -2.116915 0.972693 -2.442765
156160.0 -1.81758 -1.306248 0.406645 -1.72529
156170.0 -0.945208 -1.851809 0.766497 -2.891469
156180.0 -1.397209 -2.401439 0.866535 -2.254927
156190.0 -1.077736 -2.540975 1.212272 -2.301613
156200.0 -1.089155 -2.532205 0.799737 -2.29024
156210.0 -0.949294 -2.423828 0.796424 -2.803261
156220.0 -1.268081 -1.968137 1.444998 -2.26354
156230.0 -1.070964 -2.212579 0.636572 -2.771786
156240.0 -1.304729 -2.116722 1.006715 -2.373364
156250.0 -1.135166 -2.084127 0.786152 -2.658678
156260.0 -0.976164 -2.023094 -0.221068 -2.41468
156270.0 -1.140861 -2.228841 0.685782 -1.723206
156280.0 -1.2278 -1.925532 0.734341 -2.792922
156290.0 -1.451783 -3.123149 1.050157 -2.170291
156300.0 -1.204051 -2.515021 1.038675 -2.294151
156310.0 -1.672602 -2.820792 1.326455 -2.434848
156320.0 -1.396765 -2.473666 0.891383 -2.364271
156330.0 -1.454432 -2.798238 1.19469 -2.597128
156340.0 -1.803955 -2.496407 0.938528 -2.062883
156350.0 -1.215375 -2.817606 0.852342 -2.108076
156360.0 -1.225557 -2.20442 1.103425 -2.079066
156370.0 -1.605621 -2.670271 0.780286 -2.155536
156380.0 -1.577369 -2.763924 1.167684 -2.371463
156390.0 -0.996373 -2.565226 0.722503 -1.975539
156400.0 -1.443048 -2.031559 0.877233 -2.01308
156410.0 -1.435431 -2.209856 0.853873 -2.025162
156420.0 -1.211811 -2.295171 0.957163 -1.906665
156430.0 -1.164249 -2.291539 0.873715 -1.834261
156440.0 -1.309624 -2.010015 0.564902 -2.697723
156450.0 -1.354239 -2.531634 1.634224 -2.712067
156460.0 -1.068669 -2.361539 1.0447 -2.044095
156470.0 -1.041099 -2.573217 0.834698 -1.930267
156480.0 -1.091439 -2.356638 0.88669 -2.002927
156490.0 -1.22876 -2.41011 1.092345 -2.001015
156500.0 -1.541585 3.05171 1.268834 -2.186098
156510.0 -1.267079 -2.460237 0.963004 -1.879897
156520.0 -1.122407 -2.161327 0.914164 -1.973023
156530.0 -1.246979 -2.169479 0.988838 -1.98907
156540.0 -1.536999 -2.320533 1.155206 -2.190259
156550.0 -1.488015 -2.532396 1.101924 -2.079364
156560.0 -1.175354 -2.392232 0.942949 -1.801928
156570.0 -1.081298 -2.470127 0.935293 -2.012321
156580.0 -1.175106 -2.329197 0.811395 -2.075827
156590.0 -1.284467 -2.158389 0.940353 -2.032712
156600.0 -1.338772 -1.946517 0.904292 -2.280975
156610.0 -1.132594 -1.90163 1.037284 -2.314098
156620.0 -0.977695 -2.053696 1.246812 -1.949453
156630.0 -1.724052 -2.858979 0.897891 -1.939601
156640.0 -1.247057 -2.554277 1.311906 -2.15381
156650.0 -1.343531 -2.802277 1.001825 -2.005227
156660.0 -1.148705 -2.173241 1.033503 -2.20134
156670.0 -1.200766 -2.394281 0.881304 -1.886211
156680.0 -1.246196 -2.733979 0.744572 -1.933635
156690.0 -1.389197 -2.306121 1.031486 -2.283906
156700.0 -0.927949 -2.523741 0.630532 -1.909191
156710.0 -0.95296 -2.541343 1.101728 -2.413592
156720.0 -1.256118 -1.696846 0.832687 -1.9872
156730.0 -1.217261 -2.198457 1.183164 -2.276027
156740.0 -1.529874 -2.569495 1.084919 -2.349683
156750.0 -1.076527 -2.05923 1.02766 -2.310805
156760.0 -1.404412 -2.346974 0.960153 -2.060244
156770.0 -1.767564 -2.267019 0.931288 -1.992883
156780.0 -1.178712 -2.385677 0.97206 -2.121058
156790.0 -1.45956 -2.85426 0.974349 -2.213159
156800.0 -1.52992 2.639076 0.82089 -1.859276
156810.0 -1.287719 -2.351541 0.877156 -2.392703
156820.0 -1.408862 2.896518 1.19733 -2.17163
156830.0 -1.035767 -2.120341 1.078346 -2.343227
156840.0 -1.484097 -2.007939 1.266488 -2.139872
156850.0 -1.650693 -2.808725 1.361851 -2.900177
156860.0 -1.612041 -1.580711 1.087262 -1.964724
156870.0 -1.013879 -2.323473 0.868822 -1.971347
156880.0 -1.306847 -2.279912 0.875539 -2.151455
156890.0 -1.532808 -2.477802 1.003244 -2.718809
156900.0 -0.955915 -2.368424 0.28458 -2.797885
156910.0 -1.315115 -2.40998 0.831795 -2.081616
156920.0 -1.159955 -2.17396 1.000556 -2.042979
156930.0 -1.416966 -2.488629 1.18325 -2.521328
156940.0 -1.257225 -2.298382 0.950679 -1.997378
156950.0 -1.451806 -2.649119 1.088925 -2.068319
156960.0 -1.160344 -2.348947 0.835705 -2.094788
156970.0 -1.124315 -2.468837 1.195971 -2.51783
156980.0 -1.447759 -2.020249 0.730653 -2.856903
156990.0 -1.399402 -2.609933 0.930407 -2.036526
157000.0 -1.159829 -2.578841 1.157739 -2.129059
157010.0 -1.533952 -2.867791 1.018049 -1.91918
157020.0 -1.127045 -3.006547 1.745117 -2.184912
157030.0 -1.465669 -2.653266 1.238968 -2.342361
157040.0 -1.516507 -2.775093 0.617979 -2.000087
157050.0 -1.105095 -2.017456 0.88512 -2.107002
157060.0 -1.305255 -1.872723 1.069415 -2.212721
157070.0 -1.605438 -2.438313 0.857477 -2.104014
157080.0 -1.279217 -2.066771 1.219363 -2.237956
157090.0 -1.409951 -3.020035 1.089525 -2.225329
157100.0 -1.122169 -2.139813 0.984096 -2.147459
157110.0 -1.473621 -2.98637 1.290722 -2.367481
157120.0 -0.886505 -2.286375 0.893129 -1.904135
157130.0 -1.201954 -2.963662 0.872408 -1.935701
157140.0 -1.23797 -2.2772 1.236338 -2.015609
157150.0 -1.148366 -2.883373 0.751356 -3.054837
157160.0 -1.280523 -2.538035 0.986758 -2.269493
157170.0 -1.240374 -2.586066 1.067254 -2.306285
157180.0 -1.112915 -2.162296 1.372523 -2.391887
157190.0 -1.109616 -2.139731 0.795101 -2.401215
157200.0 -1.021204 -2.173292 1.159509 -2.381037
157210.0 -1.288365 -2.645676 0.695456 -1.726947
157220.0 -1.488908 -2.705289 1.167216 -2.336196
157230.0 -1.706945 -2.910117 0.815059 -1.898488
157240.0 -0.988917 -2.514757 0.793935 -2.453519
157250.0 -1.356465 -2.639122 1.360541 -2.26432
157260.0 -1.268133 -2.292447 1.264241 -2.152333
157270.0 -1.442569 -2.016581 1.076239 -2.089016
157280.0 -1.512694 -1.707134 0.946751 -2.08842
157290.0 -1.568534 -2.532669 0.86549 -2.170468
157300.0 -1.581251 -2.688597 0.946567 -2.024283
157310.0 -1.365458 -2.526589 0.689297 -1.854157
157320.0 -1.154646 -2.168859 0.582835 2.927205
157330.0 -1.225146 -1.875607 0.692087 -1.914248
157340.0 -0.884146 -2.292594 1.021807 -2.264058
157350.0 -1.122668 -2.302429 1.141701 -2.153072
157360.0 -1.531457 3.130406 0.938423 -2.031878
157370.0 -1.254924 -2.145825 0.684599 -2.091766
157380.0 -1.394452 -2.498506 1.097127 -2.063441
157390.0 -1.226902 -2.01249 1.188784 -2.437009
157400.0 -1.349133 -2.823686 1.439985 -2.244782
157410.0 -1.293488 -2.279669 1.207097 -2.144696
157420.0 -1.072156 -2.244532 1.073457 -2.017075
157430.0 -0.975256 -2.009595 1.022592 -2.163368
157440.0 -1.409962 -3.052409 1.228562 -2.165948
157450.0 -0.964931 -1.867442 1.289594 -2.327801
157460.0 -1.299492 -2.477632 0.96302 -2.603966
157470.0 -1.195926 -2.14976 1.087125 -2.492431
157480.0 -1.348024 -2.459681 0.889429 -1.941373
157490.0 -1.087688 -2.560885 0.902841 -2.041149
157500.0 -0.980877 -2.231759 0.980761 -2.264173
157510.0 -1.337144 -2.826277 1.03175 -1.929664
157520.0 -2.005801 -2.888173 1.102946 -2.072765
157530.0 -1.070198 -2.342867 1.364632 -1.516997
157540.0 -1.512619 -2.221741 0.976528 -2.000103
157550.0 -1.599447 -2.609689 0.737892 -2.353349
157560.0 -1.156207 -2.110984 0.984975 -2.255285
157570.0 -0.918929 -2.232262 0.442196 -2.729845
157580.0 -1.067674 -2.075674 1.140256 -2.128435
157590.0 -1.320079 -2.122841 0.978906 -2.439478
157600.0 -1.500314 -2.423053 1.171514 -1.924337
157610.0 -0.838703 -2.445672 0.743001 -2.524283
157620.0 -1.374854 -2.586432 0.834571 -2.420912
157630.0 -1.183012 -2.337124 1.20994 -2.154271
157640.0 -1.29484 -2.056143 1.037931 -2.239501
157650.0 -1.221008 -2.115567 0.686313 -2.264691
157660.0 -1.591461 -2.762862 1.270637 -2.288413
157670.0 -1.250385 -2.200758 0.741377 -2.84181
157680.0 -1.447589 -2.382399 0.924614 -2.222237
157690.0 -1.444166 -2.229097 1.059685 -2.179712
157700.0 -1.408832 -2.725255 0.843774 -2.043839
157710.0 -1.281008 -2.795951 0.934268 -1.869374
157720.0 -1.41174 -2.454877 0.97512 -1.97155
157730.0 -1.384474 -2.848206 1.103092 -2.068473
157740.0 -1.199189 -2.326667 1.079189 -1.916143
157750.0 -1.557611 -2.978467 1.07344 -2.064832
157760.0 -1.497705 -2.922087 1.333045 -2.194863
157770.0 -1.386916 -2.653035 1.197235 -2.144865
157780.0 -1.551682 -2.384651 0.834908 -1.898027
157790.0 -1.38458 -2.360344 1.13774 -2.066779
157800.0 -1.106042 -2.135947 1.129179 -2.448712
157810.0 -1.183976 -1.72025 1.136008 -2.283942
157820.0 -0.987213 -2.372037 1.106804 -2.167912
157830.0 -1.139405 -2.21766 1.149758 -2.332888
157840.0 -1.17049 -2.087488 1.312728 -2.215299
157850.0 -1.300087 -2.434401 0.851161 -2.03842
157860.0 -1.296593 -2.106858 0.981964 -2.086297
157870.0 -1.723852 -2.796417 1.206071 -2.019201
157880.0 -1.211129 -2.140719 0.924252 -2.284123
157890.0 -1.30219 -1.850114 0.994382 -1.953555
157900.0 -1.449628 -2.225629 0.953252 -2.174803
157910.0 -1.033096 -2.419189 0.922147 -2.188949
157920.0 -1.281302 -2.544405 1.11424 -2.058416
157930.0 -1.142093 -2.018952 0.598833 -1.830819
157940.0 -1.020757 -2.561636 0.735969 -1.736454
157950.0 -0.992489 -2.222339 1.139802 -2.188364
157960.0 -1.009074 -2.590354 -0.754158 -2.624106
157970.0 -1.304333 -2.321667 1.287274 -2.099948
157980.0 -1.093777 -1.91467 0.639638 3.067111
157990.0 -1.166022 -2.02234 0.723493 -1.879984
158000.0 -1.429869 -2.364576 0.530195 -2.900269
158010.0 -1.165337 -2.063427 0.74635 -2.007488
158020.0 -1.071212 -1.933322 0.491378 -3.059471
158030.0 -1.024228 -2.174111 -0.952997 -2.254792
158040.0 -1.145601 -2.345971 0.33977 -2.578368
158050.0 -1.427486 -2.152842 -0.768671 -2.163966
158060.0 -0.71405 -2.545576 1.315808 -2.097914
158070.0 -1.167712 -2.426755 1.345528 -2.206841
158080.0 -1.142625 -2.197215 1.346317 -2.30164
158090.0 -1.320919 -2.23782 -0.758573 -2.347389
158100.0 -1.076981 -1.817442 1.142823 -2.047954
158110.0 -1.10624 -1.931296 1.054309 -2.031178
158120.0 -1.440045 -1.764248 0.756084 -1.916303
158130.0 -1.428517 -2.717106 0.693505 -1.971584
158140.0 -1.619033 -2.892812 0.813983 -2.046027
158150.0 -1.552831 -2.145775 1.016051 -2.021489
158160.0 -1.443267 -2.399744 1.159235 -2.171977
158170.0 -1.367374 -2.955906 -0.611541 -2.48817
158180.0 -0.965018 -2.568193 0.69687 -1.800356
158190.0 -1.41693 -2.483588 -0.565421 -2.665791
158200.0 -1.485199 -3.085742 0.87783 -2.15955
158210.0 -0.954492 -2.494168 0.958109 -2.259621
158220.0 -1.430318 -2.340583 -0.842322 -2.326235
158230.0 -1.650619 -2.879692 1.056183 -2.292389
158240.0 -1.196219 -2.090434 1.050924 -2.498353
158250.0 -0.835561 -2.378464 0.977695 -2.200956
158260.0 -1.481935 -2.890546 0.982366 -1.78383
158270.0 -1.283947 -2.323142 0.993088 -1.968219
158280.0 -1.447102 -2.581666 1.361341 -2.47306
158290.0 -1.433598 3.008516 0.959237 -2.124171
158300.0 -1.080488 -2.032086 1.111224 -1.981371
158310.0 -1.326351 -1.812873 -0.547091 -2.466756
158320.0 -1.531493 -2.879338 0.996096 -2.101005
158330.0 -1.100195 -1.95424 1.203759 -2.364314
158340.0 -0.952121 -2.236853 0.550982 -2.960796
158350.0 -1.152758 -2.422844 0.78935 -2.082537
158360.0 -1.389707 -2.373447 1.194776 -1.793539
158370.0 -1.249148 -2.285742 0.933702 -1.753852
158380.0 -1.11839 -2.463975 0.833867 -1.740448
158390.0 -1.365389 -2.493779 0.842482 -2.932051
158400.0 -1.493189 -2.536929 1.049626 -1.920923
158410.0 -1.320576 -2.383443 0.810024 -1.757171
158420.0 -1.493148 -2.641283 0.199903 -2.881261
158430.0 -0.834167 -2.47598 -0.868775 -2.394081
158440.0 -1.135572 -2.716312 -0.306556 -2.875529
158450.0 -1.03064 -2.673336 0.929122 -2.117413
158460.0 -1.060868 -2.969022 0.62972 -2.709752
158470.0 -1.022386 -1.959371 1.204775 -2.156113
158480.0 -1.424032 -2.356098 0.892177 -2.370744
158490.0 -1.105209 -2.892052 1.097638 -2.173387
158500.0 -1.171224 -2.315431 1.172253 -2.601547
158510.0 -1.062514 -2.1329 0.561912 3.130585
158520.0 -1.480421 -2.753462 0.804394 -2.120009
158530.0 -1.204522 -2.585222 0.568966 -2.753949
158540.0 -1.385368 -2.549572 0.576061 -3.10558
158550.0 -1.166215 -2.243595 0.907905 -2.115751
158560.0 -1.795531 -2.917448 1.073503 -2.214604
158570.0 -1.012235 -1.670608 0.879395 -3.010543
158580.0 -1.125109 -2.534182 0.805914 -1.889726
158590.0 -1.443633 -1.976081 1.033061 -2.215048
158600.0 -1.567022 -2.896619 1.384331 -1.338288
158610.0 -1.358234 -2.032948 0.844679 -2.117549
158620.0 -1.116235 -2.490466 0.827591 -1.942541
158630.0 -1.076436 -2.212232 1.232344 -2.238432
158640.0 -1.001876 -2.107766 1.150538 -2.223854
158650.0 -1.217439 -2.107338 0.841735 -1.941981
158660.0 -1.309653 -1.71004 0.786213 -2.429886
158670.0 -1.193977 -2.354505 1.143065 -2.273836
158680.0 -1.281117 -2.652792 1.210929 -2.350059
158690.0 -1.248566 3.044007 0.897255 -2.091796
158700.0 -1.15036 -1.986245 0.973421 -2.291436
158710.0 -1.46004 -2.199259 1.025209 -2.109973
158720.0 -1.150791 -1.95956 1.181918 -2.151117
158730.0 -1.17323 -2.225098 1.12645 -2.150794
158740.0 -1.258992 -2.466007 0.506164 -1.927765
158750.0 -1.405453 -1.915735 0.865931 -1.913276
158760.0 -1.206292 -2.467318 0.307351 -2.876704
158770.0 -1.309363 -2.156791 0.958719 -2.032007
158780.0 -1.387449 -3.035046 0.969782 -2.202842
158790.0 -1.635717 -2.851043 1.095231 -2.441942
158800.0 -1.498021 2.944929 0.727234 -2.626514
158810.0 -1.310562 -2.662311 0.777162 -2.95887
158820.0 -1.203785 -2.556443 0.573759 3.122413
158830.0 -0.99453 -2.479182 0.967268 -2.06105
158840.0 -1.34755 -2.497111 1.276347 -2.500285
158850.0 -1.235289 -2.55376 1.341775 -2.16472
158860.0 -1.354176 -2.370377 1.065826 -2.076362
158870.0 -1.153722 -2.306691 0.826991 -2.040999
158880.0 -1.172427 -2.185853 0.8708 -2.053277
158890.0 -1.051285 -2.240868 1.034086 -1.964804
158900.0 -1.29939 -1.965229 0.989096 -2.247605
158910.0 -1.128577 -2.505102 1.10057 -1.961992
158920.0 -1.201054 -2.21694 0.717146 -1.812229
158930.0 -0.844601 -2.533794 1.029427 -2.181417
158940.0 -1.138067 -2.218162 0.829383 -1.918651
158950.0 -1.272067 -2.373152 0.974827 -1.981943
158960.0 -1.279296 -2.504058 -0.269658 -2.638071
158970.0 -0.963514 -2.323684 1.21092 -2.55057
158980.0 -1.312055 -2.656125 0.368221 3.13117
158990.0 -0.961447 -1.716939 1.026691 -1.877505
159000.0 -1.284673 -1.938963 0.971805 -2.123677
159010.0 -1.163875 -2.212186 0.935614 -1.808124
159020.0 -1.224091 -2.054685 0.874836 -1.945905
159030.0 -0.998349 -2.540564 1.100137 -2.203759
159040.0 -1.139749 -2.558973 0.836789 -2.105846
159050.0 -1.057719 -2.4475 0.774718 -2.064608
159060.0 -1.162864 -2.148898 1.09718 -2.425434
159070.0 -1.469162 -2.094436 1.045969 -2.000397
159080.0 -1.492071 -1.907417 0.431905 -2.918366
159090.0 -1.225859 -2.273478 1.177835 -2.123973
159100.0 -1.393026 -2.493416 1.047448 -1.952106
159110.0 -1.107621 -2.334194 1.345546 -2.10017
159120.0 -1.177357 -1.956153 0.845096 -2.338952
159130.0 -1.397721 -2.313092 0.906369 -1.944234
159140.0 -1.337962 -2.279518 1.07897 -2.092159
159150.0 -1.400721 -2.110808 0.937383 -2.144746
159160.0 -1.609983 -2.245203 1.00185 -2.099246
159170.0 -1.294769 -2.147229 0.934672 -1.899847
159180.0 -1.152075 -2.346704 1.126228 -1.879743
159190.0 -0.900307 -2.496461 1.136515 -2.207471
159200.0 -1.270338 -2.068838 1.114993 -2.256609
159210.0 -1.304465 -2.212086 1.082364 -2.346209
159220.0 -1.275795 -2.121577 0.815912 -2.850515
159230.0 -1.027922 -2.475575 1.043315 -2.09413
159240.0 -1.191182 -2.160292 0.995317 -2.197489
159250.0 -1.400979 -2.926566 1.02082 -2.910897
159260.0 -1.359556 -2.655751 0.359998 -2.519294
159270.0 -1.724313 -3.058369 0.749462 -2.105754
159280.0 -1.419694 -2.3334 0.880345 -1.79299
159290.0 -1.586622 -2.5974 0.958706 -2.071778
159300.0 -1.173816 -1.940468 0.915711 -2.052477
159310.0 -1.381243 -1.863752 1.193405 -2.419719
159320.0 -1.21521 -2.369319 1.141132 -2.238165
159330.0 -1.655062 -2.763088 0.980027 -2.367156
159340.0 -1.359058 -2.234886 1.304919 -2.451436
159350.0 -1.11498 -1.954353 1.240666 -2.555781
159360.0 -1.251206 -2.641982 -0.37004 -2.734286
159370.0 -1.183065 -2.360161 1.076234 -2.121863
159380.0 -1.016901 -2.325921 0.843639 -2.284812
159390.0 -1.39019 -2.745753 0.568493 -1.702306
159400.0 -1.129216 -2.532569 1.312084 -1.967006
159410.0 -1.190327 -1.827658 1.108953 -2.356441
159420.0 -1.48266 -2.256349 0.999493 -2.169447
159430.0 -1.221327 -2.204625 1.180702 -2.062726
159440.0 -1.31286 -2.518684 1.340778 -2.478495
159450.0 -1.170022 -2.413677 1.036736 -2.245639
159460.0 -1.061855 -2.48529 0.899361 -2.125708
159470.0 -1.015363 -2.270159 0.950954 -1.833399
159480.0 -1.1864 -2.496167 1.035492 -2.410232
159490.0 -0.971082 -2.695171 0.546432 -1.830774
159500.0 -1.326538 -2.333318 0.600603 -2.01306
159510.0 -1.307565 -2.424474 0.916088 -2.040934
159520.0 -1.491848 -1.814249 1.156872 -2.325613
159530.0 -1.405783 -2.207642 1.109677 -2.180143
159540.0 -1.381165 -3.072165 0.898418 -3.070712
159550.0 -1.655025 -2.831966 0.635231 -1.847727
159560.0 -0.753657 -2.262597 0.073157 -2.211695
159570.0 -1.208791 -2.302498 -0.755416 -2.464178
159580.0 -1.120943 -2.121325 -0.005771 3.112886
159590.0 -1.226555 -2.33113 0.265779 -2.807134
159600.0 -0.984997 -2.3457 -0.26072 -2.821708
159610.0 -1.036441 -2.357609 -0.841862 -2.72309
159620.0 -1.314476 -2.251283 -0.687268 -2.379049
159630.0 -1.094388 -2.580079 -0.834503 -2.132064
159640.0 -1.177898 -2.113554 0.962183 -2.08355
159650.0 -1.071916 -2.483453 0.944285 -1.959571
159660.0 -1.269488 -2.453974 1.178635 -1.914407
159670.0 -1.162636 -2.152204 1.358337 -2.204041
159680.0 -1.48986 -2.195356 0.873864 -1.765941
159690.0 -1.017722 -2.215418 1.065041 -2.100505
159700.0 -1.083923 -2.54549 0.720966 -1.98832
159710.0 -1.155168 -2.540778 0.636306 -1.770133
159720.0 -1.268252 -2.3078 0.786059 -1.949859
159730.0 -1.603103 3.082546 1.234068 -2.165515
159740.0 -1.402105 -2.099975 -0.726332 -2.58975
159750.0 -1.12912 -1.968272 1.169315 -2.161451
159760.0 -0.958587 -1.957303 0.822343 -3.051893
159770.0 -1.176718 -2.056879 1.116985 -2.218246
159780.0 -1.372459 -2.416198 -0.755186 -2.558207
159790.0 -1.048236 -2.472707 1.063387 -2.118491
159800.0 -1.709111 -2.270398 0.3133 -2.948706
