time phi1_2 psi1_2 phi2_3 psi2_3
215160.0 -1.229124 -2.139949 -0.547621 -2.419353
215170.0 -1.176563 -2.445479 -1.064763 -2.426738
215180.0 -1.074558 -2.467807 -1.560824 -2.675639
215190.0 -1.389224 -2.4741 -1.342488 -2.726575
215200.0 -1.38794 -2.330486 -1.202249 -2.625761
215210.0 -1.27598 -2.4891 -1.146861 -1.634048
215220.0 -1.568661 -3.074471 -1.289869 -2.013265
215230.0 -1.234767 -3.113352 -1.036489 -2.330202
215240.0 1.171766 -2.057871 -1.149352 -1.42359
215250.0 -1.070518 -2.047598 -1.334152 -2.124581
215260.0 -1.442081 -3.072421 -1.528838 -2.693995
215270.0 -1.402132 -2.510787 -1.54336 -1.993794
215280.0 -1.347679 -2.991217 -1.480726 -2.726711
215290.0 -1.265513 -2.102361 -1.317007 -1.59132
215300.0 -1.210481 -2.303403 -1.052738 -2.104194
215310.0 -1.553713 -2.319226 -1.566256 -3.046061
215320.0 -1.274482 -2.578952 -1.23871 -2.45178
215330.0 -1.596108 -2.797281 -1.074564 -1.587735
215340.0 -1.348761 -2.930671 -1.38763 -2.803892
215350.0 -1.128291 -2.787849 -1.233861 -1.804819
215360.0 -1.143214 -2.202795 -1.045378 -1.892907
215370.0 -1.327736 -2.556323 -1.244512 -2.248473
215380.0 -0.671772 -2.532829 -1.644034 -2.191991
215390.0 -1.089794 -2.176388 -1.39521 -2.376217
215400.0 -1.11264 -2.23536 -1.488119 -1.64772
215410.0 -1.303742 -2.653341 -1.302802 -2.350952
215420.0 -1.21034 -2.250906 -1.319852 -2.588445
215430.0 -0.975213 -2.501718 -1.024845 -1.37001
215440.0 -1.372904 -2.46357 -0.902129 -2.260754
215450.0 -1.231365 -2.351056 -1.661049 -1.634779
215460.0 -1.292579 -2.24111 -1.171482 -2.22845
215470.0 -1.449852 -2.600978 -1.104643 -2.509286
215480.0 -1.037534 -1.794563 -1.942671 -2.90362
215490.0 -1.016117 -2.140496 -1.188434 -1.966232
215500.0 -1.32172 -2.554631 -1.5704 -2.94578
215510.0 -1.596074 -3.032378 -1.506238 -2.42599
215520.0 -1.176005 -2.358881 -1.427141 -2.982875
215530.0 -1.321878 -2.815149 -1.731627 -3.038372
215540.0 -1.411741 -2.497414 -1.024416 -2.773005
215550.0 -1.225069 -2.492421 -1.325917 -3.071954
215560.0 -1.30289 -2.608514 -1.28387 -2.038048
215570.0 -1.582436 -2.708063 -1.499812 -3.039951
215580.0 -1.448317 -2.501053 -0.855675 -2.428962
215590.0 -1.561528 -2.645244 -1.325296 -2.809561
215600.0 -0.858809 -2.203139 -1.606154 3.090209
215610.0 -1.335021 -1.746934 -1.502931 -2.575705
215620.0 -0.909521 -2.19719 -1.401625 3.04121
215630.0 -1.187567 -2.595984 -1.108596 -2.105392
215640.0 -0.999602 -2.63806 -1.586892 -1.840774
215650.0 -1.103949 -1.896384 -1.29775 -2.647746
215660.0 -1.18584 -2.039155 -1.869922 -2.981569
215670.0 -1.294243 -1.926975 -1.374467 -1.824666
215680.0 -1.106809 -2.421688 -1.386213 3.023327
215690.0 -1.566891 -2.433841 -1.352556 -2.755872
215700.0 -1.172081 -2.562779 -0.920029 -2.280086
215710.0 -1.448669 -2.425958 -1.541876 -2.663392
215720.0 -1.416678 -2.620053 -1.301908 -3.049426
215730.0 -1.430558 -2.878568 -1.324394 -1.937794
215740.0 -1.296464 -2.736776 -1.56186 -1.831258
215750.0 -1.14157 -2.480626 -1.198829 -2.04275
215760.0 -1.183898 -2.620412 -1.540468 -2.228382
215770.0 -1.681364 3.018812 -1.242737 -2.507282
215780.0 -1.605653 2.998897 -1.337392 -2.703875
215790.0 -1.08422 -2.380644 -1.457863 -1.930472
215800.0 -1.14603 -2.157558 -1.218737 -2.718006
215810.0 -1.065236 -2.472137 -0.790672 -2.301463
215820.0 -1.081679 -2.238066 -1.101668 -2.4537
215830.0 -1.061535 -2.073915 -1.535717 -2.826114
215840.0 -1.563382 -2.931816 -1.326314 -1.790758
215850.0 -1.370656 -2.36146 -1.178312 -2.455242
215860.0 -1.378956 -2.521152 -1.55106 -1.954024
215870.0 -0.905496 -2.626826 -1.706978 -2.908882
215880.0 -1.043457 -2.309833 -1.366592 -2.435492
215890.0 -1.447261 -2.548256 -1.503554 -3.025015
215900.0 -1.057245 -2.584334 -1.64021 -1.445178
215910.0 -1.23074 -2.396414 -1.109573 -2.619881
215920.0 -1.223139 -2.552733 -1.244003 -2.578112
215930.0 -1.551423 -2.693074 -1.274243 -1.737554
215940.0 -1.009384 -2.404449 -1.57949 -2.795949
215950.0 -1.106685 -2.11908 -1.385249 -2.220967
215960.0 -1.165399 -2.285629 -1.659429 -2.740634
215970.0 -1.209701 -2.2405 -1.087502 -2.096569
215980.0 -1.109544 -2.001803 -1.567792 -1.639886
215990.0 -1.134053 -2.161396 -1.445253 -2.688342
216000.0 -1.004678 -2.162815 -1.55407 -2.048427
216010.0 -1.370184 -2.586886 -1.305523 -1.715039
216020.0 -0.863189 -2.703522 -1.009646 -2.097444
216030.0 -1.077555 -2.773619 -1.519478 -2.036337
216040.0 -1.390309 -2.586925 -1.408053 -2.587325
216050.0 -1.47465 -3.002856 -1.161375 -2.091133
216060.0 -1.299066 -2.535734 -1.156193 -1.88791
216070.0 -1.645745 -2.934957 -1.175538 -2.685158
216080.0 -1.271075 -2.739928 -0.991044 -2.287369
216090.0 -1.188466 -2.651951 -1.361519 -1.873541
216100.0 -1.149118 -2.096892 -1.250377 -2.671468
216110.0 -1.052148 -2.129903 -1.327818 -2.752027
216120.0 -0.986147 -2.581714 -1.030636 -2.612204
216130.0 -0.78099 -2.60172 -1.117442 -1.87691
216140.0 -1.111558 -2.489954 -1.106191 -1.909142
216150.0 -1.141809 -2.530897 -1.507875 -2.852102
216160.0 -1.483293 -2.746664 -0.749034 -2.306488
216170.0 -1.200808 -2.89075 -1.231202 -2.039708
216180.0 -1.624217 -2.573271 -1.08445 -1.726244
216190.0 -1.265503 -1.947342 -1.231215 -2.269955
216200.0 -1.409725 -2.597098 -0.959091 -2.545021
216210.0 -1.622906 -2.798902 -1.561628 -1.819052
216220.0 -1.135654 -2.43095 -1.393195 -3.03255
216230.0 -1.072888 -2.284434 -1.325535 -1.744621
216240.0 -1.221405 -2.679306 -0.942163 -1.86229
216250.0 -1.416967 -2.105276 -1.437495 -2.626351
216260.0 -1.256346 -2.583655 -1.344563 -1.728374
216270.0 -1.27675 -2.117415 -1.613163 -2.713149
216280.0 -1.355593 -2.678372 -1.225933 -1.767401
216290.0 -1.236053 -2.299941 -1.357014 -2.993123
216300.0 -1.06986 -2.124286 -1.746459 -1.524566
216310.0 -1.434293 -2.007774 -1.656561 -1.541988
216320.0 -1.221651 -2.184227 -1.490284 -1.826856
216330.0 -1.179001 -2.282575 -1.196679 -2.026412
216340.0 -1.203631 -2.917346 -1.551411 -3.046135
216350.0 -1.434458 -2.520251 -1.206199 -2.09255
216360.0 -1.136037 -1.916101 -1.530929 -2.736743
216370.0 -0.974262 -1.969726 -1.333117 -2.811822
216380.0 -1.289482 -2.148 -1.541398 -2.43625
216390.0 -0.968493 -2.358551 -0.96436 -2.526243
216400.0 -1.310916 -1.978828 -1.697007 -1.542145
216410.0 -1.165371 -2.222269 -1.637069 -1.453101
216420.0 -0.805923 -2.223462 -1.495336 -2.129604
216430.0 -0.971177 -2.475449 -0.97755 -2.211192
216440.0 -1.296038 -2.302966 -1.21749 -2.377163
216450.0 -1.689488 -2.653179 -1.192967 -2.622368
216460.0 -1.261611 -2.641108 -0.97383 -2.178404
216470.0 -1.658302 -2.685727 -1.20224 -1.718672
216480.0 -1.418064 2.988116 -1.631229 -2.79304
216490.0 -1.322277 -2.838508 -1.481502 -1.635335
216500.0 -1.108623 -2.298575 -1.739106 -2.08292
216510.0 -1.465836 -2.682328 -0.898746 -1.777539
216520.0 -1.386946 -1.789114 -1.093646 -2.712753
216530.0 -1.297502 -2.39717 -1.172316 -2.781603
216540.0 -1.362742 -2.164868 -0.80673 -2.269321
216550.0 -1.526002 -3.072621 -1.774481 -2.90254
216560.0 -1.168099 -1.945458 -1.265131 -2.217125
216570.0 -0.891937 -2.053588 -1.52563 -2.68279
216580.0 -1.603664 -2.868916 -1.606846 -3.127558
216590.0 -0.973794 -2.424899 -1.383135 -2.159254
216600.0 -1.225309 -2.068353 -1.501599 -2.60297
216610.0 -1.131688 -2.402688 -1.061067 -2.420488
216620.0 -1.225588 -1.875377 -1.388873 -2.448791
216630.0 -1.095412 -2.097656 -1.007226 -2.347749
216640.0 -1.02682 -2.291782 -1.214915 -1.849844
216650.0 -1.111341 -2.41291 -1.276216 -2.095794
216660.0 -1.429936 -2.36238 -1.480173 -1.59305
216670.0 -1.22933 -2.751611 -1.597477 -1.736116
216680.0 -1.268071 -2.653863 -1.70296 -2.756957
216690.0 -1.487332 -2.428561 -1.755036 -2.505612
216700.0 -1.484064 -2.755616 -1.398691 -2.431037
216710.0 -1.610688 -2.702294 -1.142949 -1.947348
216720.0 -1.558943 -2.594321 -1.31561 -2.02044
216730.0 -1.120134 -2.432789 -1.416352 -3.079887
216740.0 -1.388649 -2.539098 -1.271899 -2.914505
216750.0 -1.239328 -2.097517 -1.55355 -1.768553
216760.0 -0.668575 -2.327126 -1.327949 -2.68156
216770.0 -1.31278 -1.998367 -0.859457 -2.533149
216780.0 -1.396056 -1.818152 -1.591064 -2.216316
216790.0 -1.38592 -2.812845 -1.0213 -2.892998
216800.0 -0.955331 -2.17028 -1.449494 -3.058806
216810.0 -1.804318 -2.85811 -1.656577 -2.858159
216820.0 -1.437985 -2.873115 -1.595152 -2.574486
216830.0 -1.350886 -2.219087 -1.033824 -2.331014
216840.0 -0.873228 -2.04956 -1.489794 -1.695068
216850.0 -0.798206 -2.03935 -1.468708 3.089469
216860.0 -0.824365 -2.192001 -1.298699 -2.907169
216870.0 -1.26386 -2.217716 -1.150254 3.015188
216880.0 -1.39806 -2.153313 -1.680058 -2.06821
216890.0 -1.310509 -1.996324 -1.354292 -1.732311
216900.0 -1.225184 -1.943677 -1.624534 -1.833216
216910.0 -1.438726 -2.524103 -1.372325 -2.456994
216920.0 -0.781484 -2.308495 -1.136432 -1.983137
216930.0 -1.070399 -2.225863 -1.09865 -1.937813
216940.0 -1.225246 -2.274197 -1.756573 -1.665736
216950.0 -1.089801 -2.405989 -0.861967 -2.452434
216960.0 -0.917312 -2.322146 -1.175256 -2.275173
216970.0 -0.828468 -2.162081 -1.31002 -2.143444
216980.0 -0.967014 -2.190952 -1.428267 -3.093013
216990.0 -1.183053 -2.354815 -1.565645 -2.936502
217000.0 -1.321984 -2.531971 -1.980913 -2.750285
217010.0 -1.138029 -2.494838 -1.283185 -1.755308
217020.0 -0.987686 -2.139354 -1.233081 -1.843062
217030.0 -1.199413 -2.16471 -1.349177 -2.563637
217040.0 -1.296561 -2.838572 -1.147923 -1.697553
217050.0 -1.386809 -2.469189 -1.435587 -2.360322
217060.0 -1.144632 -2.150109 -1.404213 -2.6994
217070.0 -1.409221 -2.788059 -1.258674 -2.475826
217080.0 -1.203724 -2.111783 -1.303029 -2.966207
217090.0 -1.10398 -1.808622 -1.19154 -2.384672
217100.0 -1.117494 -2.205441 -1.13445 -2.46692
217110.0 -1.287747 -1.947498 -1.591106 3.096238
217120.0 -0.891851 -2.492733 -1.794604 -2.519623
217130.0 -1.734383 -2.693752 -1.046658 -2.242798
217140.0 -1.508672 -2.728012 -0.975639 -2.295026
217150.0 -1.242 -2.75355 -1.37773 -1.604325
217160.0 -1.066542 -1.965317 -1.369212 -2.539612
217170.0 -1.415371 -2.014395 -1.478215 -2.760907
217180.0 -1.271057 -2.209937 -1.473622 -2.848033
217190.0 -1.280975 -2.182137 -1.406293 -1.729865
217200.0 -1.124385 -2.057452 -0.600049 -2.567642
217210.0 -1.462479 -2.105818 -1.030854 -2.268909
217220.0 -1.233015 -2.121107 -1.252716 -1.876087
217230.0 -1.577006 -2.283411 -1.233065 -1.86291
217240.0 -1.214774 -2.227716 -1.466733 -1.996877
217250.0 -1.109281 -2.143152 -1.471221 -1.892354
217260.0 -0.806291 -1.973226 -1.257031 -2.575683
217270.0 -1.241366 -2.119415 -0.847316 -2.372381
217280.0 -1.238258 -2.276863 -1.258963 -2.006087
217290.0 -1.329674 -2.351855 -1.170306 -1.856911
217300.0 -1.233014 -2.131037 -1.826554 -3.137798
217310.0 -1.450834 -2.274602 -1.414541 -2.237715
217320.0 -1.152799 -2.516717 -1.102866 -2.457315
217330.0 -1.355244 -2.083497 -1.376744 -2.735967
217340.0 -1.203951 -2.32474 -1.606607 -2.990468
217350.0 -1.568598 -2.867291 -0.992512 -2.019157
217360.0 -1.610925 -2.596727 -1.416147 -1.763213
217370.0 -1.54857 -2.728469 -1.630016 -3.0851
217380.0 -1.259854 -2.707896 -1.32563 -1.758354
217390.0 -1.380159 -2.435761 -1.047402 -2.244716
217400.0 -0.984371 -2.089468 -1.064027 -2.21425
217410.0 -0.919708 -2.054726 -1.046427 -1.995849
217420.0 -1.476143 -2.765247 -1.052338 -2.024977
217430.0 -1.036059 -2.448483 -1.147015 -1.906195
217440.0 -1.079188 -2.150246 -1.242122 -2.324911
217450.0 -1.580105 -2.946821 -1.164563 -2.041086
217460.0 -1.200132 -2.372181 -0.788876 -2.660009
217470.0 -1.267708 -1.67623 -0.962129 -2.397947
217480.0 -1.533892 -2.885634 -1.460615 -1.831359
217490.0 -1.024929 -2.364755 -1.413294 -1.794825
217500.0 -1.12861 -2.290885 -1.562099 -2.586752
217510.0 -1.26026 -2.285272 -1.176824 -2.644447
217520.0 -1.271485 -2.249607 -1.6052 -2.699041
217530.0 -1.003036 -2.561314 -1.651573 -1.649906
217540.0 -1.217707 -2.149997 -1.294141 -1.645872
217550.0 -1.093756 -2.618367 -1.558018 2.908548
217560.0 -1.227818 -1.927521 -1.278567 -2.309314
217570.0 -1.166614 -1.918044 -1.145749 -2.38281
217580.0 -1.19864 -1.861224 -1.642941 -2.511996
217590.0 -1.2672 -2.933071 -1.534739 -2.762601
217600.0 -0.774046 -2.301411 -1.603582 -2.797555
217610.0 -0.918925 -2.53819 -0.904837 -2.173051
217620.0 -1.29678 -2.487387 -1.072818 -2.484495
217630.0 -1.225717 -2.218237 -1.716098 -1.894514
217640.0 -0.944188 -2.238853 -1.363121 -2.069699
217650.0 -1.140401 -1.964152 -1.359074 -2.8674
217660.0 -0.858002 -2.303818 -1.250506 -2.018892
217670.0 -1.284447 -2.1134 -1.916618 -1.495343
217680.0 -1.099005 -2.318239 -0.830268 -2.135696
217690.0 -1.065816 -2.38689 -1.661068 -1.790922
217700.0 -1.219035 -2.494778 -1.131563 -2.517518
217710.0 -1.228552 -2.038286 -0.890597 -2.817724
217720.0 -1.446774 -2.312697 -1.314837 -1.962975
217730.0 -1.137978 -2.190637 -0.970427 -1.738868
217740.0 -1.605338 -2.310396 -1.640625 -2.39073
217750.0 -1.171617 -2.420327 -1.020605 -1.043859
217760.0 -1.133282 -2.219825 -1.052702 -2.122597
217770.0 -0.860737 -2.56289 -1.395366 -1.914596
217780.0 -1.087699 -1.922321 -1.27187 -2.677741
217790.0 -1.202769 -2.165631 -1.653379 3.108944
217800.0 -0.990202 -2.504673 -1.563266 -2.892309
217810.0 -1.375959 -2.051542 -1.429457 -1.546719
217820.0 -1.540915 -2.730452 -1.478009 -2.00591
217830.0 -1.12924 -2.272357 -1.393504 -1.722389
217840.0 -1.424509 -2.159458 -1.106803 -2.418302
217850.0 -1.365524 -2.428535 -1.236162 -2.144867
217860.0 -1.309236 -2.708793 -1.070737 -1.702284
217870.0 -1.057435 -2.135223 -1.260224 -2.204974
217880.0 -1.624937 -2.730683 -1.737056 -1.799297
217890.0 -1.141611 -1.746921 -1.60615 -2.570257
217900.0 -1.413361 -2.577473 -1.645605 -1.739916
217910.0 -1.481492 -2.085375 -1.117387 -2.00547
217920.0 -1.124744 -2.446872 -1.54156 -2.264487
217930.0 -1.096155 -2.301314 -1.255168 -2.618352
217940.0 -1.293876 -2.137312 -1.563104 -2.473523
217950.0 -1.205368 -2.594535 -1.526908 -1.967642
217960.0 -1.139384 -2.501765 -1.530028 -2.050275
217970.0 -1.097301 -2.053273 -1.802687 -2.02387
217980.0 -0.869614 -2.364607 -1.669425 -2.789332
217990.0 -1.153647 -2.619478 -1.113992 -2.40493
218000.0 -1.24702 -2.785684 -1.517323 -2.938119
218010.0 -1.311149 -2.634793 -1.438407 -3.020571
218020.0 -1.182056 -2.192793 -1.51659 -2.801693
218030.0 -1.075813 -2.391084 -1.450017 -2.518741
218040.0 -1.287595 -2.398132 -0.843505 -2.182193
218050.0 -0.792537 -2.246543 -1.318502 3.072828
218060.0 -1.309661 -2.531783 -1.271766 -2.434125
218070.0 -1.087758 -2.74959 -0.847271 -2.481862
218080.0 -1.104689 -2.408254 -0.879399 -2.504871
218090.0 -0.98524 -2.545078 -1.255382 -2.123971
218100.0 -0.824002 -2.264183 -1.239182 -1.645136
218110.0 -1.35171 -2.695444 -0.923875 -2.604407
218120.0 -1.468534 -2.272325 -1.047509 -1.949716
218130.0 -1.02701 -2.478784 -0.85654 -2.288904
218140.0 -1.102299 -2.205247 -1.800964 -1.703142
218150.0 -1.963492 -2.991213 -0.908894 -1.916065
218160.0 -1.613047 -1.726153 -1.68604 -2.998802
218170.0 -1.524736 -2.237376 -1.423239 -2.322542
218180.0 -1.451753 -2.620367 -1.780572 -2.539766
218190.0 -1.348999 -2.985551 -1.349524 -1.670768
218200.0 -1.083004 -2.339688 -1.174076 -2.453416
218210.0 -1.507393 -2.967942 -0.966646 -1.851503
218220.0 -1.29502 -2.330208 -1.156586 -2.701936
218230.0 -1.170929 -2.605854 -1.217144 -2.42893
218240.0 -0.861375 -1.9055 -1.483585 3.049327
218250.0 -1.162942 -2.40145 -1.753069 -3.077135
218260.0 -1.598739 -2.446809 -1.403935 -2.37469
218270.0 -1.378233 -1.90168 -1.385029 -2.558446
218280.0 -1.199098 -2.331908 -1.569384 -2.867225
218290.0 -1.035126 -2.142631 -1.564664 -2.86396
218300.0 -1.111007 -2.333078 -1.354777 -2.3387
218310.0 -1.46715 -2.641598 -1.412991 -2.6524
218320.0 -1.485411 -2.378798 -1.432574 -3.04908
218330.0 -1.7944 -2.532484 -1.792011 -2.301065
218340.0 -1.514367 -2.192684 -1.238331 -2.580714
218350.0 -1.145381 -2.099537 -1.588972 -2.516984
218360.0 -1.258454 -2.069532 -1.074467 -2.278547
218370.0 -1.335715 -1.999796 -1.321771 -1.815345
218380.0 -1.091615 -2.082699 -1.614912 -2.496227
218390.0 -1.0634 -2.000437 -1.323618 -2.400787
218400.0 -1.190462 -2.261776 -1.709665 -1.618025
218410.0 -1.548521 -2.098115 -0.872038 -2.313537
218420.0 -0.981505 -2.340863 -0.930751 -1.900424
218430.0 -0.77372 -2.54329 -1.811342 -1.650261
218440.0 -1.20517 -2.365749 -1.211634 -2.921293
218450.0 -1.204986 -1.866186 -1.383221 -1.964919
218460.0 -1.265177 -2.349421 -1.437584 -2.016192
218470.0 -1.266243 -2.510322 -1.309422 -1.727291
218480.0 -1.387538 -2.419164 -1.281386 -2.002607
218490.0 -1.419131 -2.478359 -1.706583 -1.910126
218500.0 -1.297562 -1.828084 -1.634002 -1.984691
218510.0 -1.024845 -2.906569 -1.372256 -1.561164
218520.0 -1.466504 -1.962208 -1.25423 -2.115314
218530.0 -1.098861 -2.261164 -1.221868 -2.850433
218540.0 -1.330054 -3.057363 -1.278622 -2.532188
218550.0 -1.120226 -2.502989 -1.00529 -2.029655
218560.0 -1.4468 -2.118157 -1.162578 -1.697093
218570.0 -0.820187 -2.711324 -0.927937 -2.084601
218580.0 -0.989818 -2.176128 -1.661061 -2.608767
218590.0 -0.989761 -2.396207 -0.751436 -2.498013
218600.0 -0.815385 -2.109763 -1.262279 -2.668925
218610.0 -1.235826 -2.072719 -1.275248 -2.724939
218620.0 -1.112549 -2.540112 -1.42531 -2.544791
218630.0 -1.19706 -2.091479 -1.120532 -2.317122
218640.0 -1.273259 -2.289976 -1.30243 -2.735928
218650.0 -1.196538 -2.066698 -1.752759 -2.748303
218660.0 -1.257206 -2.389529 -1.553919 -2.902937
218670.0 -1.246253 -2.600543 -0.869072 -2.196769
218680.0 -1.304186 -2.446735 -1.814253 -1.731398
218690.0 -1.371134 -2.567407 -1.762834 -1.500945
218700.0 -1.015525 -2.48488 -1.280806 -2.223272
218710.0 -1.402484 -2.883976 -1.143495 -1.976078
218720.0 -1.58535 -2.875741 -1.329367 -2.521952
218730.0 -1.197341 -2.179461 -1.390847 -1.923233
218740.0 -1.25022 -2.108917 -1.223751 -3.087177
218750.0 -1.064172 -2.184386 -1.45305 -3.017177
218760.0 -1.202036 -2.460987 -1.599868 -2.307664
218770.0 -1.120644 -2.287892 -1.498048 2.962101
218780.0 -1.15991 -2.307379 -1.546524 2.851802
218790.0 -1.369854 -2.57987 -1.131038 -1.642198
218800.0 -1.26423 -2.491078 -1.70733 -2.888449
218810.0 -1.112275 -2.163802 -1.267594 -2.1766
218820.0 -1.177527 -1.943757 -1.207284 -1.823341
218830.0 -1.423777 -2.154143 -1.106324 -1.729269
218840.0 -0.927408 -2.318656 -1.108031 -2.152671
218850.0 -1.349772 -2.433814 -1.426318 -2.633068
218860.0 -1.08505 -2.159772 -0.968482 -2.110953
218870.0 -1.266461 -2.291828 -0.759295 -2.392506
218880.0 -1.254965 -2.165894 -1.162673 -2.223035
218890.0 -1.03469 -2.299169 -1.274533 -2.409655
218900.0 -1.47914 -2.066541 -1.287356 -2.321478
218910.0 -1.102643 -2.272096 -1.029391 -2.736149
218920.0 -1.271863 -2.351513 -1.530575 -2.482573
218930.0 -1.01656 -2.292687 -1.70186 -2.993792
218940.0 -1.506214 -2.316944 -1.394116 -1.891064
218950.0 -1.31464 -2.321696 -1.767618 -2.756808
218960.0 -0.766856 -2.280829 -1.059446 -2.482945
218970.0 -1.27539 -2.636293 -0.851575 -2.093034
218980.0 -1.239881 -2.546241 -1.230884 -1.875389
218990.0 -1.624004 -1.725354 -1.267542 -1.824143
219000.0 -1.187333 -2.559829 -1.46639 -1.760517
219010.0 -1.67421 -2.895475 -1.672684 -2.837901
219020.0 -0.97311 -1.878331 -1.452908 -2.693301
219030.0 -1.095416 -2.100322 -1.42267 -1.695814
219040.0 -1.239131 -2.758875 -1.246299 -1.97942
219050.0 -1.204813 -2.444192 -1.102035 -1.993836
219060.0 -1.248591 -2.442048 -1.619049 -2.974832
219070.0 -1.023385 -2.650862 -1.455945 -1.993601
219080.0 -1.256022 -2.350098 -1.538003 -1.765761
219090.0 -1.319594 -2.066925 -1.195621 -2.613124
219100.0 -1.413345 -2.092656 -0.87231 -1.737631
219110.0 -1.008261 -2.163312 -1.282038 -2.287293
219120.0 -1.103369 -2.113261 -1.136348 -2.509151
219130.0 -1.275149 -2.091745 -1.670516 -1.705955
219140.0 -1.007069 -2.287823 1.034995 -2.010858
219150.0 -1.525121 2.719655 -1.687568 -1.523392
219160.0 -0.88408 -2.290074 -1.259782 -1.781966
219170.0 -0.767911 -2.16761 -1.640823 -1.856076
219180.0 -0.913228 -2.473453 -1.372553 -1.121048
219190.0 -1.496321 -2.11386 -1.718694 -1.834127
219200.0 -1.074559 -2.205476 -1.638114 -1.586249
219210.0 -1.527291 -2.947449 -1.128794 -2.428773
219220.0 -0.772772 -2.197645 -1.561375 -1.952512
219230.0 -1.102511 -2.534887 -1.554963 -1.631643
219240.0 -1.334164 -2.398885 -1.125113 -2.499307
219250.0 -1.382574 -2.515893 -1.737904 -1.753885
219260.0 -0.905985 -2.07167 -1.499911 -1.507843
219270.0 -0.974776 -2.520212 -1.292597 -2.465398
219280.0 -1.102908 -2.320883 -1.463593 -1.999457
219290.0 -1.530696 -2.746593 -1.82156 -1.534695
219300.0 -1.392238 -2.372271 -1.295635 -1.882345
219310.0 -1.267541 -2.583996 -1.021626 -2.231498
219320.0 -1.191355 -2.43219 -1.079082 -1.951768
219330.0 -1.057385 -2.082269 -0.985685 -2.249246
219340.0 -1.486989 -2.735897 -1.237457 -2.541167
219350.0 -1.345847 -2.081354 -1.155156 -2.312034
219360.0 -1.123335 -2.503317 -0.83541 -2.439085
219370.0 -0.892678 -2.053737 -1.126625 -2.263376
219380.0 -1.171579 -2.733147 -1.324872 -2.287328
219390.0 -0.956326 -2.651235 -1.41544 -2.270704
219400.0 -1.321537 -2.72134 -1.117401 -1.459058
219410.0 -1.483924 -2.607835 -1.558724 -2.393393
219420.0 -1.517211 -1.991967 -1.567421 -1.587827
219430.0 -1.178264 -2.325238 -1.880388 -1.767252
219440.0 -1.25837 -2.605652 -1.116993 -1.99411
219450.0 -1.277737 -2.447218 -1.53236 -2.195907
219460.0 -0.970709 -2.432053 -1.003009 -2.419942
219470.0 -1.266273 -2.58549 -1.615496 2.996423
219480.0 -1.123889 -1.822328 -1.407579 -2.22271
219490.0 -0.814498 -2.253344 -1.306294 -2.641977
219500.0 -1.229802 -1.844565 -1.746027 -2.61617
219510.0 -1.481146 -2.4867 -0.979606 -2.22862
219520.0 -1.305888 -2.431574 -1.24855 -2.334687
219530.0 -1.141502 -2.283762 -1.108967 -1.980804
219540.0 -1.192617 -2.668206 -1.2459 -2.241028
219550.0 -1.271885 -2.396925 -1.118728 -2.223854
219560.0 -1.296247 -2.862233 -1.038956 -1.872257
219570.0 -1.025606 -2.205799 -1.811111 -1.496953
219580.0 -1.924675 -2.769958 -1.701057 -1.654978
219590.0 -1.246597 -1.763521 -1.463088 -2.312185
219600.0 -1.461336 -2.899665 -1.391595 -1.963404
219610.0 -1.063517 -2.308649 -1.465117 -2.951749
219620.0 -1.086116 -1.857613 -1.336592 -2.565089
219630.0 -0.996099 -2.337333 -1.160589 -2.620209
219640.0 -1.271581 -1.917845 -1.218582 -2.673672
219650.0 -1.267467 -2.569 -1.186256 -1.710544
219660.0 -1.042129 -2.414343 -1.005161 -2.468784
219670.0 -1.475966 -2.499097 -1.506451 -2.610314
219680.0 -1.742096 -2.549577 -1.405866 -2.47491
219690.0 -1.067354 -3.004038 -0.958382 -2.16405
219700.0 -1.365199 -2.813307 -1.252072 -2.56504
219710.0 -1.176067 -2.345148 -1.500687 -1.828586
219720.0 -1.356611 -2.828078 -1.403707 -2.473151
219730.0 -1.402141 -2.079466 -1.035642 -2.399232
219740.0 -1.003864 -2.152029 -2.035509 -1.864991
219750.0 -1.400059 -1.908622 -1.774228 -1.878285
219760.0 -1.056683 -2.643024 -1.129347 -1.828947
219770.0 -1.220725 -2.212786 -1.414036 -1.750604
219780.0 -1.415644 -2.355535 -0.761984 -2.079055
219790.0 -1.298472 3.060291 -1.378246 -1.597526
219800.0 -1.421525 -2.18555 -1.693553 -3.041617
219810.0 -1.043613 -2.4662 -1.864622 -2.838257
219820.0 -1.422598 -2.529655 -1.09922 -1.871011
219830.0 -1.10973 -2.417748 -1.054232 -2.050711
219840.0 -1.58136 -3.09803 -0.993523 -2.070499
219850.0 -1.476639 -2.568857 -1.468787 -2.662539
219860.0 -1.208163 -2.389103 -1.262818 -2.592508
219870.0 -0.981215 -2.449345 -1.435575 -2.554327
219880.0 -0.870593 -2.242754 -1.515259 -2.689086
219890.0 -1.145724 -1.711743 -1.285395 -2.249388
219900.0 -1.054603 -2.056561 -1.176025 -2.656953
219910.0 -1.190723 -2.240158 -1.42898 -2.496887
219920.0 -1.324916 -2.680682 -1.349823 -2.943313
219930.0 -1.030804 -2.521102 -1.257084 -1.905665
219940.0 -1.16665 -2.355254 -1.345248 -1.845123
219950.0 -1.017 -2.211298 -0.773368 -1.905001
219960.0 -1.21549 -2.233367 -1.220411 -2.438917
219970.0 -1.037619 -2.380634 -1.361637 -1.706698
