time phi1_2 psi1_2 omega1_2
115830.0 1.234089 -2.95965 1.136424
115840.0 1.394015 -2.997677 -3.056459
115850.0 1.149835 -2.891723 -2.808123
115860.0 0.99295 3.134763 0.979761
115870.0 1.195097 3.139753 1.244897
115880.0 1.225036 1.109013 3.02212
115890.0 1.03033 -2.934549 -3.059504
115900.0 1.316196 3.089831 -3.013433
115910.0 1.215714 2.973891 1.04269
115920.0 1.259214 2.753373 2.889099
115930.0 1.38916 -3.130877 -2.91861
115940.0 1.353712 -3.007004 -2.836262
115950.0 1.328411 3.037536 -2.791208
115960.0 1.273163 -3.112324 -2.964235
115970.0 1.683605 -2.96309 -0.604947
115980.0 1.639788 -3.045937 -2.835938
115990.0 1.543088 -2.729862 -3.096483
116000.0 1.259035 -2.779012 3.104
116010.0 1.108814 3.109854 -3.098744
116020.0 1.153436 2.860163 -3.114972
116030.0 1.192086 -2.735158 -0.93435
116040.0 1.561432 -2.82714 -1.349277
116050.0 0.990684 2.526814 3.075569
116060.0 1.341218 -2.478533 -2.832591
116070.0 1.493558 -2.878981 -2.874384
116080.0 1.289568 -3.034874 -0.989674
116090.0 1.823823 2.315987 -1.071037
116100.0 1.03273 -2.960675 -2.937333
116110.0 0.992693 -3.056469 3.074575
116120.0 1.361209 -2.976488 -2.91671
116130.0 1.674675 -2.679385 -2.793982
116140.0 1.118796 -2.643832 -1.48188
116150.0 1.5049 -2.747094 -3.123455
116160.0 1.063633 2.932042 -0.791829
116170.0 1.429642 3.068693 -1.036182
116180.0 1.035294 3.057138 -2.804512
116190.0 1.165122 -3.132002 -2.91449
116200.0 1.107946 1.227462 -2.90693
116210.0 1.394181 -3.018058 3.005222
116220.0 1.185616 -2.825425 -2.955392
116230.0 1.207955 -2.846586 -2.72411
116240.0 0.866553 2.942254 -2.750129
116250.0 1.049239 3.088133 -2.901512
116260.0 0.945274 -2.915547 -3.10453
116270.0 1.484114 -2.592093 -1.030853
116280.0 1.521465 3.087346 -3.025259
116290.0 1.192404 -3.024564 -2.955105
116300.0 1.307988 -2.929584 3.093304
116310.0 1.134586 -2.849238 -2.883636
116320.0 1.116327 2.941388 -0.964409
116330.0 1.124145 2.991712 -3.025022
116340.0 1.244178 -2.79645 -2.912803
116350.0 1.210921 -2.774947 -3.095742
116360.0 1.249566 3.05936 -1.058028
116370.0 1.071767 -2.954991 -2.947319
116380.0 1.36801 3.086365 -2.815756
116390.0 1.161268 -2.883565 -3.128898
116400.0 1.434663 -2.96559 3.081059
116410.0 1.050338 2.937254 -2.91475
116420.0 1.162689 3.116983 -3.131695
116430.0 1.456606 -3.051399 -2.933209
116440.0 1.39894 2.92056 3.119357
116450.0 1.433653 2.974712 -2.863038
116460.0 1.335549 -3.001902 -3.007879
116470.0 1.12681 -2.971963 -3.0591
116480.0 1.449575 3.086593 3.055554
116490.0 1.13543 -2.672458 -0.962883
116500.0 1.177297 1.480264 3.119479
116510.0 0.918931 1.323371 -2.745297
116520.0 1.138397 -2.663976 -3.015606
116530.0 1.260458 -2.670834 -1.146158
116540.0 1.707236 2.954868 -2.939713
116550.0 0.900398 -2.573115 -0.918732
116560.0 1.30131 -2.831567 -1.108102
116570.0 0.999534 -3.110269 1.234066
116580.0 1.042286 0.911055 3.085348
116590.0 1.171487 1.063875 2.894831
116600.0 1.467622 1.091408 -3.053826
116610.0 1.070454 1.617146 2.947527
116620.0 1.330885 1.238226 3.027886
116630.0 1.241811 1.319443 2.980998
116640.0 1.47094 1.650897 1.446476
116650.0 1.077161 1.356007 -3.020241
116660.0 1.241536 1.114395 3.021563
116670.0 0.994473 1.639294 -3.013595
116680.0 1.38754 -2.873844 -0.696716
116690.0 1.282493 -2.476031 -1.027439
116700.0 1.088436 -2.457132 -0.705395
116710.0 1.442585 -2.979199 -0.742655
116720.0 1.217036 1.341839 -3.121255
116730.0 1.346165 -2.54343 -1.067845
116740.0 1.070536 -3.140292 -0.804218
116750.0 1.375617 -2.834736 -1.104601
116760.0 1.230424 1.560239 -3.090467
116770.0 0.970919 1.264306 3.002982
116780.0 1.326435 -2.941718 -1.255314
116790.0 0.812326 1.232956 3.129278
116800.0 1.17968 1.221353 -2.879967
116810.0 1.536277 2.990809 -0.76941
116820.0 1.234331 -3.084428 -1.03231
116830.0 0.967761 1.363664 3.022207
116840.0 1.294518 -3.123815 -1.074536
116850.0 1.230594 -2.592503 -0.876292
116860.0 1.399227 -2.744015 -0.909321
116870.0 0.946291 1.291677 -3.135341
116880.0 1.113105 3.097337 1.121448
116890.0 1.357536 -3.101316 1.229984
116900.0 1.164082 -2.972329 -0.852786
116910.0 1.158951 3.048611 -1.163366
116920.0 1.241923 3.061614 -0.970515
116930.0 1.52052 -2.948735 -0.960446
116940.0 1.01208 -3.037946 -0.844485
116950.0 1.275736 2.795208 -0.971635
116960.0 1.172454 1.577233 2.803385
116970.0 1.255055 -2.692574 -2.899486
116980.0 1.38482 3.110465 -1.158945
116990.0 1.340582 2.956573 -2.479887
117000.0 1.064979 1.417603 3.067227
117010.0 1.12923 -2.615729 -1.110076
117020.0 1.175298 -2.810965 -2.978869
117030.0 0.902997 1.123979 -3.004609
117040.0 1.029194 -2.973735 -3.105177
117050.0 1.527062 -3.132199 3.123779
117060.0 0.991008 2.773735 -1.131933
117070.0 1.070002 -2.571582 -1.075015
117080.0 1.431168 -2.729536 -1.123591
117090.0 1.293505 1.541539 0.997559
117100.0 1.151184 2.977756 -1.187994
117110.0 0.971 1.068902 3.125238
117120.0 1.098059 1.163289 3.093457
117130.0 0.998998 1.438512 3.023673
117140.0 1.030499 1.239889 3.061293
117150.0 1.234119 -2.924418 3.030075
117160.0 1.224166 -2.805826 -2.972507
117170.0 1.202971 -3.045212 -3.050208
117180.0 1.248112 -2.939616 -2.650317
117190.0 1.132012 2.846179 3.121897
117200.0 1.184369 -2.945043 -1.105956
117210.0 0.883853 -2.902029 3.100811
117220.0 1.235093 1.157958 2.789377
117230.0 1.036833 2.506572 -0.823555
117240.0 1.095164 -2.618118 -0.997613
117250.0 1.313294 -3.073408 -0.977567
117260.0 1.28727 -2.517241 -0.925051
117270.0 1.27939 -2.851251 2.976306
117280.0 1.145906 3.07696 -2.851354
117290.0 1.037391 -3.138212 -1.072828
117300.0 1.07621 2.957894 -2.87929
117310.0 0.946632 1.371412 -2.856205
117320.0 1.141621 3.02089 3.014595
117330.0 1.356519 -2.370599 -1.273563
117340.0 1.376356 -2.896041 -0.737113
117350.0 1.306889 3.049641 -2.936553
117360.0 1.461768 3.051409 -2.997562
117370.0 1.247316 -3.054381 -3.04311
117380.0 1.071136 -2.667785 -0.96209
117390.0 1.192957 -2.960015 -2.714194
117400.0 1.540882 -2.815934 -3.11126
117410.0 1.309017 2.695331 -1.020591
117420.0 1.152042 3.031853 -2.967086
117430.0 1.267083 1.274715 2.808928
117440.0 0.994238 -2.853905 2.918349
117450.0 1.080044 -2.975236 -2.805245
117460.0 0.902843 3.130263 1.381101
117470.0 0.87115 -2.975168 1.142302
117480.0 1.143539 -2.750257 -3.039171
117490.0 0.975704 -3.02313 -2.91161
117500.0 1.082793 1.424891 -3.07448
117510.0 1.231904 -3.01914 -3.044499
117520.0 1.04794 1.313175 2.95061
117530.0 1.236673 2.997167 -2.952303
117540.0 1.486308 -2.793882 -3.027932
117550.0 0.887773 1.281375 -2.950188
117560.0 1.097774 1.278668 3.054599
117570.0 1.158963 2.988497 -2.748309
117580.0 1.25312 1.081069 2.861504
117590.0 0.994213 2.950086 -2.836038
117600.0 1.072308 -3.002433 -2.678333
117610.0 1.588455 3.052592 -2.700626
117620.0 1.071387 -3.050413 -2.988017
117630.0 1.379077 3.137144 -2.96363
117640.0 1.094646 -3.012104 -2.86187
117650.0 1.054641 2.906897 -3.058793
117660.0 1.324421 1.220762 3.141286
117670.0 1.406384 2.909866 -3.016572
117680.0 1.283852 1.165689 3.079011
117690.0 1.204503 2.938874 -2.771615
117700.0 1.043251 -2.934681 -2.872371
117710.0 1.123031 -3.089536 -2.916026
117720.0 1.15853 1.519547 2.967028
117730.0 1.131216 3.132828 -2.864877
117740.0 1.191072 2.749922 -2.695988
117750.0 1.306144 1.203607 -3.138597
117760.0 1.290604 3.0104 -2.982397
117770.0 1.146042 3.094027 -3.037633
117780.0 1.253498 1.39817 -2.989217
117790.0 0.898514 1.590715 3.089944
117800.0 1.114632 1.34654 -3.109827
117810.0 1.448082 3.030649 -2.826924
117820.0 1.442939 3.106498 -2.976017
117830.0 0.845619 1.083308 2.899507
117840.0 1.215264 2.942403 -2.617121
117850.0 1.1125 -3.014588 -2.768093
117860.0 1.306577 -3.035344 -2.775182
117870.0 1.188067 -2.84873 -2.973557
117880.0 1.11203 2.865636 -3.094544
117890.0 1.177325 2.89471 -3.078173
117900.0 1.18387 -2.94428 -2.900714
117910.0 1.148745 2.939468 -2.833389
117920.0 1.458486 -3.028101 -3.041877
117930.0 1.238076 -2.786925 -2.713782
117940.0 0.953282 -2.710325 -2.772905
117950.0 1.382168 -3.104729 -2.850494
117960.0 1.29936 2.982842 -2.76031
117970.0 1.150451 1.344016 3.053214
117980.0 1.09262 -2.927402 -1.009317
117990.0 1.047602 1.232408 3.071656
118000.0 1.18581 1.36159 -3.053663
118010.0 1.005905 1.546679 3.081825
118020.0 1.181809 2.691823 3.131413
118030.0 1.118699 3.049115 -3.040989
118040.0 0.904851 3.028449 -3.060676
118050.0 0.987823 1.845205 2.814924
118060.0 0.895997 3.061146 -2.919821
118070.0 1.211447 0.687095 2.992815
118080.0 1.149289 -2.954046 -2.882696
118090.0 1.292868 -2.893187 -2.877216
118100.0 1.085173 3.110141 -2.902711
118110.0 1.084469 -3.043779 -3.073494
118120.0 1.160265 2.601018 2.974552
118130.0 1.648609 3.033918 -3.140779
118140.0 1.176098 -3.061227 -3.048226
118150.0 0.774534 2.590881 -2.698479
118160.0 1.159839 3.121742 -1.203425
118170.0 0.94058 -2.750848 -3.089681
118180.0 1.397433 -3.135458 -2.888127
118190.0 1.067997 3.017824 -2.81745
118200.0 1.36265 -2.969099 -2.905374
118210.0 0.987689 1.313849 -2.877405
118220.0 1.298221 3.067889 -2.902969
118230.0 1.138666 3.096934 -3.047611
118240.0 1.111126 2.902026 -2.970196
118250.0 1.002776 -3.019923 -3.121276
118260.0 1.100094 -2.728372 -3.047524
118270.0 1.122951 -2.734494 -2.737389
118280.0 1.21897 -2.849008 -2.940409
118290.0 1.137316 -2.654979 -3.034842
118300.0 1.384004 -2.893148 0.810078
118310.0 1.207437 -3.079468 0.978464
118320.0 1.205944 -3.088386 0.981251
118330.0 1.319497 -3.140815 -2.868486
118340.0 1.154759 -3.03931 -3.062995
118350.0 1.072426 2.997983 3.031266
118360.0 1.041037 2.803298 -2.89466
118370.0 1.54772 -1.589229 -0.969856
118380.0 1.128116 -3.013103 -2.978886
118390.0 1.322552 -2.980066 -2.694261
118400.0 1.263501 -2.838502 -3.085816
118410.0 1.474725 2.923783 -3.046013
118420.0 0.926423 3.115427 -2.842093
118430.0 1.277602 -2.901424 -3.069445
118440.0 1.298506 2.994863 -2.955238
118450.0 0.948582 -3.084839 -3.11427
118460.0 1.14339 -3.052982 -2.97286
118470.0 0.877246 3.106144 -3.042362
118480.0 1.083396 1.218659 3.065758
118490.0 1.10973 0.915955 2.891278
118500.0 0.926093 1.350337 -2.909982
118510.0 1.124085 1.466581 3.06994
118520.0 0.98341 1.151007 -3.116472
118530.0 1.192798 2.943608 -3.019842
118540.0 1.094522 1.487549 3.094344
118550.0 1.363562 3.015987 -3.134319
118560.0 1.281568 -2.99136 -2.905326
118570.0 1.489332 -3.030693 1.081428
118580.0 1.0752 3.048343 3.122061
118590.0 1.178279 3.100725 -2.997137
118600.0 1.038586 -3.006913 -2.98564
118610.0 1.25185 -3.110606 -3.047601
118620.0 1.402596 -3.090426 3.033724
118630.0 1.056575 -2.866064 -2.820266
118640.0 0.942013 -2.830959 -2.773864
118650.0 1.465678 2.944756 -2.899487
118660.0 1.358413 -2.719195 -2.868945
118670.0 0.982289 0.970775 -3.006501
118680.0 1.150629 3.01433 -2.842167
118690.0 1.103767 -2.895123 -2.774038
118700.0 1.2466 2.974475 3.133701
118710.0 1.101888 -2.810796 -2.769744
118720.0 1.236677 3.083377 -3.010793
118730.0 1.152273 3.119862 -2.703335
118740.0 1.167144 -2.923263 -3.01906
118750.0 1.161316 -3.071628 -3.085653
118760.0 1.145308 -2.852817 -2.989376
118770.0 1.173188 -3.097754 -2.941039
118780.0 1.223163 3.032953 -3.083581
118790.0 1.417724 3.097091 -2.853919
118800.0 1.067779 -2.842049 -2.94909
118810.0 0.940371 -3.115756 1.287605
118820.0 1.283864 3.07812 -3.068124
118830.0 1.167219 -2.568049 -3.053082
118840.0 1.075124 -3.061962 -0.888907
118850.0 0.959611 2.909418 -3.106838
118860.0 0.914833 -2.75427 -2.885349
118870.0 1.173195 -2.919888 -3.014663
118880.0 1.133725 3.093703 3.123292
118890.0 1.182239 3.11935 -3.015711
118900.0 1.02236 -2.926989 -2.888401
118910.0 1.231414 2.871125 -2.760449
118920.0 1.457155 3.071144 -2.923421
118930.0 1.104859 -2.907905 -2.797644
118940.0 1.197798 -3.046397 -3.070373
118950.0 1.182972 -3.108145 -2.948507
118960.0 0.94676 -2.789282 -3.084073
118970.0 1.345795 2.976346 -3.047644
118980.0 1.119583 -3.037534 -2.873423
118990.0 1.431428 -2.555165 -3.055139
119000.0 1.165586 -3.002322 -2.883011
119010.0 1.513452 -2.660153 3.043935
119020.0 1.288146 -2.924356 -3.077563
119030.0 1.173435 -2.958877 -2.95796
119040.0 1.196875 -2.740422 -2.849329
119050.0 1.302748 -3.064515 3.134138
119060.0 0.956984 -2.938451 -3.003905
119070.0 1.151578 3.136026 -2.997122
119080.0 1.342332 -3.018368 -3.019806
119090.0 0.970404 -3.084984 -2.776316
119100.0 1.152131 -3.115937 -3.040811
119110.0 1.229886 -2.878253 -2.825508
119120.0 1.102728 -2.861151 -2.960695
119130.0 1.17108 -2.806696 -3.046968
119140.0 1.391247 -2.900306 -3.018579
119150.0 1.039818 -2.96566 -3.003301
119160.0 1.276771 -2.651707 -2.842831
119170.0 1.353863 2.680799 -2.755072
119180.0 1.215721 -3.119303 -2.719519
119190.0 1.173305 -3.141134 -3.000495
119200.0 1.675474 -2.872646 -2.823407
119210.0 1.41864 3.004139 -3.035173
119220.0 1.271325 3.078437 -2.922436
119230.0 0.991664 2.958326 -2.872772
119240.0 1.198392 2.667018 1.042262
119250.0 1.220368 -2.987507 -3.084732
119260.0 1.343723 -3.0737 -3.090423
119270.0 1.246159 3.053036 -3.050948
119280.0 1.015859 3.096771 3.079318
119290.0 1.25079 3.025775 -3.117352
119300.0 1.329913 2.203123 -1.11827
119310.0 1.234102 2.878405 -3.00248
119320.0 1.314364 -3.011307 -2.852809
119330.0 1.231386 2.938189 -2.812732
119340.0 1.259263 -3.112858 -2.869382
119350.0 1.319328 -3.071024 3.061689
119360.0 1.00031 -3.027535 -2.701114
119370.0 1.213939 3.131488 -2.779073
119380.0 1.274418 3.099606 -2.677848
119390.0 0.977174 2.95195 -3.056005
119400.0 1.036234 1.712311 3.124636
119410.0 0.919085 1.352797 -2.933117
119420.0 1.119514 2.62301 3.045936
119430.0 1.14248 2.699843 -2.999258
119440.0 1.300379 2.777563 -2.979169
119450.0 0.949138 1.054949 3.103474
119460.0 1.333995 -3.115545 -2.926317
119470.0 1.057776 1.257897 3.123085
119480.0 1.256773 3.050905 -3.058886
119490.0 1.034881 -2.897979 -3.007796
119500.0 1.136111 3.012833 -2.93172
119510.0 1.162976 3.039312 -3.009454
119520.0 1.324558 -3.107284 -3.048582
119530.0 1.460547 -3.122241 3.108297
119540.0 0.960191 1.354299 -3.101555
119550.0 1.15055 3.098191 -2.998413
119560.0 0.916523 -3.075639 -2.832774
119570.0 1.179743 3.093272 3.136615
119580.0 1.303844 3.110309 -2.899439
119590.0 1.183391 2.985447 -2.848724
119600.0 1.190192 -2.787873 2.906365
119610.0 1.725507 -3.084456 -2.686314
119620.0 1.229072 -2.951995 -3.114177
119630.0 1.877583 3.133574 3.080951
119640.0 0.988755 2.749192 -2.731602
119650.0 1.112251 3.065637 3.064429
119660.0 1.1501 1.38642 3.08885
119670.0 1.25758 2.928196 3.125219
119680.0 1.410227 3.010966 3.11784
119690.0 1.116171 2.814756 -2.920691
119700.0 1.093107 -2.912983 -2.991634
119710.0 1.276093 -3.139057 3.132994
119720.0 0.931661 3.109598 -2.843413
119730.0 0.967073 -2.989389 -3.030122
119740.0 1.476914 -3.084621 -2.989822
119750.0 0.876667 3.104981 -3.041213
119760.0 1.181431 3.130097 -3.118342
119770.0 0.923517 -3.027323 -2.97064
119780.0 1.387578 3.0439 -2.989493
119790.0 1.087661 -3.088281 -2.891641
119800.0 1.199418 -2.964484 -2.754615
119810.0 1.361161 -2.951442 -2.823711
119820.0 1.178312 -3.02314 -2.931414
119830.0 1.268389 -3.054406 -2.695364
119840.0 0.980449 2.895133 -2.941709
119850.0 1.380514 2.950511 -2.698492
119860.0 1.17593 -2.806492 3.083777
119870.0 1.031627 -3.04445 -3.052822
119880.0 1.032942 2.873645 -2.917512
119890.0 1.704194 -2.836054 -2.85059
119900.0 1.302033 -3.131878 -3.115068
119910.0 1.285447 -3.128118 -3.02079
119920.0 1.418444 -3.119747 -2.995426
119930.0 1.113628 -2.755672 -2.973172
119940.0 1.501036 -2.562661 -2.971331
119950.0 1.239317 -2.487142 -2.950172
119960.0 1.266287 -2.86019 -2.975848
119970.0 1.531106 -3.094421 -2.795246
119980.0 1.452501 -2.656226 -3.00841
119990.0 1.16135 3.12842 -3.083254
120000.0 0.9553 -2.881709 3.126228
120010.0 1.314676 3.056199 3.102926
120020.0 1.103561 3.027337 -2.784801
120030.0 1.006049 3.000075 -3.070186
120040.0 1.214256 -3.110356 -2.983552
120050.0 1.40474 3.095251 -2.79855
120060.0 1.246373 2.915528 -2.967996
120070.0 0.997626 1.155273 2.817771
120080.0 1.182035 -3.063548 -2.883941
120090.0 1.291957 -3.041153 -2.967782
120100.0 1.244761 -3.113298 -2.919412
120110.0 1.224886 -3.120628 -3.008897
120120.0 1.255443 3.139087 -3.140179
120130.0 1.090771 -2.927273 -2.990323
120140.0 0.993267 -3.052564 -2.944955
120150.0 1.076993 -2.895847 -2.542604
120160.0 1.31542 3.133319 3.045206
120170.0 1.298448 0.84247 2.98899
120180.0 1.272006 -2.777399 2.915914
120190.0 1.16814 3.046474 3.050853
120200.0 1.311355 -3.069681 -2.966073
120210.0 1.179991 1.512349 3.097034
120220.0 1.162016 2.775536 3.102328
120230.0 1.166062 1.317432 3.092321
120240.0 1.185107 -3.09927 -3.018286
120250.0 1.487987 -2.920048 -3.103238
120260.0 1.169919 2.865379 -2.874159
120270.0 1.68426 3.043411 3.072893
120280.0 1.107343 3.063413 0.977287
120290.0 1.087426 3.045341 -2.967378
120300.0 1.273811 3.081694 1.229243
120310.0 1.208202 3.074701 3.129473
120320.0 1.343286 -2.802904 -1.044479
120330.0 1.00894 -2.864698 -2.827012
120340.0 1.238444 2.98001 -3.093872
120350.0 1.029124 -2.957051 -2.877907
120360.0 1.003798 3.076317 -2.910429
120370.0 0.975741 3.122314 -2.925566
120380.0 1.328178 -2.977963 3.065027
120390.0 1.323286 -3.063375 -3.070902
120400.0 1.324431 -2.598009 -2.922385
120410.0 1.065494 2.95246 3.136147
120420.0 0.883918 1.497287 -3.055335
120430.0 1.141169 -3.140785 -2.857617
120440.0 1.1852 3.110371 -2.871107
120450.0 1.00915 -2.865463 -2.819405
120460.0 1.225853 -3.033416 -2.913012
120470.0 1.26435 -3.128879 -2.886133
120480.0 1.116725 -3.12644 -3.080631
120490.0 0.98398 -2.954475 -2.827991
120500.0 1.433222 3.070407 -3.104035
120510.0 1.010011 -3.035103 -3.06017
120520.0 1.110507 -3.133747 -2.953332
120530.0 1.168935 3.108743 -2.907773
120540.0 1.255297 3.061739 -3.116819
120550.0 1.146592 3.081091 -2.813591
120560.0 0.988837 2.86015 -2.848075
120570.0 1.031745 -3.06406 -2.731305
120580.0 1.199846 -3.041463 -2.932437
120590.0 1.129406 -2.749796 3.059579
120600.0 1.089514 2.828536 -2.950203
120610.0 1.328019 -3.119882 -3.011282
120620.0 1.220749 3.024366 -3.087242
120630.0 1.173599 -2.982199 -2.788689
120640.0 0.922143 -2.917242 -3.093983
120650.0 1.246551 2.875493 -3.09608
120660.0 1.1473 -3.040774 -2.706948
120670.0 1.267471 2.790753 -2.890144
120680.0 1.285231 2.9358 -2.847448
120690.0 1.166402 -2.981879 -2.741173
120700.0 1.351541 2.7196 -1.04173
120710.0 1.324206 3.005296 -2.883768
120720.0 1.255875 -3.094868 -2.987337
120730.0 1.255898 -2.793392 -2.702946
120740.0 1.355218 -3.087876 -2.969077
120750.0 1.006889 2.991189 -3.122095
120760.0 1.066051 3.029664 -3.075098
120770.0 1.05302 3.127891 1.096896
120780.0 1.391902 3.08011 -3.119352
120790.0 1.194385 2.975043 1.274708
120800.0 1.438568 -3.096403 -2.993956
120810.0 0.879092 2.76421 1.024015
120820.0 1.650933 3.076696 -2.880361
120830.0 1.234897 3.11929 -2.406811
120840.0 1.015024 2.9814 -2.863777
120850.0 1.175474 -2.504999 2.932981
120860.0 1.297831 3.082781 -2.953769
120870.0 1.429023 -3.070056 -3.083766
120880.0 1.119558 3.131083 -2.735898
120890.0 1.393708 -2.949638 3.037818
120900.0 1.297816 2.97436 -2.647578
120910.0 1.133855 -3.057856 -3.087898
120920.0 1.106547 -3.136606 -1.329602
120930.0 1.101978 -2.540456 -2.771681
120940.0 1.101147 2.653575 -2.989371
120950.0 0.807 3.052859 -2.989361
120960.0 0.91215 -3.082171 -3.053027
120970.0 1.050985 3.088323 -2.920114
120980.0 1.139526 3.006321 -2.890938
120990.0 1.302521 3.123168 -3.113363
121000.0 0.987156 3.002785 -3.131508
121010.0 1.040389 3.077545 -2.891287
121020.0 1.177451 -2.992013 -2.735506
121030.0 1.455905 -3.07867 -3.015822
121040.0 1.250755 -3.134614 -3.121719
121050.0 1.121357 3.079676 -3.075689
121060.0 1.214021 3.136453 -3.053158
121070.0 1.189084 3.045355 -3.031699
121080.0 1.432356 3.084185 -2.844853
121090.0 0.973135 -3.015604 -3.08791
121100.0 1.301088 -3.019822 -2.770306
121110.0 1.345587 2.887579 -3.063043
121120.0 1.196122 3.134355 -2.975976
121130.0 1.370659 3.140183 -3.123402
121140.0 1.353052 -2.953317 -2.877282
121150.0 1.291306 -2.701465 -3.130579
121160.0 1.043372 -2.834063 -2.882299
121170.0 0.965945 3.055426 -3.039985
121180.0 0.95011 -2.893024 -2.985046
121190.0 0.966293 2.531687 -2.937373
121200.0 1.051641 2.915996 -2.886298
121210.0 1.011183 -3.126464 -2.925954
121220.0 1.033714 3.030192 3.08533
121230.0 1.181009 -3.096993 -3.053751
121240.0 1.014958 3.067358 -3.027255
121250.0 0.953255 -2.874969 3.121634
121260.0 1.194714 2.973381 -2.836439
121270.0 1.09428 -3.021677 -2.885916
121280.0 1.245845 -3.079378 -3.120235
121290.0 0.887308 2.921411 -2.902393
121300.0 1.356886 -2.99408 -2.891008
121310.0 1.50873 -3.132374 -3.024968
121320.0 1.305327 2.77799 -3.024074
121330.0 1.436176 -2.912937 -3.025298
121340.0 1.302404 3.111164 -3.060467
121350.0 1.001748 1.295498 2.885124
121360.0 1.072564 -3.079183 3.044254
121370.0 1.279539 2.685917 1.05528
121380.0 1.261815 -2.982678 -3.057814
121390.0 1.173382 -3.094231 1.232783
121400.0 1.418167 3.037808 1.133855
121410.0 0.957385 1.553878 3.014992
121420.0 1.20221 2.719021 -2.861563
121430.0 1.033256 3.013568 -2.958765
121440.0 1.235323 -3.078713 -3.012828
121450.0 1.406065 3.021274 -3.043332
121460.0 0.944444 1.204815 3.02846
121470.0 1.060688 -2.954674 -2.946616
121480.0 1.124128 3.051572 -3.041439
121490.0 1.189 -3.001768 3.110862
121500.0 1.253365 -3.059509 3.021273
121510.0 1.141441 2.823497 3.074532
121520.0 1.1336 3.098626 -2.930496
121530.0 1.283088 -3.106984 3.043314
121540.0 0.961993 3.104086 -2.938929
121550.0 1.121633 -2.77113 -2.832637
121560.0 1.133406 2.974902 -2.854969
121570.0 1.098573 3.126965 -3.120461
121580.0 1.205925 -3.018267 -2.922809
121590.0 1.363857 -2.829183 -2.891339
121600.0 1.177178 -2.838517 2.965635
121610.0 1.168901 -2.945523 -3.07085
121620.0 0.91931 -3.137084 -2.816883
121630.0 1.318443 -2.790505 -2.745592
121640.0 1.349182 -2.709626 -2.976101
121650.0 1.241447 -2.740576 -2.805797
121660.0 1.315876 3.117033 3.076025
121670.0 1.2113 -2.710697 -2.983534
121680.0 0.792893 -3.097238 3.13728
121690.0 1.414991 -2.612047 -1.087218
121700.0 1.272384 -2.802148 -2.949559
121710.0 0.717007 -3.094182 -3.123719
121720.0 0.959677 -3.11389 -2.782397
121730.0 1.399498 2.903924 -2.955289
121740.0 1.259656 -3.007463 -2.922664
121750.0 1.083961 -2.785986 3.020766
121760.0 1.411064 -2.985602 -3.102535
121770.0 1.236039 -2.986038 -3.114815
121780.0 1.047999 2.769813 -2.996612
121790.0 0.951261 -3.051868 -3.024624
121800.0 1.505105 -2.867173 -2.862921
121810.0 1.145675 -2.872318 -2.894762
121820.0 1.24894 3.054782 -3.000632
121830.0 0.941271 -3.057881 -3.014317
121840.0 1.296072 -3.108086 -2.728472
121850.0 1.164825 -2.838161 -3.023259
121860.0 1.555748 -3.092333 -3.052586
121870.0 1.271613 -3.074801 -3.005386
121880.0 1.240349 3.122932 3.071747
121890.0 1.169489 1.620053 1.047306
121900.0 1.071035 2.952052 -2.90685
121910.0 1.373229 -2.860475 -3.03975
121920.0 1.218103 -2.932954 -2.915058
121930.0 1.431441 -3.097084 -3.032855
121940.0 1.187051 3.057084 2.941571
121950.0 1.334624 -2.263277 2.993032
121960.0 1.156424 -2.850084 -2.616933
121970.0 1.456515 -3.134929 -3.113426
121980.0 1.074136 1.145417 3.018709
121990.0 1.317285 -2.855103 -3.001809
122000.0 1.407113 -2.949305 3.053687
122010.0 1.176149 -3.083299 -2.934623
122020.0 1.175574 -2.706144 -2.955468
122030.0 1.202787 -2.969405 -2.997273
122040.0 1.056924 -2.95251 -2.951815
122050.0 1.174122 -2.819081 -2.90279
122060.0 1.096099 -3.011925 -2.956307
122070.0 1.454592 1.400013 1.391384
122080.0 1.223825 2.78175 -3.020399
122090.0 1.5452 1.477426 1.419437
122100.0 1.012441 -3.08907 3.049749
122110.0 1.34338 3.080474 -3.073117
122120.0 1.006918 2.961692 -3.011566
122130.0 1.07138 3.054972 1.338765
122140.0 0.872153 -3.079206 1.100378
122150.0 1.19996 -2.966234 -2.966946
122160.0 1.126856 -3.042081 -2.899324
122170.0 1.28144 -3.017855 -3.041524
122180.0 0.988985 -3.137929 -2.903422
122190.0 1.308162 3.10968 -2.974724
122200.0 1.340634 3.067222 -3.104235
122210.0 1.177095 -2.995059 3.112031
122220.0 1.563175 3.072407 -3.070962
122230.0 1.278955 -2.837925 -2.970426
122240.0 1.030974 -2.852581 -2.823601
122250.0 1.431638 3.123048 -3.101254
122260.0 1.046465 3.09143 -2.903168
122270.0 1.054641 -3.002928 -3.046289
122280.0 0.842184 3.099475 -3.104544
122290.0 1.255844 -2.926984 -2.821057
122300.0 1.334297 -2.152454 -0.920935
122310.0 0.944552 3.135862 -0.609201
122320.0 0.76695 3.078402 -2.922512
122330.0 1.16856 -2.847343 -1.150058
122340.0 0.947169 -2.944532 -0.919271
122350.0 1.476545 -3.110522 -2.974309
122360.0 1.02482 2.911578 -2.734193
122370.0 1.066191 -2.835491 -2.86249
122380.0 1.186461 -2.262993 -2.966533
